comp_go_id,component_id,go_id
2548939,55,GO:0016740
2548945,55,GO:0016746
2548952,55,GO:0016874
2548948,55,GO:0019843
2548957,55,GO:0019899
2548950,55,GO:0019904
2548931,55,GO:0032182
2548927,55,GO:0032880
2548936,55,GO:0042802
2548929,55,GO:0043167
2548938,55,GO:0046677
2548942,55,GO:0048856
2548953,55,GO:0065003
2548971,56,GO:0001540
2548972,56,GO:0003674
2548965,56,GO:0005515
2548960,56,GO:0005516
2548962,56,GO:0005575
2548975,56,GO:0005576
2548966,56,GO:0005737
2548980,56,GO:0005886
2548963,56,GO:0006805
2548976,56,GO:0006810
2548967,56,GO:0007165
2548969,56,GO:0007267
2548959,56,GO:0008150
2548973,56,GO:0016020
2548978,56,GO:0022857
2548974,56,GO:0042592
2548961,56,GO:0043167
2548979,56,GO:0043226
2548970,56,GO:0048856
2548964,56,GO:0050877
2548968,56,GO:0055085
2548977,56,GO:0065003
2548986,57,GO:0003674
2548987,57,GO:0005575
2548981,57,GO:0005886
2548992,57,GO:0006810
2548989,57,GO:0007165
2548993,57,GO:0007267
2548984,57,GO:0008150
2548988,57,GO:0016020
2548985,57,GO:0022857
2548982,57,GO:0040007
2548990,57,GO:0043167
2548983,57,GO:0050877
2548991,57,GO:0055085
2549008,58,GO:0001540
2549009,58,GO:0003674
2549003,58,GO:0005515
2549000,58,GO:0005575
2548995,58,GO:0005783
2549019,58,GO:0005886
2549014,58,GO:0006810
2549011,58,GO:0006950
2549004,58,GO:0007165
2549006,58,GO:0007267
2548996,58,GO:0008150
2549016,58,GO:0009056
2549001,58,GO:0009308
2549012,58,GO:0016020
2549017,58,GO:0022857
2548997,58,GO:0030154
2548994,58,GO:0031638
2549010,58,GO:0034641
2549015,58,GO:0040011
2549013,58,GO:0043065
2548999,58,GO:0043085
2548998,58,GO:0043167
2549018,58,GO:0043226
2549007,58,GO:0048856
2549002,58,GO:0050877
2549005,58,GO:0055085
2549032,59,GO:0001540
2549033,59,GO:0003674
2549025,59,GO:0005515
2549023,59,GO:0005575
2549026,59,GO:0005737
2549037,59,GO:0005764
2549035,59,GO:0005768
2549030,59,GO:0005856
2549041,59,GO:0005886
2549036,59,GO:0006810
2549027,59,GO:0007165
2549029,59,GO:0007267
2549020,59,GO:0008150
2549034,59,GO:0016020
2549039,59,GO:0022857
2549022,59,GO:0043085
2549021,59,GO:0043167
2549040,59,GO:0043226
2549031,59,GO:0048856
2549024,59,GO:0050877
2549028,59,GO:0055085
2549038,59,GO:0065003
2549068,60,GO:0005102
2549055,60,GO:0005515
2549052,60,GO:0005575
2549053,60,GO:0005634
2549070,60,GO:0005654
2549057,60,GO:0005737
2549047,60,GO:0005829
2549072,60,GO:0005886
2549071,60,GO:0007010
2549051,60,GO:0007017
2549060,60,GO:0007155
2549058,60,GO:0007165
2549064,60,GO:0008092
2549044,60,GO:0008150
2549043,60,GO:0009790
2549066,60,GO:0016020
2549061,60,GO:0016301
2549042,60,GO:0016310
2549054,60,GO:0019899
2549050,60,GO:0021700
2549048,60,GO:0030154
2549062,60,GO:0030234
2549045,60,GO:0032880
2549056,60,GO:0035254
2549067,60,GO:0043065
2549049,60,GO:0043167
2549069,60,GO:0043226
2549063,60,GO:0048646
2549059,60,GO:0048856
2549046,60,GO:0048870
2549065,60,GO:0050790
2549078,61,GO:0003674
2549077,61,GO:0005515
2549079,61,GO:0005575
2549073,61,GO:0005886
2549085,61,GO:0006810
2549082,61,GO:0007165
2549086,61,GO:0007267
2549075,61,GO:0008150
2549081,61,GO:0016020
2549076,61,GO:0022857
2549083,61,GO:0043167
2549080,61,GO:0043226
2549074,61,GO:0050877
2549084,61,GO:0055085
2549090,62,GO:0003674
2549091,62,GO:0005575
2549087,62,GO:0005886
2549097,62,GO:0006810
2549096,62,GO:0007165
2549098,62,GO:0007267
2549088,62,GO:0008150
2549093,62,GO:0016020
2549089,62,GO:0022857
2549095,62,GO:0043167
2549092,62,GO:0043226
2549094,62,GO:0055085
2549103,63,GO:0003674
2549104,63,GO:0005575
2549099,63,GO:0005886
2549108,63,GO:0006810
2549106,63,GO:0007165
2549109,63,GO:0007267
2549101,63,GO:0008150
2549105,63,GO:0016020
2549102,63,GO:0022857
2549100,63,GO:0050877
2549107,63,GO:0055085
2549114,64,GO:0003674
2549116,64,GO:0005575
2549110,64,GO:0005886
2549121,64,GO:0006810
2549118,64,GO:0007165
2549122,64,GO:0007267
2549112,64,GO:0008150
2549117,64,GO:0016020
2549115,64,GO:0022607
2549113,64,GO:0022857
2549120,64,GO:0034330
2549111,64,GO:0050877
2549119,64,GO:0055085
2549127,65,GO:0003674
2549126,65,GO:0005515
2549130,65,GO:0005575
2549129,65,GO:0005737
2549123,65,GO:0005886
2549137,65,GO:0006810
2549136,65,GO:0007165
2549138,65,GO:0007267
2549124,65,GO:0008150
2549132,65,GO:0016020
2549135,65,GO:0019899
2549125,65,GO:0022857
2549128,65,GO:0042802
2549134,65,GO:0043167
2549131,65,GO:0043226
2549139,65,GO:0048856
2549133,65,GO:0055085
2549140,66,GO:0005515
2549145,66,GO:0005737
2549143,66,GO:0005829
2549150,66,GO:0006629
2549148,66,GO:0007165
2549141,66,GO:0008150
2549151,66,GO:0008152
2549152,66,GO:0009058
2549142,66,GO:0016787
2549146,66,GO:0016791
2549144,66,GO:0042803
2549149,66,GO:0043167
2549147,66,GO:0044281
2549155,67,GO:0003674
2549160,67,GO:0005575
2549153,67,GO:0005739
2549157,67,GO:0006091
2549158,67,GO:0016020
2549156,67,GO:0016491
2549154,67,GO:0022857
2549159,67,GO:0043167
2549165,68,GO:0002376
2549164,68,GO:0003674
2549163,68,GO:0005515
2549173,68,GO:0005575
2549172,68,GO:0005886
2549168,68,GO:0006950
2549170,68,GO:0007165
2549166,68,GO:0008150
2549162,68,GO:0008219
2549167,68,GO:0008283
2549171,68,GO:0016020
2549161,68,GO:0019838
2549169,68,GO:0042592
2549188,69,GO:0003013
2549180,69,GO:0003674
2549176,69,GO:0004620
2549186,69,GO:0004930
2549179,69,GO:0005515
2549183,69,GO:0005575
2549174,69,GO:0005783
2549175,69,GO:0005886
2549182,69,GO:0006810
2549185,69,GO:0007165
2549190,69,GO:0007267
2549178,69,GO:0008081
2549177,69,GO:0008150
2549189,69,GO:0008152
2549184,69,GO:0016020
2549181,69,GO:0032880
2549187,69,GO:0043167
2549191,69,GO:0048856
2549205,70,GO:0004252
2549194,70,GO:0005515
2549204,70,GO:0005575
2549193,70,GO:0005886
2549202,70,GO:0006508
2549192,70,GO:0007049
2549195,70,GO:0008150
2549203,70,GO:0008152
2549200,70,GO:0008233
2549206,70,GO:0009058
2549196,70,GO:0016787
2549201,70,GO:0043167
2549199,70,GO:0046677
2549198,70,GO:0051301
2549197,70,GO:0071554
2549209,71,GO:0003674
2549217,71,GO:0005575
2549207,71,GO:0005783
2549216,71,GO:0005886
2549214,71,GO:0006629
2549208,71,GO:0008150
2549218,71,GO:0009058
2549212,71,GO:0016020
2549210,71,GO:0016491
2549213,71,GO:0042592
2549215,71,GO:0043167
2549211,71,GO:0044281
2549219,71,GO:0061024
2549230,72,GO:0000228
2549242,72,GO:0003677
2549238,72,GO:0003682
2549221,72,GO:0003723
2549227,72,GO:0005515
2549224,72,GO:0005575
2549226,72,GO:0005634
2549241,72,GO:0005654
2549225,72,GO:0005694
2549231,72,GO:0005730
2549228,72,GO:0005737
2549236,72,GO:0006259
2549243,72,GO:0007059
2549222,72,GO:0008150
2549233,72,GO:0008219
2549234,72,GO:0016301
2549220,72,GO:0016310
2549239,72,GO:0016853
2549237,72,GO:0019904
2549232,72,GO:0030554
2549223,72,GO:0043167
2549240,72,GO:0043226
2549229,72,GO:0051276
2549235,72,GO:0051301
2549244,73,GO:0003723
2549245,73,GO:0005515
2549251,73,GO:0005654
2549247,73,GO:0005737
2549246,73,GO:0005829
2549253,73,GO:0006629
2549254,73,GO:0009058
2549250,73,GO:0016740
2549249,73,GO:0016765
2549252,73,GO:0043167
2549248,73,GO:0044281
2549268,74,GO:0001968
2549272,74,GO:0002376
2549266,74,GO:0003013
2549294,74,GO:0005102
2549277,74,GO:0005125
2549270,74,GO:0005515
2549261,74,GO:0005539
2549267,74,GO:0005575
2549287,74,GO:0005576
2549258,74,GO:0005615
2549269,74,GO:0005634
2549274,74,GO:0005737
2549257,74,GO:0005783
2549273,74,GO:0005794
2549290,74,GO:0006810
2549285,74,GO:0006950
2549279,74,GO:0007155
2549276,74,GO:0007165
2549289,74,GO:0008083
2549259,74,GO:0008150
2549280,74,GO:0008219
2549262,74,GO:0008283
2549256,74,GO:0009790
2549293,74,GO:0010951
2549288,74,GO:0016020
2549265,74,GO:0021700
2549264,74,GO:0030154
2549281,74,GO:0030234
2549275,74,GO:0030312
2549260,74,GO:0032880
2549291,74,GO:0040011
2549284,74,GO:0042056
2549286,74,GO:0042592
2549271,74,GO:0042802
2549283,74,GO:0042803
2549295,74,GO:0043226
2549292,74,GO:0048018
2549282,74,GO:0048646
2549278,74,GO:0048856
2549263,74,GO:0048870
2549255,74,GO:0050840
2549300,75,GO:0003674
2549306,75,GO:0004930
2549299,75,GO:0005515
2549297,75,GO:0005886
2549309,75,GO:0006810
2549302,75,GO:0006950
2549304,75,GO:0007165
2549301,75,GO:0008150
2549303,75,GO:0016020
2549305,75,GO:0042277
2549296,75,GO:0042562
2549307,75,GO:0043085
2549298,75,GO:0050877
2549308,75,GO:0055085
2549318,76,GO:0002376
2549316,76,GO:0003013
2549332,76,GO:0004930
2549331,76,GO:0005102
2549317,76,GO:0005515
2549334,76,GO:0005886
2549333,76,GO:0006629
2549320,76,GO:0006790
2549328,76,GO:0006810
2549326,76,GO:0006950
2549321,76,GO:0007165
2549312,76,GO:0008150
2549329,76,GO:0009058
2549327,76,GO:0016020
2549314,76,GO:0030154
2549330,76,GO:0040011
2549315,76,GO:0042277
2549310,76,GO:0042562
2549325,76,GO:0042592
2549311,76,GO:0043473
2549319,76,GO:0044281
2549323,76,GO:0048856
2549313,76,GO:0048870
2549324,76,GO:0050790
2549322,76,GO:0055085
2549335,77,GO:0005515
2549340,77,GO:0005737
2549338,77,GO:0005829
2549345,77,GO:0006629
2549343,77,GO:0007165
2549346,77,GO:0008152
2549347,77,GO:0009058
2549337,77,GO:0016787
2549341,77,GO:0016791
2549336,77,GO:0042802
2549339,77,GO:0042803
2549344,77,GO:0043167
2549342,77,GO:0044281
2549359,78,GO:0003674
2549352,78,GO:0005575
2549348,78,GO:0005783
2549366,78,GO:0006629
2549361,78,GO:0006950
2549349,78,GO:0008150
2549364,78,GO:0009056
2549363,78,GO:0009058
2549353,78,GO:0009636
2549362,78,GO:0016020
2549354,78,GO:0016491
2549350,78,GO:0030154
2549358,78,GO:0030554
2549360,78,GO:0034641
2549351,78,GO:0043167
2549365,78,GO:0043226
2549355,78,GO:0044281
2549356,78,GO:0046677
2549357,78,GO:0048856
2549370,79,GO:0003674
2549369,79,GO:0005515
2549374,79,GO:0005575
2549367,79,GO:0005886
2549380,79,GO:0006810
2549377,79,GO:0007165
2549381,79,GO:0007267
2549372,79,GO:0008150
2549376,79,GO:0016020
2549373,79,GO:0022607
2549371,79,GO:0022857
2549379,79,GO:0034330
2549375,79,GO:0043226
2549368,79,GO:0050877
2549378,79,GO:0055085
2549382,80,GO:0003674
2549388,80,GO:0005575
2549387,80,GO:0005886
2549384,80,GO:0006810
2549385,80,GO:0016020
2549383,80,GO:0022857
2549386,80,GO:0055085
2549401,81,GO:0003013
2549391,81,GO:0003674
2549399,81,GO:0004930
2549390,81,GO:0005515
2549403,81,GO:0005575
2549395,81,GO:0005768
2549389,81,GO:0005783
2549393,81,GO:0005794
2549402,81,GO:0005886
2549397,81,GO:0007165
2549392,81,GO:0008150
2549396,81,GO:0016020
2549398,81,GO:0042277
2549400,81,GO:0043085
2549394,81,GO:0043226
2549404,81,GO:0048856
2549407,82,GO:0005515
2549419,82,GO:0005575
2549412,82,GO:0005737
2549410,82,GO:0005829
2549405,82,GO:0005886
2549411,82,GO:0005929
2549418,82,GO:0006810
2549409,82,GO:0008150
2549414,82,GO:0016020
2549415,82,GO:0019904
2549408,82,GO:0022857
2549416,82,GO:0042592
2549413,82,GO:0043226
2549406,82,GO:0050877
2549417,82,GO:0055085
2549426,83,GO:0004930
2549420,83,GO:0005515
2549428,83,GO:0005575
2549427,83,GO:0005886
2549424,83,GO:0007165
2549421,83,GO:0008150
2549423,83,GO:0016020
2549422,83,GO:0032880
2549425,83,GO:0042277
2549443,84,GO:0003674
2549447,84,GO:0004930
2549439,84,GO:0005515
2549437,84,GO:0005575
2549438,84,GO:0005634
2549440,84,GO:0005737
2549448,84,GO:0005886
2549441,84,GO:0007165
2549431,84,GO:0008150
2549432,84,GO:0008283
2549430,84,GO:0009790
2549445,84,GO:0016020
2549436,84,GO:0021700
2549433,84,GO:0030154
2549435,84,GO:0042277
2549429,84,GO:0042562
2549446,84,GO:0042592
2549444,84,GO:0042803
2549434,84,GO:0043621
2549442,84,GO:0048856
2549451,85,GO:0003674
2549454,85,GO:0005575
2549458,85,GO:0005654
2549453,85,GO:0005737
2549449,85,GO:0005886
2549459,85,GO:0006810
2549456,85,GO:0007165
2549460,85,GO:0007267
2549450,85,GO:0008150
2549455,85,GO:0016020
2549452,85,GO:0022857
2549457,85,GO:0055085
2549493,86,GO:0000003
2549486,86,GO:0000166
2549468,86,GO:0003013
2549488,86,GO:0003674
2549472,86,GO:0005515
2549469,86,GO:0005575
2549470,86,GO:0005634
2549474,86,GO:0005737
2549495,86,GO:0005886
2549490,86,GO:0005929
2549491,86,GO:0006950
2549481,86,GO:0007049
2549477,86,GO:0007165
2549478,86,GO:0007267
2549462,86,GO:0008150
2549483,86,GO:0008219
2549463,86,GO:0008283
2549494,86,GO:0009058
2549492,86,GO:0016020
2549485,86,GO:0016301
2549482,86,GO:0016829
2549467,86,GO:0021700
2549464,86,GO:0030154
2549480,86,GO:0030554
2549487,86,GO:0034641
2549484,86,GO:0040007
2549466,86,GO:0042277
2549461,86,GO:0042562
2549473,86,GO:0042802
2549465,86,GO:0043167
2549475,86,GO:0044281
2549489,86,GO:0048646
2549479,86,GO:0048856
2549471,86,GO:0050877
2549476,86,GO:0051276
2549508,87,GO:0004806
2549499,87,GO:0005515
2549507,87,GO:0005575
2549504,87,GO:0005576
2549496,87,GO:0005739
2549505,87,GO:0006629
2549497,87,GO:0008289
2549498,87,GO:0009056
2549501,87,GO:0016491
2549500,87,GO:0016787
2549506,87,GO:0016788
2549502,87,GO:0043226
2549503,87,GO:0044281
2549511,88,GO:0003824
2549514,88,GO:0005737
2549513,88,GO:0006520
2549516,88,GO:0009058
2549509,88,GO:0009308
2549510,88,GO:0016829
2549512,88,GO:0034641
2549515,88,GO:0044281
2549518,89,GO:0002376
2549526,89,GO:0003013
2549519,89,GO:0003674
2549524,89,GO:0004930
2549517,89,GO:0005886
2549527,89,GO:0006810
2549521,89,GO:0006950
2549523,89,GO:0007165
2549525,89,GO:0007585
2549520,89,GO:0008150
2549522,89,GO:0016020
2549528,89,GO:0040011
2549532,90,GO:0005515
2549536,90,GO:0005575
2549530,90,GO:0005886
2549540,90,GO:0006508
2549529,90,GO:0007049
2549531,90,GO:0008150
2549538,90,GO:0008233
2549543,90,GO:0009058
2549537,90,GO:0016020
2549541,90,GO:0016757
2549533,90,GO:0016787
2549542,90,GO:0022607
2549539,90,GO:0043167
2549535,90,GO:0051301
2549534,90,GO:0071554
2549549,91,GO:0002376
2549548,91,GO:0003674
2549555,91,GO:0004930
2549547,91,GO:0005515
2549559,91,GO:0005575
2549557,91,GO:0005768
2549545,91,GO:0005886
2549558,91,GO:0006810
2549552,91,GO:0006950
2549553,91,GO:0007165
2549546,91,GO:0007565
2549550,91,GO:0008150
2549560,91,GO:0016020
2549554,91,GO:0042277
2549544,91,GO:0042562
2549556,91,GO:0043085
2549561,91,GO:0048856
2549551,91,GO:0050790
2549571,92,GO:0002376
2549577,92,GO:0003674
2549575,92,GO:0004252
2549584,92,GO:0005102
2549570,92,GO:0005515
2549565,92,GO:0005539
2549569,92,GO:0005575
2549581,92,GO:0005576
2549562,92,GO:0005615
2549586,92,GO:0005886
2549573,92,GO:0006508
2549579,92,GO:0006950
2549574,92,GO:0007165
2549582,92,GO:0008083
2549563,92,GO:0008150
2549566,92,GO:0008233
2549576,92,GO:0008289
2549578,92,GO:0016787
2549572,92,GO:0030312
2549564,92,GO:0032880
2549580,92,GO:0042592
2549568,92,GO:0043085
2549567,92,GO:0043167
2549585,92,GO:0043226
2549583,92,GO:0044403
2549595,93,GO:0002376
2549607,93,GO:0003823
2549599,93,GO:0004252
2549608,93,GO:0005102
2549594,93,GO:0005515
2549593,93,GO:0005575
2549603,93,GO:0005576
2549588,93,GO:0005615
2549611,93,GO:0005886
2549597,93,GO:0006508
2549598,93,GO:0007267
2549589,93,GO:0008150
2549592,93,GO:0008233
2549602,93,GO:0016787
2549610,93,GO:0019899
2549604,93,GO:0019904
2549591,93,GO:0030154
2549587,93,GO:0030198
2549596,93,GO:0030312
2549601,93,GO:0040007
2549605,93,GO:0042592
2549609,93,GO:0043226
2549606,93,GO:0044403
2549600,93,GO:0048856
2549590,93,GO:0048870
2549614,94,GO:0005515
2549626,94,GO:0005575
2549617,94,GO:0005737
2549616,94,GO:0005829
2549612,94,GO:0005886
2549625,94,GO:0006810
2549622,94,GO:0007165
2549615,94,GO:0008150
2549620,94,GO:0016020
2549624,94,GO:0016788
2549613,94,GO:0016829
2549621,94,GO:0042592
2549623,94,GO:0043167
2549618,94,GO:0043226
2549619,94,GO:0044281
2549637,95,GO:0004252
2549635,95,GO:0005575
2549631,95,GO:0005576
2549628,95,GO:0005615
2549632,95,GO:0006508
2549636,95,GO:0007586
2549633,95,GO:0008233
2549629,95,GO:0016787
2549627,95,GO:0030198
2549630,95,GO:0030312
2549634,95,GO:0043167
2549640,96,GO:0000166
2549649,96,GO:0005575
2549639,96,GO:0005615
2549638,96,GO:0005886
2549648,96,GO:0006810
2549641,96,GO:0008150
2549644,96,GO:0016020
2549642,96,GO:0016887
2549643,96,GO:0022857
2549650,96,GO:0030554
2549645,96,GO:0042592
2549647,96,GO:0043167
2549646,96,GO:0055085
2549655,97,GO:0002376
2549654,97,GO:0003674
2549653,97,GO:0005178
2549656,97,GO:0005515
2549665,97,GO:0005575
2549664,97,GO:0005886
2549660,97,GO:0006950
2549651,97,GO:0007155
2549662,97,GO:0007165
2549658,97,GO:0008150
2549661,97,GO:0016020
2549652,97,GO:0016192
2549663,97,GO:0043167
2549659,97,GO:0043226
2549657,97,GO:0048870
2549674,98,GO:0004930
2549666,98,GO:0005515
2549677,98,GO:0005575
2549669,98,GO:0005737
2549668,98,GO:0005829
2549676,98,GO:0005886
2549670,98,GO:0006950
2549672,98,GO:0007165
2549667,98,GO:0008150
2549675,98,GO:0016020
2549671,98,GO:0019904
2549673,98,GO:0042277
2549678,98,GO:0048856
2549679,99,GO:0003674
2549683,99,GO:0004930
2549680,99,GO:0005575
2549685,99,GO:0005886
2549682,99,GO:0007165
2549686,99,GO:0007267
2549681,99,GO:0016020
2549684,99,GO:0043167
2549703,100,GO:0000166
2549700,100,GO:0000228
2549714,100,GO:0003677
2549709,100,GO:0003682
2549687,100,GO:0003723
2549697,100,GO:0003824
2549696,100,GO:0005515
2549693,100,GO:0005575
2549695,100,GO:0005634
2549712,100,GO:0005654
2549694,100,GO:0005694
2549701,100,GO:0005730
2549698,100,GO:0005737
2549706,100,GO:0006259
2549707,100,GO:0006950
2549715,100,GO:0007059
2549688,100,GO:0008150
2549710,100,GO:0016853
2549713,100,GO:0019899
2549689,100,GO:0030154
2549702,100,GO:0030554
2549692,100,GO:0032182
2549704,100,GO:0042803
2549708,100,GO:0043065
2549690,100,GO:0043167
2549711,100,GO:0043226
2549691,100,GO:0046982
2549699,100,GO:0051276
2549705,100,GO:0051301
2549729,101,GO:0000166
2549722,101,GO:0003013
2549724,101,GO:0005515
2549723,101,GO:0005575
2549717,101,GO:0005783
2549725,101,GO:0005794
2549740,101,GO:0005886
2549732,101,GO:0005929
2549736,101,GO:0006810
2549733,101,GO:0006950
2549726,101,GO:0007165
2549718,101,GO:0008150
2549730,101,GO:0008289
2549735,101,GO:0016020
2549739,101,GO:0016791
2549731,101,GO:0016887
2549737,101,GO:0022857
2549728,101,GO:0030554
2549716,101,GO:0042562
2549734,101,GO:0042592
2549720,101,GO:0043167
2549738,101,GO:0043226
2549719,101,GO:0044325
2549721,101,GO:0046982
2549727,101,GO:0055085
2549753,102,GO:0002376
2549750,102,GO:0003013
2549759,102,GO:0003674
2549772,102,GO:0005102
2549754,102,GO:0005515
2549747,102,GO:0005516
2549752,102,GO:0005575
2549765,102,GO:0005576
2549742,102,GO:0005615
2549755,102,GO:0005737
2549770,102,GO:0005764
2549766,102,GO:0005768
2549775,102,GO:0005886
2549756,102,GO:0006508
2549769,102,GO:0006810
2549763,102,GO:0006950
2549757,102,GO:0007165
2549743,102,GO:0007565
2549762,102,GO:0008092
2549744,102,GO:0008150
2549751,102,GO:0008152
2549748,102,GO:0008233
2549745,102,GO:0008283
2549771,102,GO:0009056
2549741,102,GO:0009790
2549767,102,GO:0016020
2549776,102,GO:0016485
2549760,102,GO:0016787
2549774,102,GO:0019899
2549746,102,GO:0030154
2549764,102,GO:0042592
2549768,102,GO:0043065
2549749,102,GO:0043167
2549773,102,GO:0043226
2549761,102,GO:0048646
2549758,102,GO:0048856
2549778,103,GO:0005515
2549781,103,GO:0005829
2549779,103,GO:0006520
2549777,103,GO:0008150
2549786,103,GO:0009058
2549782,103,GO:0016491
2549787,103,GO:0030554
2549780,103,GO:0034641
2549785,103,GO:0043167
2549783,103,GO:0044281
2549784,103,GO:0046677
2549791,104,GO:0002376
2549797,104,GO:0004930
2549789,104,GO:0005515
2549799,104,GO:0005575
2549793,104,GO:0005737
2549788,104,GO:0005783
2549798,104,GO:0005886
2549794,104,GO:0006950
2549796,104,GO:0007165
2549790,104,GO:0008150
2549795,104,GO:0016020
2549800,104,GO:0040011
2549792,104,GO:0048870
2549804,105,GO:0004930
2549801,105,GO:0005515
2549805,105,GO:0005886
2549803,105,GO:0007165
2549802,105,GO:0016020
2549811,106,GO:0004930
2549807,106,GO:0005102
2549812,106,GO:0005886
2549808,106,GO:0006950
2549810,106,GO:0007165
2549806,106,GO:0008150
2549809,106,GO:0016020
2549831,107,GO:0003677
2549828,107,GO:0003682
2549819,107,GO:0005515
2549817,107,GO:0005575
2549818,107,GO:0005634
2549829,107,GO:0005654
2549820,107,GO:0005737
2549814,107,GO:0005829
2549823,107,GO:0008134
2549813,107,GO:0008150
2549816,107,GO:0008152
2549824,107,GO:0016787
2549821,107,GO:0016810
2549830,107,GO:0019899
2549826,107,GO:0019904
2549815,107,GO:0030154
2549832,107,GO:0030674
2549827,107,GO:0044403
2549825,107,GO:0048646
2549822,107,GO:0048856
2549844,108,GO:0004806
2549839,108,GO:0005576
2549833,108,GO:0005615
2549842,108,GO:0006629
2549835,108,GO:0008150
2549834,108,GO:0009056
2549837,108,GO:0016298
2549836,108,GO:0016787
2549841,108,GO:0016788
2549843,108,GO:0043085
2549840,108,GO:0043167
2549838,108,GO:0044281
2549856,109,GO:0004930
2549850,109,GO:0005102
2549848,109,GO:0005515
2549846,109,GO:0005886
2549857,109,GO:0006810
2549854,109,GO:0007165
2549849,109,GO:0008150
2549852,109,GO:0016020
2549847,109,GO:0030234
2549855,109,GO:0042277
2549845,109,GO:0042562
2549853,109,GO:0042592
2549851,109,GO:0043226
2549858,109,GO:0048856
2549861,110,GO:0003824
2549862,110,GO:0005515
2549859,110,GO:0005886
2549870,110,GO:0006508
2549860,110,GO:0008150
2549873,110,GO:0008152
2549868,110,GO:0008233
2549872,110,GO:0009058
2549866,110,GO:0016020
2549867,110,GO:0016740
2549871,110,GO:0016757
2549863,110,GO:0016787
2549869,110,GO:0043167
2549865,110,GO:0046677
2549864,110,GO:0071554
2549877,111,GO:0003824
2549878,111,GO:0005515
2549888,111,GO:0005575
2549874,111,GO:0005618
2549875,111,GO:0005886
2549886,111,GO:0006508
2549876,111,GO:0008150
2549890,111,GO:0008152
2549884,111,GO:0008233
2549889,111,GO:0009058
2549882,111,GO:0016020
2549883,111,GO:0016740
2549887,111,GO:0016757
2549879,111,GO:0016787
2549885,111,GO:0043167
2549881,111,GO:0046677
2549880,111,GO:0071554
2549895,112,GO:0005198
2549899,112,GO:0005575
2549892,112,GO:0008150
2549896,112,GO:0016020
2549891,112,GO:0016192
2549894,112,GO:0019031
2549893,112,GO:0032880
2549898,112,GO:0044403
2549897,112,GO:0055036
2549900,112,GO:0061024
2549903,113,GO:0005515
2549913,113,GO:0005575
2549901,113,GO:0005886
2549911,113,GO:0006508
2549902,113,GO:0008150
2549912,113,GO:0008152
2549909,113,GO:0008233
2549914,113,GO:0009058
2549908,113,GO:0016020
2549904,113,GO:0016787
2549907,113,GO:0016810
2549906,113,GO:0042803
2549910,113,GO:0043167
2549905,113,GO:0071554
2549917,114,GO:0003674
2549915,114,GO:0005515
