molregno,syn_type,molsyn_id,res_stem_id,synonyms
70039,OTHER,2548,,Amixin IC
17347,OTHER,2549,,141W94
12506,OTHER,2562,,Erypar
17411,RESEARCH_CODE,2563,543.0,SK&F-8542
17620,RESEARCH_CODE,2572,341.0,L-686708
17620,RESEARCH_CODE,2573,386.0,MK-591
17946,RESEARCH_CODE,2574,341.0,L-768673
18090,RESEARCH_CODE,2575,517.0,Ro-31-9790
18271,OTHER,2576,,Pronetalol
18321,RESEARCH_CODE,2577,526.0,SCH-63390
18409,RESEARCH_CODE,2578,130.0,CGS-15943
18511,RESEARCH_CODE,2579,526.0,SCH-58261
18566,OTHER,2580,,Cyclovalone
18667,RESEARCH_CODE,2581,437.0,NSC-87566
18667,OTHER,2582,,Salicyluric Acid (50-80-%)
18712,RESEARCH_CODE,2589,238.0,FR-235208
18713,RESEARCH_CODE,2590,238.0,FR-236478
18726,OTHER,2591,,Otenzepad
18880,RESEARCH_CODE,2592,238.0,FR-73966
18897,OTHER,2593,,Carafiban
19017,RESEARCH_CODE,2594,238.0,FR-235656
19101,OTHER,2597,,Neutrexin
19101,FDA,2599,,Trimetrexate
19149,OTHER,2602,,7-Hydroxy Ropinirole
19241,OTHER,2603,,Flumizole
19278,FDA,2605,,Fenoldopam
19316,OTHER,2607,,Requip
19316,FDA,2608,,Ropinirole
19320,RESEARCH_CODE,2610,129.0,CGP-71683A
19332,OTHER,2611,,Ritolukast
19344,USAN,2615,,Menadione
12506,OTHER,2619,,Erythro-Statin
12506,OTHER,2620,,Erythrocin
12506,USAN,2626,,Erythromycin
12506,OTHER,2630,,PCE
12506,OTHER,2632,,Pfizer-E
699395,FDA,2639,,Tramadol
699395,OTHER,2641,,Ultracet
699395,OTHER,2642,,Ultram
688684,USAN,2644,,Dextrose
146358,RESEARCH_CODE,2651,510.0,RS-102221
349180,RESEARCH_CODE,2652,3.0,A-438079
1051118,OTHER,2653,,Zonalon
186531,OTHER,2656,,Nylidrin
39555,OTHER,2661,,Prosynap
699406,USAN,2672,,Hydromorphone HCl
350635,RESEARCH_CODE,2678,3.0,A-674563
1051538,RESEARCH_CODE,2679,3.0,A-778317
1051541,RESEARCH_CODE,2680,3.0,A-804598
703474,RESEARCH_CODE,2681,3.0,A-836339
1067283,RESEARCH_CODE,2682,3.0,A-836339
1051542,RESEARCH_CODE,2683,3.0,A-839977
421601,RESEARCH_CODE,2684,3.0,A-90720A
470022,RESEARCH_CODE,2685,3.0,A-940894
1272929,RESEARCH_CODE,2686,3.0,A-987306
129377,RESEARCH_CODE,2689,11.0,AC-165024
556608,OTHER,2690,,Buprenorphine
129594,RESEARCH_CODE,2691,11.0,AC-165043
19469,USAN,2697,,Ethchlorvynol
374719,USAN,2704,,Efavirenz
19572,FDA,2707,,Levorphanol
19573,FDA,2709,,Delavirdine
19573,USAN,2711,,Delavirdine
144940,USAN,2712,,Fingolimod
19573,RESEARCH_CODE,2714,619.0,U-90152
19712,OTHER,2715,,Emadine
19712,FDA,2716,,Emedastine
609973,RESEARCH_CODE,2718,522.0,SB-207043
19737,OTHER,2719,,Actos
19737,OTHER,2720,,Duetact
19738,RESEARCH_CODE,2723,100.0,BRL-48482
19915,OTHER,2738,,Fentora
19915,OTHER,2739,,Innovar
19915,OTHER,2740,,Ionsys
20027,OTHER,2741,,Avandamet
20027,OTHER,2742,,Avandaryl
20027,OTHER,2743,,Avandia
20027,FDA,2745,,Rosiglitazone
20131,FDA,2747,,Phentolamine
452533,OTHER,2749,,2-Fluoro-Ara-A
20483,RESEARCH_CODE,2750,437.0,NSC-338267
20496,OTHER,2758,,UHAC-62XX
20618,OTHER,2759,,Mipitroban
20654,RESEARCH_CODE,2760,518.0,S-8921
20881,OTHER,2761,,5052
20886,OTHER,2775,,Tiflamizole
20917,FDA,2776,,Aminolevulinic acid
20917,OTHER,2777,,Levulan
21000,RESEARCH_CODE,2779,184.0,DMP-754
21021,RESEARCH_CODE,2780,517.0,Ro-201724
21036,OTHER,2781,,Cystagon
21036,FDA,2782,,Cysteamine
21036,OTHER,2785,,MEA
21109,RESEARCH_CODE,2788,437.0,NSC-338266
21187,OTHER,2790,,Spizofurone
21467,RESEARCH_CODE,2792,362.0,LY-231898
21469,RESEARCH_CODE,2793,341.0,L-159913
21481,RESEARCH_CODE,2794,512.0,RU-24969
21588,RESEARCH_CODE,2801,501.0,RG-12525
342897,USAN,2802,,Estrone
342897,OTHER,2804,,Theelin
21741,USAN,2811,,Cupric Sulfate
21785,OTHER,2816,,Atibeprone
21799,RESEARCH_CODE,2817,3.0,A-87380
21830,OTHER,2818,,Esuprone
21845,USAN,2822,,Procainamide HCl
21860,OTHER,2832,,Lazabemide
21976,RESEARCH_CODE,2836,238.0,FR-122047
21997,RESEARCH_CODE,2837,663.0,ZD-6169
22125,RESEARCH_CODE,2838,3.0,A-192558
27647,OTHER,2840,,Symadine
27647,OTHER,2841,,Symmetrel
543231,RESEARCH_CODE,2842,253.0,GR-203040
22426,OTHER,2852,,Cipralisant
22458,OTHER,2853,,Mecloqualone
22468,RESEARCH_CODE,2854,508.0,RP-68303
22470,OTHER,2855,,Glemanserin
22528,FDA,2859,,Meperidine
22683,RESEARCH_CODE,2869,437.0,NSC-71035
22763,RESEARCH_CODE,2870,341.0,L-765314
22827,RESEARCH_CODE,2871,129.0,CGP-78850
22956,OTHER,2873,,Syprine
22956,FDA,2874,,Trientine
23075,RESEARCH_CODE,2877,622.0,UK-12130
23093,OTHER,2878,,Hytrin
23093,FDA,2879,,Terazosin
23115,OTHER,2881,,Diaveridine
23199,OTHER,2888,,Dexampex
23199,OTHER,2889,,Dexedrine
23199,FDA,2890,,Dextroamphetamine
23199,OTHER,2893,,Dextrostat
23199,OTHER,2894,,Ferndex
23276,FDA,2896,,Pyrazinoic acid
331916,RESEARCH_CODE,2897,11.0,AC-261066
16759,RESEARCH_CODE,2898,386.0,MK-421
23448,OTHER,2904,,Talipexole
23470,RESEARCH_CODE,2905,130.0,CGS-9896
23473,OTHER,2906,,Retelliptine
23522,USAN,2912,,Pyrazinamide
23546,RESEARCH_CODE,2916,130.0,CGS-8216
470490,RESEARCH_CODE,2920,11.0,AC-264613
702184,RESEARCH_CODE,2921,11.0,AC-42
24217,RESEARCH_CODE,2922,193.0,E-7010
24222,RESEARCH_CODE,2923,341.0,L-708906
24323,OTHER,2924,,Alinidine
24389,RESEARCH_CODE,2926,517.0,Ro-24-0238
24420,OTHER,2927,,Apafant
24718,OTHER,2928,,Divaplon
24806,OTHER,2931,,Penapar-VK
24806,OTHER,2936,,Penicillin-VK
24806,OTHER,2941,,Veetids
24898,OTHER,2942,,Monodeethylated-Mcp
24991,FDA,2945,,Cephalothin
24991,OTHER,2947,,Seffin
25279,RESEARCH_CODE,2950,659.0,YM-60828
25303,RESEARCH_CODE,2951,663.0,ZD-2138
25377,RESEARCH_CODE,2952,184.0,DMP-323
25843,OTHER,2955,,4-Chlorobenzoic Acid
26053,RESEARCH_CODE,2956,281.0,ICI-211965
26089,OTHER,2957,,3-Methylxanthine
26118,RESEARCH_CODE,2958,522.0,SB-224289
26351,FDA,2965,,Clidinium
26386,TRADE_NAME,2973,,Merrem iv
26401,OTHER,2975,,Desyrel
26401,FDA,2976,,Trazodone
26401,OTHER,2978,,Trialodine
26465,FDA,2990,,Nefazodone
26521,RESEARCH_CODE,2994,341.0,L-648051
26536,OTHER,2995,,2-[(2-Methylaminoethyl)(P-Methoxybenzyl)Amino]Pyridine
26541,RESEARCH_CODE,2996,523.0,SC-39070
26595,RESEARCH_CODE,3005,341.0,L-649923
26598,OTHER,3006,,Cinalukast
26621,RESEARCH_CODE,3008,129.0,CGP-35949
26634,RESEARCH_CODE,3009,362.0,LY-203647
26648,RESEARCH_CODE,3010,577.0,TAK-013
26667,RESEARCH_CODE,3011,362.0,LY-163443
26687,RESEARCH_CODE,3012,659.0,YM-16638
26712,OTHER,3013,,Ablukast
26722,FDA,3015,,Naftifine
26784,RESEARCH_CODE,3019,281.0,ICI-198615
26812,OTHER,3020,,Hycanthone
26821,OTHER,3021,,AMITRYPTYLINE-N-OXIDE
26971,OTHER,3023,,Tenocyclidine
27072,OTHER,3035,,Amitid
27072,OTHER,3036,,Amitril
27072,FDA,3037,,Amitriptyline
27072,OTHER,3039,,Elavil
27072,OTHER,3040,,Endep
27072,OTHER,3041,,Etrafon-A
27072,OTHER,3042,,Etrafon-Forte
27072,OTHER,3043,,Limbitrol
27083,OTHER,3044,,N-Dealkyl Naftifine
27104,OTHER,3045,,Dibromsalan
27105,OTHER,3046,,Tribromsalan
27112,FDA,3050,,Propafenone
27112,OTHER,3052,,Rythmol
27152,OTHER,3054,,BETA-VAL
27152,OTHER,3062,,Betatrex
27152,OTHER,3064,,Dermabet
27152,OTHER,3068,,Lotrisone
27152,OTHER,3071,,Taclonex
27152,OTHER,3072,,Uticort
27185,FDA,3075,,Amiodarone
27185,OTHER,3077,,Cordarone
27185,OTHER,3078,,Pacerone
27190,FDA,3080,,Alfentanil
27229,USAN,3097,,Prednisone
27370,TRADE_NAME,3100,,Servisone
27278,OTHER,3110,,Effexor
27278,FDA,3111,,Venlafaxine
27307,OTHER,3113,,AZT
27307,OTHER,3116,,BWA509U
27309,FDA,3134,,Azelastine
27340,USAN,3143,,Chloramphenicol
27340,OTHER,3155,,Mychel-S
27341,FDA,3160,,Procainamide
27341,OTHER,3162,,Procan
27341,OTHER,3163,,Procanbid
27341,OTHER,3164,,Procapan
27341,OTHER,3165,,Pronestyl
27341,OTHER,3166,,Pronestyl-SR
27342,FDA,3167,,Atomoxetine
27342,OTHER,3168,,Strattera
27347,FDA,3170,,Acebutolol
27347,OTHER,3173,,Sectral
27368,OTHER,3175,,Phenergan
27368,OTHER,3176,,Promethacon
27368,FDA,3177,,Promethazine
27368,OTHER,3179,,Promethegan
27368,OTHER,3180,,Remsed
27368,OTHER,3181,,Zipan-25
27368,OTHER,3182,,Zipan-50
675060,OTHER,3193,,Desonate
27370,OTHER,3195,,Desowen
27370,OTHER,3199,,Hydeltra-Tba
27370,OTHER,3201,,Meticortelone
27370,OTHER,3203,,Neo-Delta-Cortef
27370,OTHER,3205,,Poly-Pred
27370,OTHER,3206,,Pred-G
27370,USAN,3215,,Prednisolone
27370,OTHER,3220,,Servisone
27370,OTHER,3224,,Tridesilon
27370,OTHER,3226,,Verdeso
364520,OTHER,3229,,Delatestryl
675052,OTHER,3230,,Depo-Testadiol
364520,USAN,3241,,Testosterone
27385,OTHER,3246,,7162 RP
27385,OTHER,3248,,Surmontil
27385,FDA,3251,,Trimipramine
27417,FDA,3255,,Bisoprolol
27417,RESEARCH_CODE,3258,142.0,CL-297939
27417,RESEARCH_CODE,3260,206.0,EMD-33-512
27417,OTHER,3261,,Zebeta
27417,OTHER,3262,,Ziac
27495,FDA,3274,,Apraclonidine
27546,FDA,3276,,Cyclizine
27546,USAN,3278,,Cyclizine
27546,OTHER,3280,,Marezine
27575,USAN,3303,,Methylprednisolone
27576,FDA,3308,,Methadone
27576,OTHER,3310,,Methadose
27576,OTHER,3311,,Westadone
27588,FDA,3312,,Flecainide
27604,TRADE_NAME,3315,,Axid
27604,TRADE_NAME,3316,,Axid ar
27604,RESEARCH_CODE,3317,362.0,LY-139037
27604,TRADE_NAME,3322,,Nizatidine
366868,JAN,3333,,Desmopressin
366868,USAN,3337,,Desmopressin
374052,OTHER,3341,,Cor-Oticin
374052,OTHER,3345,,Cortifoam
374052,USAN,3367,,Hydrocortisone
699433,BAN,3369,,Mecamylamine chloride
374052,OTHER,3375,,Micort-HC
374052,OTHER,3376,,Neo-Cortef
374052,OTHER,3385,,Ophthocort
374052,OTHER,3400,,Terra-Cortril
374052,OTHER,3402,,U-Cort
27609,OTHER,3406,,Catapres
27609,OTHER,3414,,Clorpres
27609,OTHER,3415,,Combipres
27609,OTHER,3416,,Duraclon
27609,RESEARCH_CODE,3418,564.0,ST-155BS
27611,FDA,3427,,Midazolam
27624,FDA,3433,,Oxycodone
924,RESEARCH_CODE,3440,233.0,FK-506
924,RESEARCH_CODE,3441,238.0,FR-900506
27626,OTHER,3446,,Alfatradiol
27626,OTHER,3453,,Depo-Estradiol
27626,USAN,3468,,Estradiol
27626,OTHER,3471,,Estrasorb
425195,OTHER,3488,,Abyssinone III
27629,OTHER,3489,,Antitussive
27629,OTHER,3490,,Beldin
27629,OTHER,3491,,Belix
27629,OTHER,3492,,Benadryl
27629,OTHER,3493,,Benylin
27629,OTHER,3494,,Dibenil
27629,OTHER,3495,,Diphen
27629,FDA,3496,,Diphenhydramine
27629,OTHER,3498,,Hydramine
27629,OTHER,3499,,Silphen
27638,FDA,3503,,Sufentanil
27639,FDA,3507,,Galantamine
27639,OTHER,3511,,Razadyne
27647,FDA,3512,,Amantadine
109312,OTHER,3523,,AM580
365281,OTHER,3529,,Decadron-LA
365281,OTHER,3531,,Dexacen-4
365281,OTHER,3533,,Dexacort
365281,OTHER,3534,,Dexair
365281,USAN,3540,,Dexamethasone
365281,OTHER,3555,,Mymethasone
365281,OTHER,3556,,Neodecadron
27732,OTHER,3560,,M-Phenoxybenzoic Acid For Cis-Isomer
27762,OTHER,3561,,Cotinine(15% of the dose)
27764,OTHER,3562,,N-Methyl Pyrrolidine
27780,FDA,3563,,Foscarnet
195974,FDA,3565,,Acetylcholine
195974,OTHER,3566,,Miochol
195974,OTHER,3567,,Miochol-E
27912,RESEARCH_CODE,3568,76.0,BAY-5360
27912,TRADE_NAME,3571,,Flagyl I.V. Rtu In Plastic Container
508408,OTHER,3575,,AMD070
28112,FDA,3593,,Protriptyline
28119,FDA,3596,,Cyclobenzaprine
28119,OTHER,3598,,Flexeril
90567,RESEARCH_CODE,3599,498.0,R-82913
28143,OTHER,3600,,TEPA (possesses cytotoxic activity)
28148,RESEARCH_CODE,3601,341.0,L-766892
28291,RESEARCH_CODE,3602,341.0,L-764646
28310,USAN,3609,,Thiotepa
28433,OTHER,3623,,Lorglumide
28466,RESEARCH_CODE,3624,152.0,CP-339818
28477,OTHER,3626,,Eutonyl
28477,OTHER,3627,,Eutron
28477,FDA,3628,,Pargyline
28510,OTHER,3633,,Suritozole
28675,FDA,3635,,Oseltamivir acid
28725,RESEARCH_CODE,3644,470.0,PD-156707
28761,RESEARCH_CODE,3645,341.0,L-709210
28768,TRADE_NAME,3646,,Aredia
28768,RESEARCH_CODE,3647,129.0,CGP-23339AE
28768,TRADE_NAME,3651,,Pamidronate Disodium
28927,RESEARCH_CODE,3652,341.0,L-706125
28939,USAN,3658,,Levonordefrin
28952,RESEARCH_CODE,3660,281.0,ICI-204448
28963,OTHER,3661,,Dioxifedrine
28976,USAN,3670,,Epinephrine
699461,OTHER,3677,,Dolasetron mesylate monohydrate
28976,TRADE_NAME,3684,,Sus-Phrine Sulfite-Free
674449,OTHER,3688,,Alatrofloxacin
29049,OTHER,3690,,Quazolast
29097,FDA,3699,,Amodiaquine
29097,USAN,3701,,Amodiaquine
29237,OTHER,3703,,Tixanox
29239,RESEARCH_CODE,3704,341.0,L-162425
29382,RESEARCH_CODE,3705,137.0,CI-976
29384,RESEARCH_CODE,3706,341.0,L-709400
29390,USAN,3708,,Clofibric Acid
29390,FDA,3709,,Clofibric acid
29429,RESEARCH_CODE,3711,362.0,LY-303366
29462,RESEARCH_CODE,3712,341.0,L-708568
29514,RESEARCH_CODE,3713,253.0,GR-103545
101026,RESEARCH_CODE,3714,253.0,GR-89696
29569,FDA,3715,,Diethylcarbamazine
29569,OTHER,3717,,Hetrazan
29597,RESEARCH_CODE,3727,526.0,SCH-47949
29597,RESEARCH_CODE,3728,526.0,SCH-48461
29637,TRADE_NAME,3734,,Mebendazole
29734,RESEARCH_CODE,3739,341.0,L-368112
29890,OTHER,3740,,Arthrotec
29890,OTHER,3741,,Cataflam
29890,FDA,3742,,Diclofenac
29890,OTHER,3744,,Solaraze
29890,OTHER,3745,,Voltaren
29890,OTHER,3746,,Voltaren-XR
29926,OTHER,3747,,Eticyclidine
29948,RESEARCH_CODE,3748,341.0,L-778123
29983,RESEARCH_CODE,3749,341.0,L-796449
30000,OTHER,3761,,N4-Acetyl Metabolite
30072,TRADE_NAME,3764,,Fentanyl
30108,OTHER,3778,,Clofenamic acid
30163,OTHER,3779,,Imitrodast
30180,TRADE_NAME,3784,,Mannitol
30180,USAN,3785,,Mannitol
30180,TRADE_NAME,3787,,Osmitrol
30275,RESEARCH_CODE,3793,152.0,CP-99994
30527,RESEARCH_CODE,3794,341.0,L-158432
30645,RESEARCH_CODE,3805,238.0,FR-901469
30818,RESEARCH_CODE,3806,341.0,L-732138
31084,OTHER,3807,,Adibendan
31192,RESEARCH_CODE,3810,451.0,ONO-6818
685193,OTHER,3812,,Propoxyphene
674816,OTHER,3814,,Loteprednol
699480,OTHER,3815,,Milnacipran HCl
31241,OTHER,3819,,Enovid
31241,OTHER,3820,,Enovid-E
31241,USAN,3826,,Ethinyl Estradiol
31241,OTHER,3883,,Norinyl
31241,OTHER,3918,,Ovulen
31241,OTHER,3919,,Ovulen-21
31241,OTHER,3920,,Ovulen-28
31422,USAN,3924,,Glycerin
31422,USAN,3927,,Monoctanoin Component D
31491,TRADE_NAME,3928,,Bactocill
31491,TRADE_NAME,3935,,Oxacillin Sodium
31491,TRADE_NAME,3937,,Prostaphlin
31491,RESEARCH_CODE,3938,559.0,SQ-16423
31609,RESEARCH_CODE,3939,137.0,CI-907
31633,OTHER,3940,,Dehydroacetic acid
31652,OTHER,3941,,Fosfosal
31804,USAN,3947,,Trimethadione
31857,USAN,3965,,Methsuximide
31989,OTHER,3969,,Aprofene
32027,USAN,3974,,Tetracaine
32116,RESEARCH_CODE,3977,619.0,U-87201
32222,OTHER,3978,,Tabimorelin
32408,RESEARCH_CODE,3979,386.0,MK-801
32530,RESEARCH_CODE,3980,517.0,Ro-32-0432
32533,OTHER,3981,,Beta-hydroxyethyl theophylline
32533,OTHER,3982,,Etofylline
32553,OTHER,3983,,Nitracrine
32656,RESEARCH_CODE,3984,341.0,L-158077
32747,RESEARCH_CODE,3985,341.0,L-159093
32842,USAN,3990,,Sulfapyridine
32852,RESEARCH_CODE,3993,100.0,BRL-37344
32933,RESEARCH_CODE,4004,530.0,SDZ-208-912
33055,FDA,4005,,Piperacillin
33060,OTHER,4006,,Anectine
33060,OTHER,4007,,Quelicin
33060,FDA,4008,,Succinylcholine
33060,OTHER,4009,,Sucostrin
33088,OTHER,4010,,Elliptinium acetate
33153,OTHER,4013,,Stearyl alcohol
33254,USAN,4037,,Cetyl Alcohol
33306,RESEARCH_CODE,4043,510.0,RS-100975
33306,RESEARCH_CODE,4044,517.0,Ro-700004
33337,RESEARCH_CODE,4046,386.0,MK-386
33373,OTHER,4048,,Cardura
33373,FDA,4049,,Doxazosin
33420,RESEARCH_CODE,4051,341.0,L-371257
34608,OTHER,4054,,Amen
34608,OTHER,4059,,Prempro
34608,OTHER,4060,,Provera
33596,RESEARCH_CODE,4062,530.0,SDZ-208-911
33613,OTHER,4063,,Upidosin
33664,RESEARCH_CODE,4064,152.0,CP-88059
33664,OTHER,4065,,Geodon
33664,FDA,4066,,Ziprasidone
33664,USAN,4068,,Ziprasidone
33667,FDA,4069,,Alfuzosin
33667,OTHER,4071,,Uroxatral
33727,USAN,4085,,Phenindione
33738,RESEARCH_CODE,4088,233.0,FK-143
33778,RESEARCH_CODE,4090,341.0,L-703606
33785,OTHER,4091,,Ragaglitazar
33809,USAN,4095,,Anisindione
674961,TRADE_NAME,4098,,Astonin
33846,OTHER,4099,,Phentydrone
33880,RESEARCH_CODE,4100,451.0,ONO-3805
33881,OTHER,4101,,Bexlosteride
33889,TRADE_NAME,4103,,Baraclude
725,RESEARCH_CODE,4108,,DUP-721
34001,RESEARCH_CODE,4116,526.0,SCH-51048
34002,RESEARCH_CODE,4117,526.0,SCH-51767
34094,OTHER,4118,,Accuneb
34094,OTHER,4123,,Combivent
34094,OTHER,4124,,Duoneb
34094,OTHER,4125,,PROVENTIL-HFA
34094,OTHER,4130,,Volmax
34176,RESEARCH_CODE,4133,526.0,SCH-51047
925,RESEARCH_CODE,4139,,GPI-1046
34234,FDA,4141,,Quetiapine
34395,RESEARCH_CODE,4145,94.0,BMS-207940
34398,RESEARCH_CODE,4146,94.0,BMS-193884
34438,OTHER,4147,,Disoxaril
34608,USAN,4158,,Medroxyprogesterone Acetate
1319,SYSTEMATIC,4165,,4-Aminoquinazoline
1352,SYSTEMATIC,4166,,"Quinazoline-2,4,6-Triamine"
34709,RESEARCH_CODE,4168,3.0,A-349821
34757,OTHER,4169,,"2-Amino-3-(3,4-Dihydroxy-Phenyl)-2- Methyl-Propionic Acid(Catechol Metabolite)"
35041,RESEARCH_CODE,4172,341.0,L-703605
35269,RESEARCH_CODE,4174,508.0,RP-60556A
35287,RESEARCH_CODE,4185,509.0,RPR-203246
35552,RESEARCH_CODE,4190,166.0,CV-4151
35553,OTHER,4191,,Dazmegrel
35895,OTHER,4193,,Aerolein
35983,OTHER,4196,,Propiolaldehyde
36040,RESEARCH_CODE,4197,372.0,MDL-28170
36269,OTHER,4198,,Tiazuril
36283,RESEARCH_CODE,4199,3.0,A-86929
36351,RESEARCH_CODE,4200,341.0,L-736281
36460,OTHER,4201,,Isamoltan
36583,OTHER,4202,,Buquineran
36626,RESEARCH_CODE,4203,130.0,CGS-12066B
36730,RESEARCH_CODE,4214,522.0,SB-269970
36761,OTHER,4215,,2-Piperazin-1-Yl-Pyrimidine
58694,RESEARCH_CODE,4216,362.0,LY-24410
36836,OTHER,4217,,N4-Acetyl Sulfisoxazole
36842,FDA,4218,,Fluphenazine
36842,OTHER,4220,,Permitil
36842,OTHER,4221,,Prolixin
1362,SYSTEMATIC,4228,,2-Hydroxy-benzoic acid
1362,SYSTEMATIC,4229,,Salicylic Acid
36972,OTHER,4231,,Sulfatroxazole
36981,OTHER,4232,,Arildone
37002,RESEARCH_CODE,4233,100.0,BRL-47923
37099,OTHER,4235,,Ditercalinium chloride
37245,RESEARCH_CODE,4237,341.0,L-733060
37266,USAN,4245,,Prochlorperazine
37493,USAN,4264,,Nitroglycerin
37493,OTHER,4272,,Transderm-Nitro
37510,FDA,4275,,4-Hydroxycyclophosphamide
37640,OTHER,4276,,7-Acetylaminoethyl-Amino-Fluoroquinone
37657,OTHER,4277,,Plaunotol
37699,OTHER,4278,,4-Hydroxyifosfamide
37730,RESEARCH_CODE,4279,657.0,Y-26611
37731,OTHER,4280,,Pipemidic acid
37889,OTHER,4287,,3-Oxo-1-Piperazinyl-Norfloxacin (5%)
37920,OTHER,4288,,7-Desethyl-Norfloxacin
38043,RESEARCH_CODE,4290,498.0,R-88703
38204,OTHER,4291,,7-Amino-Fluoroquinone
38445,RESEARCH_CODE,4293,522.0,SB-271046
38569,USAN,4299,,Thiopental Sodium
38612,OTHER,4302,,4-N-Acetyl-1-Piperazinyl-Norfloxacin (0.5%)
38617,OTHER,4303,,4-N-Formyl-1-Piperazinyl-Norfloxacin
38833,FDA,4314,,Ketamine
38842,OTHER,4316,,Carboxylic acid metabolite of celecoxib
38985,OTHER,4325,,Deracoxib
39215,RESEARCH_CODE,4326,362.0,LY-56110
39265,RESEARCH_CODE,4327,341.0,L-703625
39316,OTHER,4328,,Primary alcohol metabolite of celecoxib
39358,RESEARCH_CODE,4329,281.0,ICI-192605
39364,RESEARCH_CODE,4330,470.0,PD-85639
39540,FDA,4335,,Nedocromil
39570,FDA,4339,,Cycloguanil
39570,OTHER,4340,,Malarone
39624,OTHER,4341,,2-PAM
39624,OTHER,4342,,2-PAM Chloride
39624,TRADE_NAME,4343,,Duodote
39633,RESEARCH_CODE,4351,129.0,CGP-37849
39641,RESEARCH_CODE,4352,362.0,LY-266111
39672,RESEARCH_CODE,4353,470.0,PD-153035
39821,OTHER,4355,,Estradiol benzoate
39933,OTHER,4366,,Isbogrel
181604,OTHER,4369,,Edelfosine
40440,RESEARCH_CODE,4370,514.0,RWJ-26629
40458,RESEARCH_CODE,4371,362.0,LY-289612
40536,INN,4373,,Bromfenac sodium
40536,TRADE_NAME,4376,,Xibrom
40576,RESEARCH_CODE,4377,526.0,SCH-57726
40613,RESEARCH_CODE,4378,622.0,UK-74505
40674,RESEARCH_CODE,4379,362.0,LY-289612
40675,RESEARCH_CODE,4380,362.0,LY-289606
40690,RESEARCH_CODE,4381,362.0,LY-289599
40691,RESEARCH_CODE,4382,362.0,LY-289598
40715,RESEARCH_CODE,4383,362.0,LY-300217
40716,RESEARCH_CODE,4384,362.0,LY-295904
40816,RESEARCH_CODE,4385,152.0,CP-95492
40828,RESEARCH_CODE,4386,437.0,NSC-674447
40857,RESEARCH_CODE,4387,152.0,CP-96486
40868,OTHER,4388,,Amfenac sodium
40940,OTHER,4389,,Adenosine Monophosphate
41040,RESEARCH_CODE,4391,437.0,NSC-674195
41379,OTHER,4393,,Ilmofosine
41434,FDA,4395,,Phenoxybenzamine
41497,RESEARCH_CODE,4397,437.0,NSC-624151
41530,RESEARCH_CODE,4398,386.0,MK-886
41649,RESEARCH_CODE,4408,341.0,L-674636
41698,RESEARCH_CODE,4409,152.0,CP-96021
41739,RESEARCH_CODE,4410,437.0,NSC-654077
41764,RESEARCH_CODE,4411,137.0,CI-1033
42013,OTHER,4412,,Deca-Durabolin
42013,OTHER,4413,,Durabolin
42013,FDA,4414,,Nandrolone
42096,RESEARCH_CODE,4416,341.0,L-701324
42105,RESEARCH_CODE,4417,341.0,L-698532
42179,RESEARCH_CODE,4418,636.0,WAY-100635
42290,OTHER,4420,,Agrylin
42290,FDA,4421,,Anagrelide
42304,OTHER,4423,,Elinafide
42468,OTHER,4424,,Nafazair
42468,FDA,4425,,Naphazoline
1371,SYSTEMATIC,4427,,Benzamide
1380,SYSTEMATIC,4428,,[3-(4-Acetylamino-Phenoxy)-2-Hydroxy-Propyl]-Isopropyl-Ammonium
42518,OTHER,4432,,Piperoxan
42636,RESEARCH_CODE,4439,517.0,Ro-173279
42644,OTHER,4440,,Androstenediol
42891,OTHER,4443,,Aldoclor-150
42891,OTHER,4444,,Aldoclor-250
42891,FDA,4445,,Methylnoradrenaline
43086,OTHER,4446,,Esimil
43086,FDA,4447,,Guanethidine
43086,OTHER,4449,,Ismelin
43261,FDA,4450,,Cilastatin
43261,OTHER,4452,,Primaxin
43299,RESEARCH_CODE,4453,238.0,FR-21818
43354,FDA,4455,,Esmolol
43355,OTHER,4457,,4-(2-Hydroxy-3-Isopropyl-Aminopropoxy)Benzoic Acid (<5%)
43448,OTHER,4458,,Priscoline
43448,FDA,4459,,Tolazoline
43518,RESEARCH_CODE,4461,341.0,L-709780
43739,RESEARCH_CODE,4462,341.0,L-687414
43740,USAN,4467,,Cycloserine
1699,RESEARCH_CODE,4475,436.0,NS-398
1859,RESEARCH_CODE,4480,,DQ-113
2212,SYSTEMATIC,4488,,9-Oxiranyl-Acridine
2214,SYSTEMATIC,4489,,5-HT
2214,SYSTEMATIC,4490,,5-Hydroxytryptamine
2232,SYSTEMATIC,4492,,5-OME-DMT
2232,SYSTEMATIC,4493,,[2-(5-Methoxy-1H-Indol-3-Yl)-Ethyl]-Dimethyl-Amine
2249,RESEARCH_CODE,4494,,GF-109203
2249,RESEARCH_CODE,4495,,GF-109203X
43952,USAN,4508,,Reserpine
2418,SYSTEMATIC,4516,,9-Benzyl-9H-Purine
2461,SYSTEMATIC,4524,,9-Benzyl-9H-Adenine
2461,SYSTEMATIC,4525,,9-Benzyl-9H-purin-6-ylamine
2493,SYSTEMATIC,4528,,9-Benzyl-6-Methoxy-9H-Purine
44010,USAN,4533,,Glycine
44252,OTHER,4536,,Oxilofrine
44358,RESEARCH_CODE,4537,510.0,RS-14491
44365,OTHER,4538,,Metanephrine
44406,OTHER,4539,,Dexfosfoserine
