warning_id,record_id,molregno,warning_type,warning_class,warning_description,warning_country,warning_year,efo_term,efo_id,efo_id_for_warning_class
1142,1344328,34608,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
1143,1344328,34608,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1144,1344328,34608,Black Box Warning,musculoskeletal toxicity,,United States,,,,EFO:0011055
1145,1344524,29989,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1146,1344524,29989,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1147,1344524,29989,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1148,1343753,543171,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1151,1344561,20496,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1152,1344561,20496,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1153,1344561,20496,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1155,1344300,674814,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1156,1344300,674814,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
1160,1344792,547402,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1161,1344792,547402,Black Box Warning,misuse,,United States,,,,EFO:0011049
1169,1344981,675003,Black Box Warning,,,United States,,,,
1172,1344532,547681,Black Box Warning,metabolic toxicity,,United States,,,,EFO:0011054
1175,1344532,547681,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1177,1343668,674776,Black Box Warning,misuse,,United States,,,,EFO:0011049
1178,1343668,674776,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1179,1343668,674776,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1181,1344277,674903,Black Box Warning,misuse,,United States,,,,EFO:0011049
1187,1343765,38588,Black Box Warning,,,United States,,,,
1188,1705350,49931,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1189,1705350,49931,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
1191,1705350,49931,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
1192,1705350,49931,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1193,1705350,49931,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1194,1705350,49931,Black Box Warning,nephrotoxicity,,United States,,,,EFO:0011056
1195,1705350,49931,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1196,1344158,1737244,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1197,1344158,1737244,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1198,1344158,1737244,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1199,1344158,1737244,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
1200,1344158,1737244,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
1201,1344158,1737244,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1202,1344530,1063,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1213,1703640,563451,Black Box Warning,,,United States,,,,
1216,1344047,49842,Black Box Warning,misuse,,United States,,,,EFO:0011049
1217,1344279,552883,Black Box Warning,misuse,,United States,,,,EFO:0011049
1223,1344810,674891,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1225,1343910,1533286,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1226,1343068,1355926,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1228,1695932,1380123,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1229,1344055,27912,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1232,1344483,674557,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1240,1344326,674371,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1248,1343253,2335035,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1250,1705422,25047,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1253,1343290,51042,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1254,1695913,456123,Black Box Warning,,,United States,,,,
1256,1343548,27610,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1257,1344795,22391,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1258,1343549,13590,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
1259,1343549,13590,Black Box Warning,nephrotoxicity,,United States,,,,EFO:0011056
1260,1343254,504310,Black Box Warning,,,United States,,,,
1261,1343508,840903,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
1262,1343508,840903,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1264,1343213,674485,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1268,1343358,674632,Black Box Warning,,,United States,,,,
1269,1344022,674285,Black Box Warning,,,United States,,,,
1271,1344589,1376014,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1272,1344589,1376014,Black Box Warning,misuse,,United States,,,,EFO:0011049
1273,1344908,674686,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1274,1344908,674686,Black Box Warning,musculoskeletal toxicity,,United States,,,,EFO:0011055
1277,1344037,675588,Black Box Warning,,,United States,,,,
1278,1344398,386457,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1279,1344398,386457,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1280,1344398,386457,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1282,1704347,1378913,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1283,1704347,1378913,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1284,1704347,1378913,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1285,1344255,68396,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1286,1344255,68396,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1287,1344255,68396,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1289,1343512,139210,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1290,1343512,139210,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1291,1343512,139210,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1292,1343142,461225,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1296,1344461,675083,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1303,1343332,51056,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1304,1343332,51056,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1305,1343332,51056,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1306,1344797,674757,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1307,1344797,674757,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1308,1344797,674757,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1313,1392931,1121918,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1315,1344096,674443,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1316,1344233,675063,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1318,1343058,2197640,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1319,1343058,2197640,Black Box Warning,nephrotoxicity,,United States,,,,EFO:0011056
1325,1344026,4345,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1326,1344026,4345,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
1330,1344761,675691,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1332,1343266,249414,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1343,1344306,37493,Black Box Warning,,,United States,,,,
1348,1344763,858397,Black Box Warning,,,United States,,,,
1350,1343261,246,Black Box Warning,,,United States,,,,
1351,1344972,675107,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1356,1706747,1926775,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1364,1343134,146,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1367,1343359,2197565,Black Box Warning,,,United States,,,,
1370,1343299,674643,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1376,1344997,675485,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1380,1696456,675360,Black Box Warning,,,United States,,,,
1383,1344429,675548,Black Box Warning,,,United States,,,,
1388,1701891,1377665,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
1389,1701891,1377665,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1390,1701891,1377665,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1392,1344494,243124,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1393,1343248,674387,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
1394,1344768,139225,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1395,1344768,139225,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1396,1344768,139225,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1404,1704048,27624,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1405,1704048,27624,Black Box Warning,misuse,,United States,,,,EFO:0011049
1406,1343646,674841,Black Box Warning,misuse,,United States,,,,EFO:0011049
1407,1343646,674841,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1410,1344269,674536,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
1411,1344399,674745,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1413,1344399,674745,Black Box Warning,misuse,,United States,,,,EFO:0011049
1414,1344741,392195,Black Box Warning,,,United States,,,,
1416,1344721,8062,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1417,1344721,8062,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
1423,1343540,1379630,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1430,1390843,675778,Black Box Warning,dermatological toxicity,,United States,,,,EFO:0011048
1431,2473671,1927217,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1432,2473671,1927217,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1434,1696026,1380344,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1438,1344769,674560,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1440,1695895,1380106,Black Box Warning,,,United States,,,,
1441,1344456,675684,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
1447,1583662,1285395,Black Box Warning,,,United States,,,,
1451,1390856,699376,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1452,3133432,2335773,Black Box Warning,,,United States,,,,
1456,1343724,193096,Black Box Warning,,,United States,,,,
1458,1343455,369179,Black Box Warning,,,United States,,,,
1459,1343209,2197386,Black Box Warning,misuse,,United States,,,,EFO:0011049
1468,1344364,674896,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1470,1344186,674375,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1479,1344623,498105,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1480,1343177,674294,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1482,1343294,16505,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1484,1630655,1328912,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1485,2973331,2197844,Black Box Warning,,,United States,,,,
1489,1344784,674846,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1498,1344080,458912,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1499,1344080,458912,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
1501,1344132,441571,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1503,1344224,674637,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
1507,1343224,550857,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1510,1344127,11968,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1511,1344127,11968,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1512,1344127,11968,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1522,1343287,2832006,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1526,1706020,63100,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
1527,1706020,63100,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1529,1702605,1377978,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
1530,1702605,1377978,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1531,1702605,1377978,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1532,1702605,1377978,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
1546,3132794,2335200,Black Box Warning,,,United States,,,,
1565,1344021,58232,Black Box Warning,,,United States,,,,
1568,1344667,21845,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1569,1344667,21845,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
1570,1344187,674361,Black Box Warning,,,United States,,,,
1578,1343824,12825,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1579,1343824,12825,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
1580,1343824,12825,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1581,1344806,674701,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1587,1343896,699455,Black Box Warning,,,United States,,,,
1588,1343430,505776,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1589,1344674,421208,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
1592,1343695,675563,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
1595,1344632,674283,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1598,1344331,54149,Black Box Warning,,,United States,,,,
1603,1344332,1678284,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
1605,1343398,674962,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1606,1344430,674388,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1607,1344431,675468,Black Box Warning,,,United States,,,,
1608,1343075,2039153,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1610,1344253,1537155,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
1615,1343373,158276,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
1616,1343373,158276,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1620,1343174,189203,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1627,1344887,675388,Black Box Warning,,,United States,,,,
1632,1343659,675071,Black Box Warning,misuse,,United States,,,,EFO:0011049
1633,1695974,1380150,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
1638,1344162,485738,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
1639,1344162,485738,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1649,1706467,1380104,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
1653,1344978,88100,Black Box Warning,,,United States,,,,
1662,1344436,21697,Black Box Warning,,,United States,,,,
1668,1344608,674362,Black Box Warning,,,United States,,,,
1671,1343555,62701,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1680,1344101,631502,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
1681,1700071,255532,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
1682,1700071,255532,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
1683,1700071,255532,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
1686,1344029,17169,Black Box Warning,,,United States,,,,
