dosage_form,route,trade_name,approval_date,ad_type,oral,topical,parenteral,black_box_warning,applicant_full_name,innovator_company,product_id,nda_type
SUSPENSION,ORAL,SULFONAMIDES DUPLEX,1982-01-01,DISCN,1,0,0,,ELI LILLY AND CO,0.0,PRODUCT_006317_007,N
TABLET,ORAL,NEOTRIZINE,1982-01-01,DISCN,1,0,0,,ELI LILLY AND CO,0.0,PRODUCT_006317_011,N
SUSPENSION,ORAL,NEOTRIZINE,1982-01-01,DISCN,1,0,0,,ELI LILLY AND CO,0.0,PRODUCT_006317_012,N
INJECTABLE,INJECTION,TUBOCURARINE CHLORIDE,1982-01-01,DISCN,0,0,1,,ELI LILLY AND CO,0.0,PRODUCT_006325_001,N
SOLUTION,INHALATION,ISUPREL,1982-01-01,DISCN,0,1,0,,SANOFI AVENTIS US LLC,0.0,PRODUCT_006327_002,N
SOLUTION,INHALATION,ISUPREL,1982-01-01,DISCN,0,1,0,,SANOFI AVENTIS US LLC,0.0,PRODUCT_006327_003,N
TABLET,"RECTAL, SUBLINGUAL",ISUPREL,1982-01-01,DISCN,0,1,0,,SANOFI AVENTIS US LLC,0.0,PRODUCT_006328_001,N
TABLET,"RECTAL, SUBLINGUAL",ISUPREL,1982-01-01,DISCN,0,1,0,,SANOFI AVENTIS US LLC,0.0,PRODUCT_006328_002,N
ELIXIR,ORAL,SYNOPHYLATE,1982-01-01,DISCN,1,0,0,,CENTRAL PHARMACEUTICALS INC,0.0,PRODUCT_006333_008,N
INJECTABLE,INJECTION,WYDASE,1982-01-01,DISCN,0,0,1,,BAXTER HEALTHCARE CORP ANESTHESIA AND CRITICAL CARE,0.0,PRODUCT_006343_002,N
INJECTABLE,INJECTION,WYDASE,1982-01-01,DISCN,0,0,1,,BAXTER HEALTHCARE CORP ANESTHESIA AND CRITICAL CARE,0.0,PRODUCT_006343_005,N
INJECTABLE,INJECTION,WYDASE,1982-01-01,DISCN,0,0,1,,BAXTER HEALTHCARE CORP ANESTHESIA AND CRITICAL CARE,0.0,PRODUCT_006343_006,N
POWDER,FOR RX COMPOUNDING,METHADONE HYDROCHLORIDE,1982-01-01,DISCN,0,0,0,1.0,MALLINCKRODT INC,0.0,PRODUCT_006383_002,N
POWDER,FOR RX COMPOUNDING,METHADONE HYDROCHLORIDE,1982-01-01,DISCN,0,0,0,1.0,MALLINCKRODT INC,0.0,PRODUCT_006383_003,N
POWDER,FOR RX COMPOUNDING,METHADONE HYDROCHLORIDE,1982-01-01,DISCN,0,0,0,1.0,MALLINCKRODT INC,0.0,PRODUCT_006383_004,N
INJECTABLE,INJECTION,PRISCOLINE,1985-02-22,DISCN,0,0,1,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_006403_005,N
TABLET,ORAL,DECAPRYN,1982-01-01,DISCN,1,0,0,,SANOFI AVENTIS US LLC,0.0,PRODUCT_006412_014,N
TABLET,ORAL,DECAPRYN,1982-01-01,DISCN,1,0,0,,SANOFI AVENTIS US LLC,0.0,PRODUCT_006412_015,N
TABLET,ORAL,CAMOQUIN HYDROCHLORIDE,1982-01-01,DISCN,1,0,0,,PARKE DAVIS DIV WARNER LAMBERT CO,0.0,PRODUCT_006441_001,N
TABLET,ORAL,HETRAZAN,1982-01-01,DISCN,1,0,0,,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,0.0,PRODUCT_006459_001,N
INJECTABLE,INJECTION,PROTAMINE SULFATE,1982-01-01,DISCN,0,0,1,,ELI LILLY AND CO,,PRODUCT_006460_002,N
INJECTABLE,INJECTION,CALCIUM GLUCEPTATE,1982-01-01,DISCN,0,0,1,,ELI LILLY AND CO,0.0,PRODUCT_006470_001,N
INJECTABLE,INJECTION,XYLOCAINE,1982-01-01,RX,0,0,1,0.0,FRESENIUS KABI USA LLC,0.0,PRODUCT_006488_002,N
INJECTABLE,INJECTION,XYLOCAINE W/ EPINEPHRINE,1982-01-01,DISCN,0,0,1,,FRESENIUS KABI USA LLC,0.0,PRODUCT_006488_003,N
INJECTABLE,INJECTION,XYLOCAINE W/ EPINEPHRINE,1982-01-01,RX,0,0,1,,FRESENIUS KABI USA LLC,1.0,PRODUCT_006488_004,N
INJECTABLE,INJECTION,XYLOCAINE W/ EPINEPHRINE,1982-01-01,RX,0,0,1,,FRESENIUS KABI USA LLC,0.0,PRODUCT_006488_005,N
INJECTABLE,INJECTION,XYLOCAINE,1982-01-01,RX,0,0,1,0.0,FRESENIUS KABI USA LLC,1.0,PRODUCT_006488_007,N
INJECTABLE,INJECTION,XYLOCAINE,1982-01-01,RX,0,0,1,0.0,FRESENIUS KABI USA LLC,1.0,PRODUCT_006488_008,N
INJECTABLE,INJECTION,XYLOCAINE,1982-01-01,RX,0,0,1,0.0,FRESENIUS KABI USA LLC,1.0,PRODUCT_006488_010,N
INJECTABLE,INJECTION,XYLOCAINE W/ EPINEPHRINE,1982-01-01,RX,0,0,1,,FRESENIUS KABI USA LLC,1.0,PRODUCT_006488_012,N
INJECTABLE,INJECTION,XYLOCAINE W/ EPINEPHRINE,1982-01-01,RX,0,0,1,,FRESENIUS KABI USA LLC,1.0,PRODUCT_006488_017,N
INJECTABLE,INJECTION,XYLOCAINE W/ EPINEPHRINE,1986-11-13,RX,0,0,1,,FRESENIUS KABI USA LLC,1.0,PRODUCT_006488_018,N
INJECTABLE,INJECTION,XYLOCAINE W/ EPINEPHRINE,1986-11-13,RX,0,0,1,,FRESENIUS KABI USA LLC,1.0,PRODUCT_006488_019,N
SYRUP,ORAL,BENYLIN,1982-01-01,DISCN,1,0,0,,PARKE DAVIS DIV WARNER LAMBERT CO,0.0,PRODUCT_006514_004,N
TABLET,ORAL,GANTRISIN,1982-01-01,DISCN,1,0,0,,HOFFMANN LA ROCHE INC,0.0,PRODUCT_006525_001,N
CREAM,VAGINAL,AVC,1987-01-27,DISCN,0,1,0,,MYLAN SPECIALTY LP,1.0,PRODUCT_006530_003,N
SUPPOSITORY,VAGINAL,AVC,1987-01-27,DISCN,0,1,0,,MYLAN SPECIALTY LP,0.0,PRODUCT_006530_004,N
INJECTABLE,INJECTION,URECHOLINE,1982-01-01,DISCN,0,0,1,,ODYSSEY PHARMACEUTICALS INC,0.0,PRODUCT_006536_001,N
TABLET,ORAL,URECHOLINE,1982-01-01,DISCN,1,0,0,,ODYSSEY PHARMACEUTICALS INC,0.0,PRODUCT_006536_002,N
TABLET,ORAL,URECHOLINE,1982-01-01,DISCN,1,0,0,,ODYSSEY PHARMACEUTICALS INC,0.0,PRODUCT_006536_003,N
TABLET,ORAL,URECHOLINE,1982-01-01,DISCN,1,0,0,,ODYSSEY PHARMACEUTICALS INC,0.0,PRODUCT_006536_004,N
TABLET,ORAL,URECHOLINE,1982-01-01,DISCN,1,0,0,,ODYSSEY PHARMACEUTICALS INC,0.0,PRODUCT_006536_005,N
INJECTABLE,INJECTION,AMMONIUM CHLORIDE 0.9% IN NORMAL SALINE,1982-01-01,DISCN,0,0,1,,MCGAW INC,0.0,PRODUCT_006580_001,N
TABLET,ORAL,CAFERGOT,1982-01-01,DISCN,1,0,0,1.0,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_006620_001,N
INJECTABLE,INJECTION,METUBINE IODIDE,1982-01-01,DISCN,0,0,1,,ELI LILLY AND CO,0.0,PRODUCT_006632_003,N
INJECTABLE,INJECTION,REDISOL,1982-01-01,DISCN,0,0,1,,MERCK AND CO INC,0.0,PRODUCT_006668_010,N
INJECTABLE,INJECTION,MUSTARGEN,1982-01-01,DISCN,0,0,1,1.0,RECORDATI RARE DISEASES INC,1.0,PRODUCT_006695_001,N
INJECTABLE,INJECTION,VASOXYL,1982-01-01,DISCN,0,0,1,,GLAXOSMITHKLINE,0.0,PRODUCT_006772_001,N
INJECTABLE,INJECTION,VASOXYL,1982-01-01,DISCN,0,0,1,,GLAXOSMITHKLINE,0.0,PRODUCT_006772_002,N
TABLET,ORAL,ARTANE,1982-01-01,DISCN,1,0,0,,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,,PRODUCT_006773_003,N
TABLET,ORAL,ARTANE,1982-01-01,DISCN,1,0,0,,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,,PRODUCT_006773_005,N
ELIXIR,ORAL,ARTANE,1982-01-01,DISCN,1,0,0,,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,0.0,PRODUCT_006773_009,N
"CAPSULE, EXTENDED RELEASE",ORAL,ARTANE,1982-01-01,DISCN,1,0,0,,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,0.0,PRODUCT_006773_010,N
INJECTABLE,INJECTION,BERUBIGEN,1982-01-01,DISCN,0,0,1,,PHARMACIA AND UPJOHN CO,0.0,PRODUCT_006798_001,N
INJECTABLE,INJECTION,RUBRAMIN PC,1982-01-01,DISCN,0,0,1,,BRISTOL MYERS SQUIBB CO,0.0,PRODUCT_006799_002,N
INJECTABLE,INJECTION,RUBRAMIN PC,1982-01-01,DISCN,0,0,1,,BRISTOL MYERS SQUIBB CO,0.0,PRODUCT_006799_004,N
INJECTABLE,INJECTION,RUBRAMIN PC,1988-04-28,DISCN,0,0,1,,BRISTOL MYERS SQUIBB CO,0.0,PRODUCT_006799_010,N
CAPSULE,ORAL,PARADIONE,1982-01-01,DISCN,1,0,0,,ABBVIE INC,0.0,PRODUCT_006800_001,N
SOLUTION,ORAL,PARADIONE,1982-01-01,DISCN,1,0,0,,ABBVIE INC,0.0,PRODUCT_006800_002,N
CAPSULE,ORAL,PARADIONE,1982-01-01,DISCN,1,0,0,,ABBVIE INC,0.0,PRODUCT_006800_003,N
TABLET,ORAL,PARASAL,1982-01-01,DISCN,1,0,0,,PANRAY CORP SUB ORMONT DRUG AND CHEMICAL CO INC,0.0,PRODUCT_006811_001,N
TABLET,ORAL,PARASAL,1982-01-01,DISCN,1,0,0,,PANRAY CORP SUB ORMONT DRUG AND CHEMICAL CO INC,0.0,PRODUCT_006811_002,N
TABLET,ORAL,PARASAL SODIUM,1982-01-01,DISCN,1,0,0,,PANRAY CORP SUB ORMONT DRUG AND CHEMICAL CO INC,0.0,PRODUCT_006811_006,N
TABLET,ORAL,PARASAL SODIUM,1982-01-01,DISCN,1,0,0,,PANRAY CORP SUB ORMONT DRUG AND CHEMICAL CO INC,0.0,PRODUCT_006811_011,N
INJECTABLE,INJECTION,AQUASOL A,1982-01-01,RX,0,0,1,0.0,CASPER PHARMA LLC,1.0,PRODUCT_006823_001,N
EMULSION,TOPICAL,PHISOHEX,1982-01-01,DISCN,0,1,0,0.0,SANOFI AVENTIS US LLC,1.0,PRODUCT_006882_001,N
TABLET,ORAL,TERFONYL,1982-01-01,DISCN,1,0,0,,BRISTOL MYERS SQUIBB CO,0.0,PRODUCT_006904_001,N
SUSPENSION,ORAL,TERFONYL,1982-01-01,DISCN,1,0,0,,BRISTOL MYERS SQUIBB CO,0.0,PRODUCT_006904_002,N
POWDER,INHALATION,NORISODRINE,1982-01-01,DISCN,0,1,0,,ABBVIE INC,0.0,PRODUCT_006905_002,N
POWDER,INHALATION,NORISODRINE,1982-01-01,DISCN,0,1,0,,ABBVIE INC,0.0,PRODUCT_006905_003,N
INJECTABLE,INJECTION,GANTRISIN,1982-01-01,DISCN,0,0,1,,HOFFMANN LA ROCHE INC,0.0,PRODUCT_006917_001,N
TABLET,ORAL,TRIPLE SULFAS,1982-01-01,DISCN,1,0,0,,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,0.0,PRODUCT_006920_002,N
SUSPENSION,ORAL,TRIPLE SULFAS,1982-01-01,DISCN,1,0,0,,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,0.0,PRODUCT_006920_003,N
TABLET,ORAL,CHLOR-TRIMETON,1982-01-01,DISCN,1,0,0,,SCHERING CORP SUB SCHERING PLOUGH CORP,0.0,PRODUCT_006921_002,N
SYRUP,ORAL,CHLOR-TRIMETON,1982-01-01,DISCN,1,0,0,,SCHERING CORP SUB SCHERING PLOUGH CORP,0.0,PRODUCT_006921_006,N
CREAM,TOPICAL,EURAX,1982-01-01,DISCN,0,1,0,,JOURNEY MEDICAL CORP,1.0,PRODUCT_006927_001,N
INJECTABLE,INJECTION,SYNCURINE,1982-01-01,DISCN,0,0,1,,GLAXOSMITHKLINE,0.0,PRODUCT_006931_002,N
INJECTABLE,INJECTION,VI-TWEL,1982-01-01,DISCN,0,0,1,,BAYER HEALTHCARE PHARMACEUTICALS INC,0.0,PRODUCT_007012_002,N
TABLET,ORAL,AZULFIDINE,1982-01-01,RX,1,0,0,0.0,PFIZER INC,1.0,PRODUCT_007073_001,N
"TABLET, DELAYED RELEASE",ORAL,AZULFIDINE EN-TABS,1983-04-06,RX,1,0,0,0.0,PFIZER INC,1.0,PRODUCT_007073_002,N
INJECTABLE,INJECTION,CYANOCOBALAMIN,1982-01-01,DISCN,0,0,1,,WARNER CHILCOTT INC,0.0,PRODUCT_007085_002,N
INJECTABLE,INJECTION,CORTONE,1982-01-01,DISCN,0,0,1,,MERCK AND CO INC,0.0,PRODUCT_007110_002,N
INJECTABLE,INJECTION,CORTONE,1982-01-01,DISCN,0,0,1,,MERCK AND CO INC,0.0,PRODUCT_007110_003,N
SOLUTION,INHALATION,AEROLONE,1982-01-01,DISCN,0,1,0,,ELI LILLY AND CO,0.0,PRODUCT_007245_001,N
TABLET,ORAL,TEEBACIN,1982-01-01,DISCN,1,0,0,,CONSOLIDATED MIDLAND CORP,0.0,PRODUCT_007320_002,N
CAPSULE,ORAL,PRONESTYL,1982-01-01,DISCN,1,0,0,1.0,APOTHECON INC DIV BRISTOL MYERS SQUIBB,0.0,PRODUCT_007335_001,N
INJECTABLE,INJECTION,PRONESTYL,1982-01-01,DISCN,0,0,1,1.0,APOTHECON INC DIV BRISTOL MYERS SQUIBB,1.0,PRODUCT_007335_002,N
CAPSULE,ORAL,PRONESTYL,1982-01-01,DISCN,1,0,0,1.0,APOTHECON INC DIV BRISTOL MYERS SQUIBB,0.0,PRODUCT_007335_003,N
CAPSULE,ORAL,PRONESTYL,1982-01-01,DISCN,1,0,0,1.0,APOTHECON INC DIV BRISTOL MYERS SQUIBB,0.0,PRODUCT_007335_004,N
INJECTABLE,INJECTION,PRONESTYL,1982-01-01,DISCN,0,0,1,1.0,APOTHECON INC DIV BRISTOL MYERS SQUIBB,1.0,PRODUCT_007335_005,N
TABLET,ORAL,VERILOID,1982-01-01,DISCN,1,0,0,,3M PHARMACEUTICALS INC,0.0,PRODUCT_007336_002,N
TABLET,ORAL,VERILOID,1982-01-01,DISCN,1,0,0,,3M PHARMACEUTICALS INC,0.0,PRODUCT_007336_003,N
TABLET,ORAL,PERCODAN-DEMI,1982-01-01,DISCN,1,0,0,1.0,ENDO PHARMACEUTICALS INC,0.0,PRODUCT_007337_005,N
TABLET,ORAL,PERCODAN,1982-01-01,DISCN,1,0,0,1.0,ENDO PHARMACEUTICALS INC,1.0,PRODUCT_007337_006,N
TABLET,ORAL,PERCODAN,2005-08-05,RX,1,0,0,1.0,ENDO PHARMACEUTICALS INC,1.0,PRODUCT_007337_007,N
TABLET,ORAL,BANTHINE,1982-01-01,DISCN,1,0,0,,SHIRE DEVELOPMENT INC,0.0,PRODUCT_007390_001,N
INJECTABLE,INJECTION,SECONAL SODIUM,1982-01-01,DISCN,0,0,1,,ELI LILLY AND CO,0.0,PRODUCT_007392_002,N
TABLET,ORAL,BENTYL,1984-10-15,DISCN,1,0,0,0.0,ALLERGAN SALES LLC,1.0,PRODUCT_007409_001,N
CAPSULE,ORAL,BENTYL,1984-10-15,DISCN,1,0,0,0.0,ALLERGAN SALES LLC,1.0,PRODUCT_007409_003,N
INJECTABLE,INJECTION,PROTAMINE SULFATE,1982-01-01,DISCN,0,0,1,,PHARMACIA AND UPJOHN CO,0.0,PRODUCT_007413_001,N
INJECTABLE,INJECTION,PROTAMINE SULFATE,1984-08-02,DISCN,0,0,1,,PHARMACIA AND UPJOHN CO,0.0,PRODUCT_007413_002,N
INJECTABLE,INJECTION,ACTHAR,1982-01-01,DISCN,0,0,1,,SANOFI AVENTIS US LLC,0.0,PRODUCT_007504_002,N
INJECTABLE,INJECTION,ACTHAR,1982-01-01,DISCN,0,0,1,,SANOFI AVENTIS US LLC,0.0,PRODUCT_007504_003,N
INJECTABLE,INJECTION,LEVOPHED,1982-01-01,RX,0,0,1,1.0,HOSPIRA INC,1.0,PRODUCT_007513_001,N
TABLET,ORAL,TAPAZOLE,1982-01-01,DISCN,1,0,0,,KING PHARMACEUTICALS INC,0.0,PRODUCT_007517_002,N
TABLET,ORAL,TAPAZOLE,1982-01-01,DISCN,1,0,0,,KING PHARMACEUTICALS INC,0.0,PRODUCT_007517_004,N
INJECTABLE,INJECTION,QUINIDINE GLUCONATE,1989-02-10,DISCN,0,0,1,0.0,ELI LILLY AND CO,1.0,PRODUCT_007529_002,N
INJECTABLE,INJECTION,SURITAL,1982-01-01,DISCN,0,0,1,,PARKEDALE PHARMACEUTICALS INC,0.0,PRODUCT_007600_003,N
INJECTABLE,INJECTION,SURITAL,1982-01-01,DISCN,0,0,1,,PARKEDALE PHARMACEUTICALS INC,0.0,PRODUCT_007600_005,N
INJECTABLE,INJECTION,SURITAL,1982-01-01,DISCN,0,0,1,,PARKEDALE PHARMACEUTICALS INC,0.0,PRODUCT_007600_009,N
"TABLET, EXTENDED RELEASE",ORAL,CHLOR-TRIMETON,1982-01-01,DISCN,1,0,0,,BAYER HEALTHCARE LLC,0.0,PRODUCT_007638_001,N
"TABLET, EXTENDED RELEASE",ORAL,CHLOR-TRIMETON,1982-01-01,DISCN,1,0,0,,BAYER HEALTHCARE LLC,1.0,PRODUCT_007638_002,N
TABLET,ORAL,PHENURONE,1982-01-01,DISCN,1,0,0,,ABBVIE INC,0.0,PRODUCT_007707_001,N
TABLET,ORAL,CORTONE,1982-01-01,DISCN,1,0,0,,MERCK AND CO INC,0.0,PRODUCT_007750_003,N
SOLUTION/DROPS,OPHTHALMIC,GANTRISIN,1982-01-01,DISCN,0,1,0,,HOFFMANN LA ROCHE INC,0.0,PRODUCT_007757_002,N
TABLET,ORAL,NEOTHYLLINE,1982-01-01,DISCN,1,0,0,,TEVA PHARMACEUTICALS USA INC,0.0,PRODUCT_007794_001,N
TABLET,ORAL,NEOTHYLLINE,1982-01-01,DISCN,1,0,0,,TEVA PHARMACEUTICALS USA INC,0.0,PRODUCT_007794_002,N
ELIXIR,ORAL,NEOTHYLLINE,1982-01-01,DISCN,1,0,0,,TEVA PHARMACEUTICALS USA INC,0.0,PRODUCT_007794_003,N
INJECTABLE,INJECTION,FLAXEDIL,1982-01-01,DISCN,0,0,1,,DAVIS AND GECK DIV AMERICAN CYANAMID CO,0.0,PRODUCT_007842_001,N
INJECTABLE,INJECTION,FLAXEDIL,1982-01-01,DISCN,0,0,1,,DAVIS AND GECK DIV AMERICAN CYANAMID CO,0.0,PRODUCT_007842_002,N
INJECTABLE,INJECTION,POTASSIUM CHLORIDE,1982-01-01,DISCN,0,0,1,,ELI LILLY AND CO,0.0,PRODUCT_007865_002,N
TABLET,ORAL,ANTABUSE,1982-01-01,DISCN,1,0,0,1.0,TEVA WOMENS HEALTH INC,0.0,PRODUCT_007883_002,N
TABLET,ORAL,ANTABUSE,1982-01-01,DISCN,1,0,0,1.0,TEVA WOMENS HEALTH INC,0.0,PRODUCT_007883_003,N
TABLET,ORAL,BENEMID,1982-01-01,DISCN,1,0,0,,MERCK AND CO INC,0.0,PRODUCT_007898_004,N
TABLET,ORAL,PHENERGAN,1982-01-01,DISCN,1,0,0,,DELCOR ASSET CORP,,PRODUCT_007935_002,N
TABLET,ORAL,PHENERGAN,1982-01-01,DISCN,1,0,0,,DELCOR ASSET CORP,0.0,PRODUCT_007935_003,N
TABLET,ORAL,PHENERGAN,1982-01-01,DISCN,1,0,0,,DELCOR ASSET CORP,,PRODUCT_007935_004,N
LOTION/SHAMPOO,TOPICAL,SELSUN,1982-01-01,DISCN,0,1,0,,CHATTEM INC,1.0,PRODUCT_007936_001,N
INJECTABLE,INJECTION,SUS-PHRINE SULFITE FREE,1982-01-01,DISCN,0,0,1,,FOREST LABORATORIES INC,0.0,PRODUCT_007942_001,N
INJECTABLE,INJECTION,SUS-PHRINE SULFITE FREE,1999-02-05,DISCN,0,0,1,,FOREST LABORATORIES INC,0.0,PRODUCT_007942_003,N
SOLUTION/DROPS,OPHTHALMIC,PREFRIN-A,1982-01-01,DISCN,0,1,0,,ALLERGAN PHARMACEUTICAL,0.0,PRODUCT_007953_001,N
INJECTABLE,INJECTION,TENSILON,1982-01-01,DISCN,0,0,1,,PAI HOLDINGS LLC DBA PHARMACEUTICAL ASSOCIATES INC,1.0,PRODUCT_007959_001,N
INJECTABLE,INJECTION,TENSILON PRESERVATIVE FREE,1982-01-01,DISCN,0,0,1,,PAI HOLDINGS LLC DBA PHARMACEUTICAL ASSOCIATES INC,1.0,PRODUCT_007959_002,N
SYRUP,ORAL,BENTYL,1984-10-15,DISCN,1,0,0,0.0,APTALIS PHARMA US INC,1.0,PRODUCT_007961_002,N
CAPSULE,ORAL,AMBODRYL,1982-01-01,DISCN,1,0,0,,PARKE DAVIS DIV WARNER LAMBERT CO,0.0,PRODUCT_007984_001,N
TABLET,ORAL,TELEPAQUE,1982-01-01,DISCN,1,0,0,,GE HEALTHCARE,0.0,PRODUCT_008032_001,N
INJECTABLE,INJECTION,EVANS BLUE,1982-01-01,DISCN,0,0,1,,PARKE DAVIS DIV WARNER LAMBERT CO,0.0,PRODUCT_008041_001,N
OINTMENT,TOPICAL,XYLOCAINE,1982-01-01,DISCN,0,1,0,,ASTRAZENECA LP,0.0,PRODUCT_008048_001,N
TABLET,ORAL,METHOTREXATE SODIUM,1982-01-01,DISCN,1,0,0,1.0,STRIDES PHARMA GLOBAL PTE LTD,1.0,PRODUCT_008085_002,N
CAPSULE,ORAL,TACE,1982-01-01,DISCN,1,0,0,,SANOFI AVENTIS US LLC,0.0,PRODUCT_008102_004,N
INJECTABLE,INJECTION,LEUCOVORIN CALCIUM,1982-01-01,DISCN,0,0,1,,HOSPIRA INC,0.0,PRODUCT_008107_001,N
INJECTABLE,INJECTION,LEUCOVORIN CALCIUM,1982-01-01,DISCN,0,0,1,,HOSPIRA INC,0.0,PRODUCT_008107_002,N
FOR SOLUTION,ORAL,LEUCOVORIN CALCIUM,1987-01-30,DISCN,1,0,0,,HOSPIRA INC,0.0,PRODUCT_008107_003,N
INJECTABLE,INJECTION,LEUCOVORIN CALCIUM,1988-05-23,DISCN,0,0,1,,HOSPIRA INC,0.0,PRODUCT_008107_004,N
INJECTABLE,INJECTION,LEUCOVORIN CALCIUM,1989-04-05,DISCN,0,0,1,,HOSPIRA INC,1.0,PRODUCT_008107_005,N
TABLET,ORAL,PRANTAL,1982-01-01,DISCN,1,0,0,,SCHERING CORP SUB SCHERING PLOUGH CORP,0.0,PRODUCT_008114_004,N
TABLET,ORAL,CORTISONE ACETATE,1982-01-01,DISCN,1,0,0,,PHARMACIA AND UPJOHN CO,0.0,PRODUCT_008126_001,N
INJECTABLE,INJECTION,CORTISONE ACETATE,1982-01-01,DISCN,0,0,1,,PHARMACIA AND UPJOHN CO,0.0,PRODUCT_008126_002,N
TABLET,ORAL,CORTISONE ACETATE,1982-01-01,DISCN,1,0,0,,PHARMACIA AND UPJOHN CO,0.0,PRODUCT_008126_003,N
TABLET,ORAL,CORTISONE ACETATE,1982-01-01,DISCN,1,0,0,,PHARMACIA AND UPJOHN CO,0.0,PRODUCT_008126_004,N
CREAM,TOPICAL,BENOQUIN,1982-01-01,DISCN,0,1,0,,VALEANT PHARMACEUTICALS INTERNATIONAL,1.0,PRODUCT_008173_003,N
INJECTABLE,INJECTION,HYDROCORTONE,1982-01-01,DISCN,0,0,1,,MERCK AND CO INC,0.0,PRODUCT_008228_001,N
INJECTABLE,INJECTION,HYDROCORTONE,1982-01-01,DISCN,0,0,1,,MERCK AND CO INC,0.0,PRODUCT_008228_004,N
INJECTABLE,INJECTION,WYAMINE SULFATE,1982-01-01,DISCN,0,0,1,,BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE,0.0,PRODUCT_008248_001,N
INJECTABLE,INJECTION,WYAMINE SULFATE,1982-01-01,DISCN,0,0,1,,BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE,0.0,PRODUCT_008248_002,N
INJECTABLE,INJECTION,REGITINE,1982-01-01,DISCN,0,0,1,,NOVARTIS PHARMACEUTICALS CORP,1.0,PRODUCT_008278_003,N
TABLET,ORAL,CORTISONE ACETATE,1982-01-01,DISCN,1,0,0,,PANRAY CORP SUB ORMONT DRUG AND CHEMICAL CO INC,0.0,PRODUCT_008284_001,N
TABLET,ORAL,CORTISONE ACETATE,1982-01-01,DISCN,1,0,0,,PANRAY CORP SUB ORMONT DRUG AND CHEMICAL CO INC,0.0,PRODUCT_008284_002,N
TABLET,ORAL,APRESOLINE,1982-01-01,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_008303_001,N
TABLET,ORAL,APRESOLINE,1982-01-01,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_008303_002,N
INJECTABLE,INJECTION,APRESOLINE,1982-01-01,DISCN,0,0,1,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_008303_003,N
TABLET,ORAL,APRESOLINE,1982-01-01,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_008303_004,N
TABLET,ORAL,APRESOLINE,1982-01-01,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_008303_005,N
SYRUP,ORAL,PHENERGAN W/ CODEINE,1984-04-02,DISCN,1,0,0,1.0,ANI PHARMACEUTICALS INC,0.0,PRODUCT_008306_004,N
SYRUP,ORAL,PHENERGAN VC W/ CODEINE,1984-04-02,DISCN,1,0,0,1.0,ANI PHARMACEUTICALS INC,0.0,PRODUCT_008306_005,N
TABLET,ORAL,PRIMAQUINE,1982-01-01,RX,1,0,0,1.0,SANOFI AVENTIS US LLC,1.0,PRODUCT_008316_001,N
INJECTABLE,INJECTION,ACTH,1982-01-01,DISCN,0,0,1,,PARKEDALE PHARMACEUTICALS INC,0.0,PRODUCT_008317_002,N
INJECTABLE,INJECTION,ACTH,1982-01-01,DISCN,0,0,1,,PARKEDALE PHARMACEUTICALS INC,0.0,PRODUCT_008317_004,N
TABLET,ORAL,BUTAZOLIDIN,1982-01-01,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_008319_008,N
CAPSULE,ORAL,BUTAZOLIDIN,1982-01-01,DISCN,1,0,0,,NOVARTIS PHARMACEUTICALS CORP,0.0,PRODUCT_008319_009,N
TABLET,ORAL,GEMONIL,1982-01-01,DISCN,1,0,0,,ABBVIE INC,0.0,PRODUCT_008322_001,N
INJECTABLE,INJECTION,BENTYL,1984-10-15,RX,0,0,1,0.0,ABBVIE INC,1.0,PRODUCT_008370_001,N
INJECTABLE,INJECTION,BENTYL PRESERVATIVE FREE,1984-10-15,RX,0,0,1,,ABBVIE INC,1.0,PRODUCT_008370_002,N
INJECTABLE,INJECTION,ACTHAR GEL,1982-01-01,DISCN,0,0,1,,MALLINCKRODT ARD INC,0.0,PRODUCT_008372_006,N
INJECTABLE,INJECTION,ACTHAR GEL,1982-01-01,RX,0,0,1,,MALLINCKRODT ARD INC,1.0,PRODUCT_008372_008,N
SUSPENSION,ORAL,TPN,1982-01-01,DISCN,1,0,0,,INTERNATIONAL MINERALS CHEMICAL CORP,0.0,PRODUCT_008378_003,N
