record_id,molregno,doc_id,compound_key,compound_name,src_id,src_compound_id,cidx
173,168,12258,1k,"2-Chloro-benzoic acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
174,178,12258,1j,"3,3-Dimethyl-butyric acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
175,150,12258,1i,"Cyclohexanecarboxylic acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
176,151,12258,1h,"2-Ethyl-butyric acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
177,1157462,12258,16,"3-Methoxy-2-propoxy-5-[5-(3,4,5-trimethoxy-cyclohexyl)-tetrahydro-furan-2-yl]-cyclohexanesulfinic acid methyl ester",1,,CLD0
178,168,12258,(-)1k,"2-Chloro-benzoic acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
179,168,12258,(+)1k,"2-Chloro-benzoic acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
180,151,12258,(-)1h,"2-Ethyl-butyric acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
181,151,12258,(+)1h,"2-Ethyl-butyric acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
182,171,12258,(-)1g,"2,2-Dimethyl-propionic acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
183,171,12258,(+)1g,"2,2-Dimethyl-propionic acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
184,183,12258,2,"[4-(3,4,5-Trimethoxy-benzoyl)-piperazin-1-yl]-(3,4,5-trimethoxy-phenyl)-methanone",1,,CLD0
185,169,12258,1c,"Hexanoic acid 1,4-bis-(3,4,5-trimethoxy-benzoyl)-piperazin-2-ylmethyl ester",1,,CLD0
186,170,14850,16,N-{(S)-2-[3-(3-Amino-propyl)-4-(2-cyclohexyl-ethoxy)-phenyl]-1-hydroxymethyl-ethyl}-2-{4-[4-(2-methyl-imidazol-1-yl)-butyl]-phenyl}-acetamide,1,,CLD0
187,184,14850,17,N-{(S)-2-[3-(4-Amino-butyl)-4-(2-cyclohexyl-ethoxy)-phenyl]-1-hydroxymethyl-ethyl}-2-{4-[4-(2-methyl-imidazol-1-yl)-butyl]-phenyl}-acetamide,1,,CLD0
188,185,14850,18,N-{(R)-2-[3-(3-Amino-propyl)-4-(2-cyclohexyl-ethoxy)-phenyl]-1-hydroxymethyl-ethyl}-2-{4-[4-(2-methyl-imidazol-1-yl)-butyl]-phenyl}-acetamide,1,,CLD0
189,197,14850,2,6-Amino-2-(2-{2-[2-[2-(2-amino-propionylamino)-4-methyl-pentanoylamino]-3-(4-hydroxy-phenyl)-propionylamino]-propionylamino}-3-hydroxy-propionylamino)-hexanoic acid [1-(1-carbamoyl-2-hydroxy-ethylcarbamoyl)-3-methyl-butyl]-amide,1,,CLD0
190,198,14850,3,(S)-6-Amino-2-[(S)-3-hydroxy-2-(2-{4-[4-(2-methyl-imidazol-1-yl)-butyl]-phenyl}-acetylamino)-propionylamino]-hexanoic acid (2-cyclohexyl-ethyl)-amide,1,,CLD0
191,187,6199,L-GPNA,(S)-2-Amino-4-(4-nitro-phenylcarbamoyl)-butyric acid,1,,CLD0
192,189,6199,10,(S)-1-Carboxy-2-[3-(4-nitro-phenyl)-ureido]-ethyl-ammonium chloride,1,,CLD0
193,190,6199,13,(S)-1-Methoxycarbonyl-2-(4-nitro-phenylcarbamoyloxy)-ethyl-ammonium chloride,1,,CLD0
194,188,6199,L-Serine methyl ester,(S)-2-Amino-3-hydroxy-propionic acid methyl ester,1,,CLD0
195,191,6199,4,(S)-1-Methoxycarbonyl-3-(4-nitro-phenylcarbamoyl)-propyl-ammonium chloride,1,,CLD0
196,199,6199,8,(S)-1-Methoxycarbonyl-2-[3-(4-nitro-phenyl)-ureido]-ethyl-ammonium chloride,1,,CLD0
197,200,4767,13-alpha,"(2S,5R)-3,3-Dimethyl-4,4,7-trioxo-6-((E)-4-oxo-pent-2-enyl)-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
198,201,4767,14-alpha,"(2S,5R)-6-((E)-3-Methoxycarbonyl-allyl)-3,3-dimethyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
199,192,4767,15-alpha,"(2S,5R)-6-[(E)-3-(Methoxy-methyl-carbamoyl)-allyl]-3,3-dimethyl-4,7-dioxo-4lambda*4*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
200,193,4767,16-alpha,"(2S,5R)-3,3-Dimethyl-4,4,7-trioxo-6-((E)-4-oxo-but-2-enyl)-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
201,194,4767,1,"(2S,5R)-3,3-Dimethyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
202,214,4767,21b,"(2S,5R,6R)-6-[1-(4-Fluoro-phenyl)-1H-[1,2,3]triazol-4-ylmethyl]-3,3-dimethyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
203,215,4767,21d,"(2S,5R,6R)-6-[1-(4-Amino-phenyl)-1H-[1,2,3]triazol-4-ylmethyl]-3,3-dimethyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
204,216,4767,21f,"(2S,5R,6R)-6-{1-[2-Amino-3-(4-hydroxy-phenyl)-propyl]-1H-[1,2,3]triazol-4-ylmethyl}-3,3-dimethyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
205,33055,4767,Piperacillin,"(2S,5R,6R)-6-{2-[(4-Ethyl-2,3-dioxo-piperazine-1-carbonyl)-amino]-2-phenyl-acetylamino}-3,3-dimethyl-7-oxo-4-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
206,207,4767,2 Tazobactam,"(2S,3S,5R)-3-Methyl-4,4,7-trioxo-3-[1,2,3]triazol-1-ylmethyl-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
207,208,4767,21e,"(2S,5R,6R)-3,3-Dimethyl-4,4,7-trioxo-6-(1-pyrrolidin-2-ylmethyl-1H-[1,2,3]triazol-4-ylmethyl)-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
208,209,4767,21c,"(2S,5R,6R)-6-[1-(4-Hydroxy-phenyl)-1H-[1,2,3]triazol-4-ylmethyl]-3,3-dimethyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
209,226,4767,21a,"(2S,5R,6R)-3,3-Dimethyl-4,4,7-trioxo-6-(1-phenyl-1H-[1,2,3]triazol-4-ylmethyl)-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
210,227,4767,17-beta,"(2S,5S)-6-((E)-3-Cyano-allyl)-3,3-dimethyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
211,228,4767,14-beta,"(2S,5S)-6-((E)-3-Methoxycarbonyl-allyl)-3,3-dimethyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
212,152,4767,13-beta,"(2S,5S)-3,3-Dimethyl-4,4,7-trioxo-6-((E)-4-oxo-pent-2-enyl)-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid",1,,CLD0
213,153,9731,14c,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1-vinyl-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
214,195,9731,14g,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-1-methoxy-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
215,196,9731,14j,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-1-(2-methyl-cyclopropyl)-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
216,202,9731,14i,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-1-isopropyl-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
217,203,9731,14n,"1-Cyclopentyl-7-(3-ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
218,204,9731,14q,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-1-(4-fluoro-phenyl)-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
219,205,9731,"5, Difloxacin","6-Fluoro-1-(4-fluoro-phenyl)-7-(4-methyl-piperazin-1-yl)-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
220,223,9731,14b,"1-Ethyl-7-(3-ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
221,224,9731,14h,"1-Cyclopropyl-7-(3-ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
222,246,9731,"6, Norfloxacin","1-Ethyl-6-fluoro-4-oxo-7-piperazin-1-yl-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
223,241,9731,3 Ciprofloxacin,"1-Cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-yl-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
224,243,9731,14l,"1-Cyclopropylmethyl-7-(3-ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
225,244,9731,14f,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-1-methylamino-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
226,237,9731,"7, Amifloxacin","6-Fluoro-1-methylamino-7-(4-methyl-piperazin-1-yl)-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
227,259,9731,14r,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1-thiazol-2-yl-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
228,260,9731,14p,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1-phenyl-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
229,261,9731,14m,"1-Cyclobutyl-7-(3-ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
230,262,9731,14k,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-1-(1-methyl-cyclopropyl)-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
231,248,9731,14d,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-1-(2-fluoro-ethyl)-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
232,229,9731,14e,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1-(2,2,2-trifluoro-ethyl)-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
233,210,9731,"4, AM-833","6,8-Difluoro-1-(2-fluoro-ethyl)-7-(4-methyl-piperazin-1-yl)-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
234,211,9731,14a,"7-(3-Ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-1-methyl-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
235,212,9731,14o,"1-Cyclohexyl-7-(3-ethylaminomethyl-pyrrolidin-1-yl)-6,8-difluoro-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid",1,,CLD0
236,213,11714,11b,"2-(3-{3-[4-(1-Methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl]-indol-1-yl}-propyl)-isothiourea",1,,CLD0
237,247,11714,11c,"2-(4-{3-[4-(1-Methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl]-indol-1-yl}-butyl)-isothiourea",1,,CLD0
238,230,11714,5a,"3-[1-(2-Hydroxy-ethyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
239,231,11714,5b,"3-[1-(3-Hydroxy-propyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
240,232,11714,5c,"3-[1-(4-Hydroxy-butyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
241,233,11714,5d,"3-[1-(5-Hydroxy-pentyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
242,234,11714,7,"3-[1-(3-Methylamino-propyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
243,217,11714,9,"Trimethyl-(3-{3-[4-(1-methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl]-indol-1-yl}-propyl)-ammonium",1,,CLD0
244,219,11714,15,"5-{3-[4-(1-Methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl]-indol-1-yl}-pentanamidine",1,,CLD0
245,225,11714,13,"N-(3-{3-[4-(1-Methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl]-indol-1-yl}-propyl)-guanidine",1,,CLD0
246,221,11714,8,"3-[1-(3-Dimethylamino-propyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
247,222,11714,6b,"3-[1-(3-Amino-propyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
248,239,11714,6d,"3-[1-(5-Amino-pentyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
249,240,11714,6c,"3-[1-(4-Amino-butyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
250,276,11714,6a,"3-[1-(2-Amino-ethyl)-1H-indol-3-yl]-4-(1-methyl-1H-indol-3-yl)-pyrrole-2,5-dione",1,,CLD0
251,277,11714,11a,"2-(2-{3-[4-(1-Methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl]-indol-1-yl}-ethyl)-isothiourea",1,,CLD0
252,278,11714,11d,"2-(5-{3-[4-(1-Methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl]-indol-1-yl}-pentyl)-isothiourea",1,,CLD0
253,263,11714,12,"N-nitro-N'-(3-{3-[4-(1-methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl]-indol-1-yl}-propyl)-guanidine",1,,CLD0
254,29586,10083,3,"2-(6-Amino-purin-9-yl)-5-methylsulfanylmethyl-tetrahydro-furan-3,4-diol",1,,CLD0
255,605612,10083,10,"2-(6-Amino-purin-9-yl)-5-(2-fluoro-2-methylsulfanyl-ethyl)-tetrahydro-furan-3,4-diol",1,,CLD0
256,605616,10083,9,"2-(6-Amino-purin-9-yl)-5-fluoromethylsulfanylmethyl-tetrahydro-furan-3,4-diol",1,,CLD0
257,605617,10083,5'-IAdo,"2-(6-Amino-purin-9-yl)-5-iodomethyl-tetrahydro-furan-3,4-diol",1,,CLD0
258,242,8650,10,"4-Phenyl-1,2,3,6-tetrahydro-pyridine",1,,CLD0
259,245,8650,11,"1-Methyl-4-phenyl-3,6-dihydro-2H-pyridine 1-oxide",1,,CLD0
260,255,16861,1,"5-(4-Fluoro-phenyl)-6-pyridin-2-yl-2,3-dihydro-imidazo[2,1-b]thiazole",1,,CLD0
261,256,16861,2,"3-(4-Fluoro-phenyl)-2-pyridin-2-yl-6,7-dihydro-5H-pyrrolo[1,2-a]imidazole",1,,CLD0
262,257,16861,4,"5-(4-Fluoro-phenyl)-6-pyridin-4-yl-2,3-dihydro-imidazo[2,1-b]thiazole",1,,CLD0
263,258,16861,3,"3-(4-Fluoro-phenyl)-2-pyridin-3-yl-6,7-dihydro-5H-pyrrolo[1,2-a]imidazole",1,,CLD0
264,275,16861,8,4-[4-(4-Fluoro-phenyl)-5-pyridin-4-yl-1H-imidazol-2-yl]-benzoic acid,1,,CLD0
265,271,16861,10,4-[4-(4-Fluoro-phenyl)-5-pyridin-2-yl-1H-imidazol-2-yl]-benzoic acid,1,,CLD0
266,272,16861,12,"4-(4-Benzo[1,3]dioxol-5-yl-5-pyridin-2-yl-1H-imidazol-2-yl)-benzonitrile",1,,CLD0
267,273,16861,14,"4-(4-Benzo[1,3]dioxol-5-yl-5-pyridin-2-yl-1H-imidazol-2-yl)-benzamide",1,,CLD0
268,274,16861,13,"[4-(4-Benzo[1,3]dioxol-5-yl-5-pyridin-2-yl-1H-imidazol-2-yl)-phenyl]-methanol",1,,CLD0
269,249,16861,11,"4-(4-Benzo[1,3]dioxol-5-yl-5-pyridin-2-yl-1H-imidazol-2-yl)-benzoic acid",1,,CLD0
270,250,16861,9,4-[5-(4-Fluoro-phenyl)-2-(4-methanesulfinyl-phenyl)-3H-imidazol-4-yl]-pyridine,1,,CLD0
271,251,16861,7,"3-Benzo[1,3]dioxol-5-yl-2-pyridin-2-yl-6,7-dihydro-5H-pyrrolo[1,2-a]imidazole",1,,CLD0
272,235,16861,6,"3-(4-Methoxy-phenyl)-2-pyridin-2-yl-6,7-dihydro-5H-pyrrolo[1,2-a]imidazole",1,,CLD0
273,236,16342,3,"5-(6-Ethyl-thieno[2,3-d]pyrimidin-4-ylsulfanyl)-[1,3,4]thiadiazol-2-ylamine",1,,CLD0
274,238,16342,9,"6-Ethyl-thieno[2,3-d]pyrimidin-4-ol",1,,CLD0
275,265,16342,10,"4-Chloro-6-ethyl-thieno[2,3-d]pyrimidine",1,,CLD0
276,266,16342,46,"6-Ethyl-4-(5-methyl-[1,3,4]thiadiazol-2-ylsulfanyl)-thieno[2,3-d]pyrimidine",1,,CLD0
277,267,16342,50,"(6-Ethyl-thieno[2,3-d]pyrimidin-4-yl)-(5-methyl-[1,3,4]thiadiazol-2-yl)-amine",1,,CLD0
278,268,16342,7,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
279,269,16342,28,"4-p-Tolylsulfanyl-thieno[2,3-b]pyridine-2-carboxylic acid amide",1,,CLD0
280,270,16342,6,3-Isopropoxy-5-methoxy-benzo[b]thiophene-2-carboxylic acid amide,1,,CLD0
281,301,16342,43,"2-Ethyl-4-p-tolylsulfanyl-thieno[2,3-c]pyridine",1,,CLD0
282,302,16342,57,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid methoxy-amide",1,,CLD0
283,303,16342,38,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid methoxy-methyl-amide",1,,CLD0
284,293,16342,56,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid hydrazide",1,,CLD0
285,294,16342,55,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid methyl ester",1,,CLD0
286,295,16342,54,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid",1,,CLD0
287,296,16342,53,"Phenyl-(4-p-tolylsulfanyl-thieno[2,3-c]pyridin-2-yl)-methanone",1,,CLD0
288,297,16342,52,"1-(4-p-Tolylsulfanyl-thieno[2,3-c]pyridin-2-yl)-ethanone",1,,CLD0
289,298,16342,39,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carbaldehyde",1,,CLD0
290,279,16342,19,"(4-p-Tolylsulfanyl-thieno[2,3-c]pyridin-2-yl)-methanol",1,,CLD0
291,280,16342,71,"4-(3,5-Dimethyl-phenylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
292,281,16342,70,"4-(3,4-Dimethyl-phenylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
293,282,16342,69,"4-m-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
294,283,16342,68,"4-o-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
295,284,16342,67,"4-Phenylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
296,289,16342,20,"4-Chloro-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
297,290,16342,42,"1-(4-p-Tolylsulfanyl-thieno[2,3-c]pyridin-2-yl)-ethanone oxime",1,,CLD0
298,291,16342,66,"2-(4-p-Tolylsulfanyl-thieno[2,3-c]pyridin-2-ylmethyleneaminooxy)-acetamide",1,,CLD0
299,285,16342,65,"(4-p-Tolylsulfanyl-thieno[2,3-c]pyridin-2-ylmethyleneaminooxy)-acetic acid",1,,CLD0
300,286,16342,64,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carbaldehyde O-benzyl-oxime",1,,CLD0
301,287,16342,63,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carbaldehyde O-phenyl-oxime",1,,CLD0
302,288,16342,62,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carbaldehyde oxime",1,,CLD0
303,299,16342,61,"N-(4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carbonyl)-guanidine",1,,CLD0
304,300,16342,60,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid (3-morpholin-4-yl-propyl)-amide",1,,CLD0
305,316,16342,59,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid (2,3-dihydroxy-propyl)-amide",1,,CLD0
306,317,16342,58,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid (4-chloro-phenyl)-amide",1,,CLD0
307,318,16342,44,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine-2-carbothioic acid amide",1,,CLD0
308,348,16342,45,"4-(Toluene-4-sulfinyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
309,349,16342,21,"Thiocarbamic acid S-(2-carbamoyl-thieno[2,3-c]pyridin-4-yl) ester",1,,CLD0
310,350,16342,83,"4-(4-Chloro-benzylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
311,356,16342,82,"4-Cyclohexylsulfanyl-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
312,357,16342,81,"4-(2-Methyl-furan-3-ylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
313,358,16342,80,"4-(5-Methyl-[1,3,4]thiadiazol-2-ylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
314,304,16342,79,"4-(Pyridin-2-ylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
315,305,16342,78,"4-(Biphenyl-4-ylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
316,306,16342,77,"4-(4-Methoxy-phenylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
317,307,16342,76,"4-(4-Bromo-phenylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
318,308,16342,75,"4-(3,4-Dichloro-phenylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
319,309,16342,74,"4-(4-Chloro-phenylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
320,480,16342,73,"4-(4-Trifluoromethyl-phenylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
321,362,16342,72,"4-(2,4-Dimethyl-phenylsulfanyl)-thieno[2,3-c]pyridine-2-carboxylic acid amide",1,,CLD0
322,327,16342,22,"4-p-Tolylsulfanyl-thieno[2,3-c]pyridine",1,,CLD0
323,370,16342,37,4-p-Tolylsulfanyl-benzo[b]thiophene-2-carboxylic acid amide,1,,CLD0
324,405,16342,32,"4-p-Tolylsulfanyl-thieno[3,2-c]pyridine-2-carboxylic acid amide",1,,CLD0
325,406,16342,51,"Benzyl-(6-ethyl-thieno[2,3-d]pyrimidin-4-yl)-amine",1,,CLD0
326,407,16342,49,"6-Ethyl-4-(pyridin-2-ylsulfanyl)-thieno[2,3-d]pyrimidine",1,,CLD0
327,444,16342,48,"6-Ethyl-4-p-tolylsulfanyl-thieno[2,3-d]pyrimidine",1,,CLD0
328,445,16342,47,"4-Benzylsulfanyl-6-ethyl-thieno[2,3-d]pyrimidine",1,,CLD0
329,367,7186,7b,4-[1-ethyl-2-(3-fluoro-4-hydroxyphenyl)butyl]-2-fluorophenol,1,,CLD0
330,368,7186,Table I,4-[1-ethyl-2-(4-hydroxyphenyl)butyl]-2-iodophenol,1,,CLD0
331,375,7186,Table I,4-[1-ethyl-2-(4-hydroxy-3-iodophenyl)butyl]-2-iodophenol,1,,CLD0
332,1050955,7186,Table I,"4-Bromo-15-methyl-(14S,15S)-tetracyclo[8.7.0.02,7.011,15]heptadeca-2,4,6-triene-5,14-diol",1,,CLD0
333,429177,7186,Table I,"4-Iodo-15-methyl-(14S,15S)-tetracyclo[8.7.0.02,7.011,15]heptadeca-2,4,6-triene-5,14-diol",1,,CLD0
334,386,7186,Table I,"2,6-dibromo-4-[2-(3-bromo-4-hydroxyphenyl)-1-ethylbutyl]phenol",1,,CLD0
335,400,7186,Table I,"4-[1-ethyl-2-(4-hydroxy-3-iodophenyl)butyl]-2,6-diiodophenol",1,,CLD0
336,401,7186,1,4-[1-ethyl-2-(4-hydroxyphenyl)butyl]phenol,1,,CLD0
337,1050227,7186,Table II,"13-chloro-15-methyl-(13R,14R)-tetracyclo[8.7.0.02,7.011,15]heptadeca-2,4,6-triene-5,14-diol",1,,CLD0
338,27626,7186,Table II,"15-methyl-(14S)-tetracyclo[8.7.0.02,7.011,15]heptadeca-2,4,6-triene-5,14-diol",1,,CLD0
339,1358374,7186,Table II,"13-Bromo-5-methoxy-15-methyl-(13S)-tetracyclo[8.7.0.02,7.011,15]heptadeca-2,4,6-trien-14-one",1,,CLD0
340,1050223,7186,Table II,"13-Bromo-5-methoxy-15-methyl-(13R)-tetracyclo[8.7.0.02,7.011,15]heptadeca-2,4,6-trien-14-one",1,,CLD0
341,1050710,7186,Table II,"13-chloro-5-methoxy-15-methyl-(13R)-tetracyclo[8.7.0.02,7.011,15]heptadeca-2,4,6-trien-14-one",1,,CLD0
