ass_cls_map_id,assay_id,assay_class_id
2515832,75061,500
2517683,75061,503
2515254,75062,500
2516748,75062,503
2515321,75063,500
2516853,75063,503
2515377,75064,500
2516957,75064,503
2516048,75065,500
2518008,75065,503
2515399,75066,500
2516979,75066,503
2515683,75067,500
2517448,75067,503
2515849,75068,500
2517712,75068,503
2516339,75069,500
2518423,75069,503
2516153,75070,500
2518150,75070,503
2516030,75071,500
2517980,75071,503
2515190,75072,500
2516635,75072,503
2516270,75073,500
2518322,75073,503
2516154,75074,500
2518151,75074,503
2516212,75075,500
2518241,75075,503
2515355,75076,500
2516915,75076,503
2515281,75077,500
2516786,75077,503
2515925,75078,500
2517828,75078,503
2516108,75079,500
2518076,75079,503
2515569,75082,500
2517281,75082,503
2515238,75083,500
2516721,75083,503
2515078,75085,500
2516452,75085,503
2518440,75111,503
2516746,75112,503
2517241,75113,503
2518361,75114,503
2517571,75115,503
2517543,75116,503
2516890,75117,503
2517923,75118,503
2517278,75119,503
2517859,75120,503
2517095,75121,503
2429102,75122,137
2430075,75122,140
2438096,75123,172
2438196,75138,172
2515378,75164,500
2516111,75183,500
2515800,75184,500
2449320,75188,210
2450835,75188,214
2449319,75189,210
2450834,75189,214
2515589,75195,500
2517311,75195,503
2515806,75197,500
2517629,75197,503
2516210,75198,500
2518239,75198,503
2516860,75205,503
2517103,75206,503
2517831,75207,503
2516719,75208,503
2516815,75209,503
2516029,75210,500
2517354,75211,503
2517030,75212,503
2518011,75213,503
2516268,75230,500
2518320,75230,503
2467260,75231,296
2430405,75236,140
2429551,75237,140
2430436,75238,140
2429808,75239,140
2516189,75255,500
2516190,75256,500
2516269,75257,500
2515743,75258,500
2491650,75269,322
2491974,75270,322
2491364,75271,322
2491766,75272,322
2492074,75273,322
2515510,75274,500
2517186,75274,503
2516272,75275,500
2518324,75275,503
2515140,75276,500
2516547,75276,503
2515385,75277,500
2516963,75277,503
2515463,75278,500
2517098,75278,503
2515713,75279,500
2517492,75279,503
2515094,75280,500
2516487,75280,503
2491830,75283,322
2491567,75284,322
2491906,75285,322
2491437,75286,322
2491357,75287,322
2491623,75288,322
2492185,75289,322
2492044,75290,322
2491337,75291,322
2515518,75316,500
2515646,75319,500
2515422,75320,500
2515910,75321,500
2516328,75324,500
2515301,75325,500
2517357,75344,503
2516823,75345,503
2517156,75369,503
2515944,75370,500
2517861,75370,503
2516300,75371,500
2518367,75371,503
2516013,75372,500
2516430,75372,501
2517956,75372,503
2516136,75374,500
2518118,75374,503
2515239,75375,500
2516722,75375,503
2515203,75376,500
2516663,75376,503
2515280,75377,500
2516785,75377,503
2515421,75378,500
2517031,75378,503
2516135,75379,500
2518117,75379,503
2459734,75421,272
2516299,75450,500
2516343,75451,500
2516156,75452,500
2428499,75457,135
2338460,75465,22
2338474,75466,22
2516219,75493,500
2518248,75493,503
2515099,75494,500
2516491,75494,503
2516282,75495,500
2518341,75495,503
2515425,75496,500
2517035,75496,503
2515157,75497,500
2516573,75497,503
2515838,75498,500
2516423,75498,501
2517689,75498,503
2515945,75499,500
2517862,75499,503
2515433,75500,500
2517046,75500,503
2487313,75509,308
2515976,75510,500
2517900,75510,503
2516222,75511,500
2518250,75511,503
2515495,75512,500
2517159,75512,503
2515207,75513,500
2516668,75513,503
2516177,75514,500
2516436,75514,501
2518179,75514,503
2473956,75515,296
2518448,75515,503
2463206,75516,296
2516572,75516,503
2466208,75517,296
2517099,75517,503
2468588,75518,296
2517514,75518,503
2463794,75519,296
2516664,75519,503
2516454,75520,503
2518426,75521,503
2517548,75522,503
2516510,75523,503
2517929,75524,503
2517313,75525,503
2516802,75526,503
2517491,75527,503
2428457,75528,135
2428864,75529,135
2428794,75530,135
2428557,75531,135
2515389,75535,500
2516967,75535,503
2515260,75536,500
2516750,75536,503
2515934,75537,500
2517842,75537,503
2516085,75538,500
2518043,75538,503
2462868,75541,296
2470293,75542,296
2463032,75543,296
2468983,75544,296
2517574,75550,503
2466207,75554,296
2517093,75554,503
2467096,75555,296
2517245,75555,503
2467620,75556,296
2517353,75556,503
2463609,75557,296
2516634,75557,503
2471032,75560,296
2469368,75561,296
2469369,75562,296
2462698,75563,296
2362624,75566,82
2363665,75566,85
2361785,75567,82
2363626,75567,85
2362152,75568,82
2363649,75568,85
2361943,75569,82
2363634,75569,85
2404387,75569,115
2361659,75570,82
2363619,75570,85
2400736,75570,115
2361916,75571,82
2363633,75571,85
2404018,75571,115
2362003,75572,82
2363637,75572,85
2361444,75573,82
2363616,75573,85
2362656,75574,82
2363668,75574,85
2393235,75599,115
2413253,75600,115
2490490,75661,321
2467261,75689,296
2473390,75690,296
2463205,75691,296
2467823,75692,296
2468397,75693,296
2517290,75707,503
2517546,75708,503
2473761,75710,296
2430170,75826,140
2429883,75839,140
2429638,75840,140
2324533,75841,403
2324531,75842,403
2324535,75843,403
2324517,75844,403
2324539,75845,403
2324514,75846,403
2395473,75973,115
2404220,75974,115
2393994,76151,115
2407344,76404,115
2407719,76405,115
2394742,76428,115
2392121,76429,115
2516044,76493,500
2516133,76494,500
2515527,76507,500
2515892,76510,500
2480385,76652,308
2485991,76653,308
2515479,76665,500
2515666,76667,500
2516302,76668,500
2516276,76669,500
2516225,76670,500
2402915,76814,115
2420355,76814,119
2392122,76815,115
2415675,76815,119
2515424,76824,500
2515912,76833,500
2516056,76845,500
2515240,76850,500
2395117,76941,115
2416957,76941,119
2390660,76942,115
2415053,76942,119
2409990,76943,115
2423412,76943,119
2390307,76944,115
2414900,76944,119
2412210,76958,115
2428487,77008,135
2518294,77010,503
2516032,77015,500
2516196,77017,500
2515635,77018,500
2515871,77019,500
2516255,77020,500
2515848,77022,500
2515175,77023,500
2515566,77024,500
2515474,77025,500
2516077,77036,500
2518038,77036,503
2515763,77157,500
2515123,77164,500
2398525,77234,115
2406614,77235,115
2412945,77236,115
2398875,77237,115
2398336,77238,115
2413610,77239,115
2515746,77313,500
2517547,77313,503
2515192,77314,500
2516637,77314,503
2515506,77315,500
2517172,77315,503
2516174,77316,500
2518174,77316,503
2516376,77317,500
2518485,77317,503
2515303,77318,500
2516820,77318,503
2516317,77319,500
2518392,77319,503
2515669,77320,500
2517430,77320,503
2515748,77321,500
2517550,77321,503
2515304,77322,500
2516821,77322,503
2515205,77323,500
2516666,77323,503
2428283,77358,135
2394743,77433,115
2416789,77433,119
2411117,77434,115
2423886,77434,119
2412946,77435,115
2424686,77435,119
2430544,77491,140
2371145,77571,87
2379602,77571,89
2516256,77637,500
2515875,77639,500
2515497,77640,500
2515443,77641,500
2515977,77642,500
2516057,77643,500
2516223,77644,500
2393759,77711,115
2517802,77738,503
2515494,77749,500
2516404,77749,501
2517158,77749,503
2515546,77753,500
2517246,77753,503
2462537,77754,296
2516403,77758,501
2517100,77758,503
2517494,77765,503
2426947,77769,129
2427531,77769,131
2515442,77770,500
2517062,77770,503
2516322,77772,500
2515749,77773,500
2515765,77774,500
2516018,77775,500
2515259,77776,500
2516221,77777,500
2515136,77778,500
2515593,77779,500
2515648,77780,500
2515670,77781,500
2515153,77782,500
2515380,77784,500
2515440,77785,500
2516107,77786,500
2516051,77787,500
2516338,77788,500
2515354,77789,500
2516082,77790,500
2515475,77791,500
2515870,77792,500
2515325,77793,500
2515850,77794,500
2516054,77795,500
2516344,77796,500
2516157,77797,500
2515305,77804,500
2470294,77898,296
2477505,77898,301
2515629,77900,500
2515568,77946,500
2428863,77948,135
2428417,77949,135
2428849,77950,135
2428603,77951,135
2428356,77952,135
2428433,77953,135
2428850,77954,135
2428996,77955,135
2428471,77956,135
2428766,77957,135
2428321,77958,135
2428556,77959,135
2428683,77960,135
2428874,77961,135
2428399,77962,135
2428726,77963,135
2428702,77964,135
2428272,77965,135
2428446,77966,135
2428638,77967,135
2428434,77968,135
2428604,77969,135
2428738,77970,135
2428684,77971,135
2428612,77972,135
2428336,77973,135
2428401,77974,135
2429048,77975,135
2428865,77976,135
2409228,78037,115
2410881,78895,115
2455021,80852,216
2451705,80853,216
2452618,80854,216
2452023,80855,216
2453930,80856,216
2452027,80857,216
2451963,80858,216
2453735,80859,216
2451107,80860,216
2451181,80861,216
2452177,80862,216
2453342,80863,216
2452178,80864,216
2451343,80865,216
2452746,80866,216
2452434,80867,216
2451548,80868,216
2453871,80869,216
2452747,80870,216
2452621,80871,216
2454499,80872,216
2454346,80873,216
2453572,80874,216
2452028,80875,216
2454418,80876,216
2453444,80877,216
2452179,80878,216
2452549,80879,216
2453343,80880,216
2453161,80881,216
2391766,80968,115
2516565,80998,503
2517979,80999,503
2444638,81000,205
2452299,81000,216
2453156,81001,216
2454831,81040,216
2455214,81041,216
2454832,81042,216
2454967,81043,216
2454884,81044,216
2453600,81045,216
2453018,81046,216
2451105,81047,216
2453996,81048,216
2453997,81049,216
2453528,81050,216
2453732,81051,216
2454885,81052,216
2453998,81053,216
2453869,81054,216
2451340,81055,216
2454142,81056,216
2451245,81057,216
2394532,81122,115
2398877,81123,115
2393998,81124,115
2402917,81125,115
2395116,81126,115
2362347,81145,82
2395860,81146,115
2403298,81147,115
2400367,81148,115
2408842,81149,115
2412947,81150,115
2409989,81151,115
2452433,81201,216
2454968,81202,216
2455150,81203,216
2452677,81204,216
2453341,81205,216
2453870,81206,216
2453157,81207,216
2452070,81208,216
2452812,81209,216
2453804,81210,216
2453467,81211,216
2454883,81212,216
2406744,81279,115
2421957,81279,119
2392871,81280,115
2416006,81280,119
2413255,81281,115
2424815,81281,119
2412211,81282,115
2424349,81282,119
2393996,81283,115
2416483,81283,119
2393997,81284,115
2416484,81284,119
2397352,81285,115
2417951,81285,119
2402916,81286,115
2420356,81286,119
2402211,81287,115
2420060,81287,119
2501332,81318,341
2453736,81319,216
2453160,81320,216
2451485,81321,216
2454498,81326,216
2452785,81354,216
2452953,81355,216
2451710,81356,216
2454216,81357,216
2453020,81358,216
2444979,81367,205
2455024,81367,216
2446756,81385,210
2452345,81491,216
2453339,81492,216
2451658,81493,216
2451152,81494,216
2455146,81495,216
2452745,81496,216
2452024,81497,216
2453016,81498,216
2455147,81499,216
2454830,81500,216
2444528,81504,205
2451545,81504,216
2444547,81505,205
2451660,81505,216
2444733,81506,205
2453017,81506,216
2444850,81507,205
2453928,81507,216
2444989,81508,205
2455096,81508,216
2453973,81509,216
2453999,81510,216
2452432,81511,216
2451706,81512,216
2451707,81513,216
2454757,81514,216
2452215,81515,216
2453805,81516,216
2454619,81517,216
2453287,81518,216
2454886,81519,216
2454652,81520,216
2454143,81521,216
2454675,81522,216
2451546,81523,216
2452300,81524,216
2453929,81525,216
2454345,81526,216
2455022,81667,216
2453468,81874,216
2454215,81875,216
2455097,81876,216
2451547,81877,216
2453733,81878,216
2452491,81879,216
2347895,81881,48
2452101,81881,216
2452102,81882,216
2454415,81883,216
2453734,81884,216
2452435,81891,216
2455026,81892,216
2454762,81893,216
2451608,81894,216
2452788,82019,216
2454214,82020,216
2454141,82021,216
2453286,82022,216
2451244,82026,216
2453906,82027,216
2452489,82028,216
2453868,82031,216
2455213,82032,216
2454677,82048,216
2452301,82050,216
2453019,82051,216
2453603,82052,216
2453604,82055,216
2452884,82056,216
2453671,82057,216
2453289,82058,216
2452813,82059,216
2451832,82060,216
2452343,82065,216
2451763,82066,216
2347891,82379,48
2451910,82379,216
2347903,82380,48
2452490,82380,216
2347882,82381,48
2451178,82381,216
2347894,82382,48
2452100,82382,216
2448617,82550,210
2392479,82655,115
2453931,82689,216
2452103,82690,216
2451375,82691,216
2451483,82844,216
2454759,82845,216
2452787,82846,216
2451964,82847,216
2451711,82848,216
2452622,82849,216
2453229,82850,216
2452436,82851,216
2454887,82853,216
2451762,82854,216
2452912,82855,216
2454590,82856,216
2453571,82857,216
2454758,82858,216
2453602,82859,216
2452620,82860,216
2451106,82861,216
2455215,82862,216
2451662,82863,216
2454560,82864,216
2455151,82865,216
2453469,82866,216
2451341,82867,216
2453158,82868,216
2453529,82869,216
2453470,82870,216
2454760,82871,216
2454761,82872,216
2453806,82873,216
2453228,82874,216
2451606,82875,216
2453995,82996,216
2451104,82997,216
2452099,82998,216
2455003,82999,216
2452619,83000,216
2455148,83001,216
2453599,83002,216
2451945,83003,216
2451909,83004,216
2521581,83010,577
2521561,83011,577
2454414,83029,216
2453840,83030,216
2453403,83031,216
2452025,83032,216
2451830,83033,216
2451659,83034,216
2521554,83187,577
2453601,83196,216
2451661,83197,216
2451180,83198,216
2452548,83199,216
2452703,83200,216
2453227,83201,216
2452026,83202,216
2452676,83203,216
2407346,83271,115
2422261,83271,119
2451420,83340,216
2451108,83341,216
2455098,83342,216
2452029,83343,216
2451523,83344,216
2453021,83345,216
2452237,83346,216
2454077,83347,216
2452885,83348,216
2452270,83349,216
2444929,83350,205
2454562,83350,216
2444886,83351,205
2454217,83351,216
2444990,83352,205
2455099,83352,216
2455152,83353,216
2451345,83354,216
2451346,83355,216
2455153,83356,216
2452886,83357,216
2454563,83358,216
2453372,83359,216
2452104,83360,216
2453084,83361,216
2455216,83362,216
2453288,83363,216
2451831,83365,216
2452071,83366,216
2454716,83367,216
2454076,83368,216
2452883,83369,216
2451484,83370,216
2453159,83371,216
2454497,83372,216
2451607,83373,216
2454833,83374,216
2454417,83375,216
2452176,83376,216
2451344,83377,216
2453668,83378,216
2515549,83599,500
2517249,83599,503
2451179,84115,216
2455023,84116,216
2454674,84117,216
2453404,84118,216
2520380,84272,556
2519989,84273,556
2520091,84274,556
2520105,84275,556
2453669,84282,216
2444523,84283,205
2451482,84283,216
2444994,84284,205
2455149,84284,216
2444877,84285,205
2454144,84285,216
2444711,84286,205
2452882,84286,216
2444899,84287,205
2454288,84287,216
2453340,84288,216
2451708,84289,216
2440054,84451,188
2430636,84744,140
2403122,84748,115
2337855,84822,16
2338381,84822,22
2338686,84822,23
2338024,84823,16
2338441,84823,22
2338902,84823,23
2338578,84949,23
2338697,84950,23
2338567,84951,23
2337697,84952,16
2338502,84952,23
2516791,85745,503
2517771,85746,503
2434458,85747,159
2337934,85750,16
2337751,85751,16
2518369,85752,503
2516611,85753,503
2518295,85754,503
2434680,85755,159
2434239,85756,159
2434946,85757,159
2337761,85761,16
2337688,85762,16
2337774,85763,16
2390659,85983,115
2398876,85988,115
2418596,85988,119
2413254,85998,115
2404785,85999,115
2404388,86000,115
2401836,86001,115
2407345,86002,115
2396047,86003,115
2428875,86004,135
2427874,86005,131
2428800,86005,135
2396611,86050,115
2412582,86055,115
2407720,86056,115
2406615,86057,115
2412583,86058,115
2404019,86059,115
2394747,86060,115
2516016,86064,500
2517958,86064,503
2427395,86066,131
2515180,86078,500
2516610,86078,503
2516158,86085,500
2518154,86085,503
2454676,86099,216
2454559,86101,216
2454145,86102,216
2454416,86104,216
2453670,86105,216
2451342,86106,216
2454000,86107,216
2453405,86108,216
2398878,86126,115
2361359,86132,82
2411869,86133,115
2408480,86135,115
2412948,86136,115
2396761,86140,115
2451709,86150,216
2455025,86151,216
2449376,86152,210
2450837,86152,214
2449262,86153,210
2450828,86153,214
2447826,86154,210
2450714,86154,214
2447972,86155,210
2450726,86155,214
2347573,86259,44
2329528,86276,438
2454561,86277,216
2402562,86292,115
2409991,86307,115
2423413,86307,119
2413611,86322,115
2402561,86408,115
2428559,86409,135
2451688,86419,216
2517431,86428,503
2428358,86430,135
2428781,86431,135
2427233,86452,131
2395249,86455,115
2428685,86489,135
2428915,86491,135
2365753,86521,87
2364764,86522,87
2367082,86523,87
2365259,86524,87
2366957,86525,87
2369558,86526,87
2428288,86593,135
2428740,86599,135
2428878,86600,135
2428754,86601,135
2454218,86605,216
2428402,86606,135
2429026,86607,135
2428690,86612,135
2516792,86622,503
2428400,86645,135
2428914,86646,135
2428388,86649,135
2428703,86650,135
2428435,86651,135
2427366,86652,131
2428488,86652,135
2428220,86653,131
2429038,86653,135
2428622,86655,135
2425571,86658,120
2427819,86725,131
2393995,86818,115
2367554,86824,87
2363604,86886,85
2393628,86886,115
2363606,86887,85
2394744,86887,115
2363641,86888,85
2405513,86888,115
2363595,86951,85
2391051,86951,115
2415217,86951,119
2382095,87018,92
2381277,87019,92
2394884,87019,115
2382082,87020,92
2454219,87138,216
2454078,87139,216
2453230,87140,216
2427072,87148,131
2367208,87259,87
2371386,87260,87
2428750,87304,135
2396612,87315,115
2400368,87336,115
2394745,87337,115
2409602,87338,115
2396996,87339,115
2400369,87340,115
2396232,87341,115
2328651,87410,438
2328774,87411,438
2329369,87412,438
2428357,87432,135
2428812,87433,135
2428965,87434,135
2428940,87435,135
2328740,87441,438
2329331,87442,438
2458063,87443,266
2458377,87444,266
2457895,87445,266
2516751,87463,503
2427112,87604,131
2395119,87624,115
2395862,87640,115
2406616,87641,115
2412950,87642,115
2399651,87643,115
2396233,87644,115
2403656,87645,115
2409722,87646,115
2401069,87650,115
2411118,87772,115
2390308,87773,115
2385378,87833,104
2385544,87834,104
2385665,87835,104
2385792,87836,104
2385475,87837,104
2385880,87838,104
2337679,88055,16
2402210,88107,115
2427263,88108,131
2427964,88109,131
2427988,88254,131
2427838,88255,131
2427095,88256,131
2427071,88257,131
2427178,88258,131
2427211,88259,131
2427568,88260,131
2427022,88261,131
2427639,88262,131
2427291,88263,131
2427096,88267,131
2428322,88267,135
2404390,88382,115
2520705,88386,557
2520923,88387,557
2427821,88388,131
2428629,88394,135
2402213,88405,115
2515650,88408,500
2517397,88408,503
2516357,88409,500
2518449,88409,503
2398695,88410,115
2391408,88411,115
2400000,88412,115
2395477,88413,115
2472437,88414,296
2468030,88415,296
2515625,88418,500
2517358,88418,503
2520909,88425,557
2361271,88426,82
2410380,88448,115
2427761,88509,131
2513064,88528,479
2512550,88529,479
2513555,88532,479
2512624,88535,479
2512898,88538,479
2512462,88541,479
2513266,88542,479
2451764,88699,216
2455100,88700,216
2454620,88702,216
2453530,88703,216
2455064,88704,216
2453406,88705,216
2452030,88706,216
2451377,88831,216
2453162,88832,216
2413256,88848,115
2409230,88849,115
2395475,88850,115
2405880,88851,115
2403660,88852,115
2398146,88853,115
2406266,88856,115
2387690,89028,108
2428829,89255,135
2428328,89256,135
2428802,89257,135
2428978,89258,135
2428502,89259,135
2428998,89260,135
2428866,89261,135
2428753,89262,135
2428443,89263,135
2428925,89264,135
2428626,89265,135
2428867,89266,135
2428627,89268,135
2428609,89269,135
2428588,89270,135
2428953,89271,135
2428628,89274,135
2428543,89275,135
2428390,89276,135
2428286,89277,135
2428714,89278,135
2428876,89279,135
2428494,89280,135
2428287,89281,135
2429025,89283,135
2429011,89285,135
2428877,89286,135
2428715,89287,135
2428359,89288,135
2428311,89289,135
2428779,89290,135
2428587,89291,135
2428340,89292,135
2428474,89293,135
2428795,89404,135
2428473,89405,135
2428294,89406,135
2428412,89407,135
2428784,89408,135
2428769,89409,135
2428277,89411,135
2428508,89420,135
2428482,89422,135
2428361,89423,135
2428728,89426,135
2428935,89428,135
2428313,89429,135
2428299,89431,135
2428806,89433,135
2428611,89434,135
2428852,89435,135
2428516,89436,135
2428805,89437,135
2428411,89441,135
2428503,89442,135
2428768,89443,135
2428674,89444,135
2429013,89445,135
2429054,89446,135
2428278,89447,135
2428560,89448,135
2428918,89449,135
2428500,89564,135
2428349,89566,135
2428977,89570,135
2428276,89571,135
2428623,89575,135
2428888,89576,135
2428657,89577,135
2428510,89578,135
2428338,89580,135
2428572,89581,135
2429023,89592,135
2428688,89595,135
2428827,89596,135
2428814,89597,135
2428546,89598,135
2429050,89599,135
2428389,89600,135
2428326,89601,135
2428898,89602,135
2428337,89714,135
2428472,89715,135
2428639,89716,135
2428324,89717,135
2429049,89723,135
2428778,89724,135
2428571,89725,135
2428686,89726,135
2428509,89728,135
2428640,89729,135
2428887,89730,135
2428325,89733,135
2428789,89734,135
2428648,89735,135
2428447,89736,135
2428739,89737,135
2428813,89738,135
2428767,89739,135
2428976,89740,135
2428656,89741,135
2428815,89742,135
2428816,89743,135
2429010,89744,135
2428392,89845,135
2428830,89846,135
2428450,89847,135
2428375,89848,135
2428986,89849,135
2428942,89850,135
2428423,89851,135
2428360,89852,135
2428944,89853,135
2428547,89854,135
2428548,89855,135
2428619,89856,135
2428615,89857,135
2428575,89858,135
2429040,89859,135
2428519,89861,135
2428851,89862,135
2428658,89863,135
2429053,89868,135
2428716,89869,135
2428501,89870,135
2428955,89872,135
2428614,89873,135
2428831,89874,135
2428376,89875,135
2428689,89876,135
2428458,89877,135
2428489,89878,135
2428537,89879,135
2428590,89998,135
2428659,89999,135
2428926,90000,135
2428574,90004,135
2429052,90005,135
2428832,90006,135
2428649,90008,135
2428783,90013,135
2428917,90014,135
2428943,90015,135
2428312,90016,135
2428589,90017,135
2428987,90018,135
2427052,90020,131
2428298,90020,135
2428347,90024,135
2428889,90025,135
2428275,90026,135
2428796,90032,135
2428801,90033,135
2428429,90034,135
2428348,90035,135
2428828,90036,135
2428752,90037,135
2428671,90038,135
2428459,90039,135
2428988,90040,135
2428000,90058,131
2427234,90059,131
2428323,90156,135
2428966,90163,135
2428391,90182,135
2428536,90183,135
2427839,90185,131
2428782,90185,135
2428198,90186,131
2429020,90186,135
2428613,90188,135
2428916,90189,135
2428448,90190,135
2428954,90191,135
2429012,90192,135
2428727,90193,135
2428476,90194,135
2428449,90195,135
2428481,90198,135
2428327,90199,135
2428525,90200,135
2406265,90226,115
2407722,90233,115
2428624,90318,135
2428346,90319,135
2428284,90323,135
2428780,90325,135
2427925,90334,131
2428221,90335,131
2427820,90336,131
2427038,90337,131
2428285,90337,135
2429051,90339,135
2428997,90340,135
2428273,90343,135
2428825,90359,135
2428941,90460,135
2428826,90461,135
2428558,90462,135
2428535,90463,135
2428642,90464,135
2428573,90470,135
2428475,90471,135
2428751,90472,135
2428670,90473,135
2429039,90474,135
2428899,90475,135
2428625,90476,135
2428704,90477,135
2428374,90478,135
2428274,90479,135
2429024,90480,135
2428924,90481,135
2428377,90482,135
2428979,90483,135
2428672,90484,135
2428890,90485,135
2428673,90486,135
2428803,90487,135
2428641,90612,135
2428687,90613,135
2428733,90621,135
2370411,91114,87
2373597,91114,88
2410379,91114,115
2365372,91115,87
2372105,91115,88
2394882,91115,115
2364765,91116,87
2371939,91116,88
2393238,91116,115
2368914,91146,87
2389469,91146,114
2405649,91146,115
2370058,91147,87
2389812,91147,114
2409229,91147,115
2389223,91276,114
2403307,91276,115
2389920,91277,114
2410385,91277,115
2390065,91278,114
2411881,91278,115
2388961,91279,114
2400376,91279,115
2388899,91280,114
2399653,91280,115
2388794,91281,114
2398533,91281,115
2389099,91282,114
2401842,91282,115
2388606,91284,114
2396619,91284,115
2370910,91292,87
2390054,91292,114
2411701,91292,115
2390064,91293,114
2411877,91293,115
2364291,91294,87
2371797,91294,88
2370417,91295,87
2373601,91295,88
2363941,91296,87
2371686,91296,88
2371150,91297,87
2373835,91297,88
2364288,91298,87
2371795,91298,88
2366594,91299,87
2372497,91299,88
2365885,91306,87
2372277,91306,88
2396616,91306,115
2366370,91307,87
2372428,91307,88
2397917,91307,115
2371041,91308,87
2373802,91308,88
2412215,91308,115
2371521,91309,87
2373941,91309,88
2413615,91309,115
2366959,91310,87
2372600,91310,88
2400002,91310,115
2368922,91311,87
2373156,91311,88
2405882,91311,115
2365761,91312,87
2372233,91312,88
2396238,91312,115
2365505,91316,87
2372151,91316,88
2395284,91316,115
2366599,91434,87
2372500,91434,88
2398887,91434,115
2369469,91435,87
2373315,91435,88
2407351,91435,115
2364651,91436,87
2371901,91436,88
2392876,91436,115
2366113,91437,87
2372348,91437,88
2397362,91437,115
2365518,91440,87
2372157,91440,88
2395480,91440,115
2364400,91441,87
2371827,91441,88
2392124,91441,115
2368196,91442,87
2372945,91442,88
2403663,91442,115
2367816,91443,87
2372845,91443,88
2402565,91443,115
2368803,91444,87
2373122,91444,88
2405516,91444,115
2368063,91445,87
2372904,91445,88
2403300,91445,115
2368921,91446,87
2373155,91446,88
2405881,91446,115
2369325,91447,87
2373275,91447,88
2406973,91447,115
2369194,91448,87
2373242,91448,88
2406617,91448,115
2371042,91449,87
2373803,91449,88
2412216,91449,115
2364289,91450,87
2371796,91450,88
2391769,91450,115
2368806,91451,87
2373125,91451,88
2405518,91451,115
2370299,91452,87
2373560,91452,88
2409995,91452,115
2370191,91453,87
2373529,91453,88
2409604,91453,115
2364911,91454,87
2371987,91454,88
2393631,91454,115
2366960,91455,87
2372601,91455,88
2400003,91455,115
2367555,91456,87
2372773,91456,88
2401837,91456,115
2369197,91457,87
2373244,91457,88
2406620,91457,115
2370666,91458,87
2373682,91458,88
2411123,91458,115
2368809,91467,87
2405520,91467,115
2368810,91468,87
2405521,91468,115
2368561,91469,87
2404790,91469,115
2364522,91470,87
2392482,91470,115
2369056,91592,87
2406271,91592,115
2367557,91593,87
2401839,91593,115
2368067,91594,87
2403303,91594,115
2370800,91595,87
2411516,91595,115
2367560,91596,87
2401843,91596,115
2370302,91597,87
2409997,91597,115
2365888,91598,87
2396620,91598,115
2368323,91599,87
2404020,91599,115
2365127,91608,87
2394358,91608,115
2364056,91609,87
2390862,91609,115
2367211,91622,87
2400739,91622,115
2370413,91623,87
2410382,91623,115
2368197,91633,87
2366589,91932,87
2366479,91933,87
2367080,91934,87
2370804,91935,87
2370805,91936,87
2364194,91937,87
2369468,91938,87
2368689,91939,87
2368454,91940,87
2408096,92060,115
2393240,92061,115
2367337,92090,87
2385486,92123,104
2385424,92124,104
2385657,92125,104
2385878,92126,104
2385804,92127,104
2385599,92128,104
2385845,92129,104
2370552,92245,87
2389952,92245,114
2410769,92245,115
2369196,92246,87
2389568,92246,114
2406619,92246,115
2368324,92247,87
2389302,92247,114
2404022,92247,115
2369705,92248,87
2389694,92248,114
2408097,92248,115
2365640,92255,87
2388545,92255,114
2395863,92255,115
2369327,92256,87
2389601,92256,114
2406975,92256,115
2369825,92257,87
2389727,92257,114
2408488,92257,115
2367215,92258,87
2388989,92258,114
2400742,92258,115
2364772,92259,87
2388295,92259,114
2393246,92259,115
2366597,92260,87
2388832,92260,114
2398885,92260,115
2364773,92261,87
2388296,92261,114
2393247,92261,115
2371151,92263,87
2390136,92263,114
2412587,92263,115
2366266,92264,87
2388710,92264,114
2397793,92264,115
2367209,92429,87
2400737,92429,115
2366103,92430,87
2397354,92430,115
2369198,93332,87
2405885,93675,115
2397142,93676,115
2393242,93677,115
2391536,93678,115
2410771,93679,115
2371629,93730,87
2373970,93730,88
2370807,93731,87
2373730,93731,88
2367820,93732,87
2402570,93732,115
2369206,93733,87
2406625,93733,115
2370563,93734,87
2410778,93734,115
2364294,93735,87
2391773,93735,115
2369831,93736,87
2408492,93736,115
2365250,93737,87
2394491,93737,115
2369470,93738,87
2407352,93738,115
2370181,93739,87
2409393,93739,115
2364186,93740,87
2371760,93740,88
2391406,93740,115
2367330,93741,87
2372704,93741,88
2401073,93741,115
2367458,93742,87
2372740,93742,88
2401448,93742,115
2365125,93743,87
2372042,93743,88
2394355,93743,115
2367684,93744,87
2372806,93744,88
2402214,93744,115
2370189,93745,87
2373527,93745,88
2409603,93745,115
2370425,93746,87
2373608,93746,88
2410389,93746,115
2366602,93747,87
2372503,93747,88
2398889,93747,115
2368075,93748,87
2372913,93748,88
2403309,93748,115
2364293,93749,87
2371799,93749,88
2391772,93749,115
2371283,93750,87
2373877,93750,88
2412959,93750,115
2370562,93751,87
2410777,93751,115
2370926,93752,87
2411882,93752,115
2371527,93753,87
2413620,93753,115
2370806,93754,87
2411517,93754,115
2365269,93755,87
2394753,93755,115
2367565,93756,87
2401846,93756,115
2370415,93788,87
2407349,93808,115
2370925,93810,87
2373767,93810,88
2368071,93811,87
2372910,93811,88
2367945,93812,87
2372873,93812,88
2371045,93813,87
2373806,93813,88
2367200,93814,87
2372666,93814,88
2368447,93890,87
2404391,93890,115
2365023,93891,87
2394000,93891,115
2365883,93892,87
