indref_id,drugind_id,ref_type,ref_id,ref_url
594050,107456,ClinicalTrials,"NCT00592163,NCT01139359",https://clinicaltrials.gov/search?term=NCT00592163%20NCT01139359
594051,107457,ClinicalTrials,"NCT00509782,NCT00591396,NCT01139346",https://clinicaltrials.gov/search?term=NCT00509782%20NCT00591396%20NCT01139346
594052,107458,ClinicalTrials,"NCT00303199,NCT00423644",https://clinicaltrials.gov/search?term=NCT00303199%20NCT00423644
594053,126887,ClinicalTrials,NCT00421213,https://clinicaltrials.gov/search?term=NCT00421213
594054,144084,ClinicalTrials,NCT00591422,https://clinicaltrials.gov/search?term=NCT00591422
594055,126888,ClinicalTrials,NCT00421213,https://clinicaltrials.gov/search?term=NCT00421213
594056,107459,ClinicalTrials,"NCT00279019,NCT00376714,NCT00422604,NCT00453687,NCT00500461,NCT00671216,NCT00676052,NCT00749411,NCT00783003,NCT00964405",https://clinicaltrials.gov/search?term=NCT00279019%20NCT00376714%20NCT00422604%20NCT00453687%20NCT00500461%20NCT00671216%20NCT00676052%20NCT00749411%20NCT00783003%20NCT00964405
594057,126889,ClinicalTrials,"NCT04585932,NCT04787744,NCT05617885",https://clinicaltrials.gov/search?term=NCT04585932%20NCT04787744%20NCT05617885
594058,55567,ClinicalTrials,NCT03069937,https://clinicaltrials.gov/search?term=NCT03069937
594059,50977,ClinicalTrials,NCT00527488,https://clinicaltrials.gov/search?term=NCT00527488
594060,55569,ClinicalTrials,NCT00434122,https://clinicaltrials.gov/search?term=NCT00434122
594061,50047,ATC,L02BX02,https://www.whocc.no/atc_ddd_index/?code=L02BX02
594062,50517,ClinicalTrials,"NCT01261572,NCT01545882,NCT01786265,NCT01994239,NCT02278185,NCT02346253,NCT02560051,NCT02849990,NCT03361735,NCT03689699,NCT04455750,NCT04734730,NCT05050084",https://clinicaltrials.gov/search?term=NCT01261572%20NCT01545882%20NCT01786265%20NCT01994239%20NCT02278185%20NCT02346253%20NCT02560051%20NCT02849990%20NCT03361735%20NCT03689699%20NCT04455750%20NCT04734730%20NCT05050084
594063,50306,ClinicalTrials,NCT01712763,https://clinicaltrials.gov/search?term=NCT01712763
594064,144085,ClinicalTrials,NCT05917860,https://clinicaltrials.gov/search?term=NCT05917860
594065,136827,ClinicalTrials,NCT05501704,https://clinicaltrials.gov/search?term=NCT05501704
594066,144086,ClinicalTrials,NCT05839119,https://clinicaltrials.gov/search?term=NCT05839119
594067,116249,ClinicalTrials,NCT02005887,https://clinicaltrials.gov/search?term=NCT02005887
594068,116250,ClinicalTrials,"NCT00116753,NCT00116779,NCT00117286,NCT00117312,NCT00117949,NCT00215657,NCT00215683,NCT00245466,NCT00268892,NCT00295750,NCT00451958,NCT00468286,NCT00728533,NCT00738673,NCT00801242,NCT00818623,NCT00819156,NCT00819247,NCT00831233,NCT00833248,NCT00884273,NCT00928434,NCT00936390,NCT00946920,NCT00967018,NCT01071915,NCT01215513,NCT01220869,NCT01242748,NCT01377389,NCT01446991,NCT01491971,NCT01674270,NCT01744366,NCT01751451,NCT01852864,NCT01964170,NCT01990196,NCT02015871,NCT02020070,NCT02135445,NCT02159690,NCT02324998,NCT02468284,NCT02494713,NCT02526784,NCT02663908,NCT02799706,NCT03056638,NCT03080116,NCT03358563,NCT03951831,NCT04176081,NCT04182594,NCT04301414,NCT04989946,NCT05873192",https://clinicaltrials.gov/search?term=NCT00116753%20NCT00116779%20NCT00117286%20NCT00117312%20NCT00117949%20NCT00215657%20NCT00215683%20NCT00245466%20NCT00268892%20NCT00295750%20NCT00451958%20NCT00468286%20NCT00728533%20NCT00738673%20NCT00801242%20NCT00818623%20NCT00819156%20NCT00819247%20NCT00831233%20NCT00833248%20NCT00884273%20NCT00928434%20NCT00936390%20NCT00946920%20NCT00967018%20NCT01071915%20NCT01215513%20NCT01220869%20NCT01242748%20NCT01377389%20NCT01446991%20NCT01491971%20NCT01674270%20NCT01744366%20NCT01751451%20NCT01852864%20NCT01964170%20NCT01990196%20NCT02015871%20NCT02020070%20NCT02135445%20NCT02159690%20NCT02324998%20NCT02468284%20NCT02494713%20NCT02526784%20NCT02663908%20NCT02799706%20NCT03056638%20NCT03080116%20NCT03358563%20NCT03951831%20NCT04176081%20NCT04182594%20NCT04301414%20NCT04989946%20NCT05873192
594069,116251,ClinicalTrials,NCT01630967,https://clinicaltrials.gov/search?term=NCT01630967
594070,126890,ClinicalTrials,NCT04397718,https://clinicaltrials.gov/search?term=NCT04397718
594071,116252,ClinicalTrials,NCT02048943,https://clinicaltrials.gov/search?term=NCT02048943
594072,55570,ClinicalTrials,NCT01515969,https://clinicaltrials.gov/search?term=NCT01515969
594073,55571,ClinicalTrials,NCT00508625,https://clinicaltrials.gov/search?term=NCT00508625
594074,55217,ClinicalTrials,NCT00400764,https://clinicaltrials.gov/search?term=NCT00400764
594075,55572,ClinicalTrials,NCT00671372,https://clinicaltrials.gov/search?term=NCT00671372
594076,46294,ClinicalTrials,NCT01280786,https://clinicaltrials.gov/search?term=NCT01280786
594077,44677,ClinicalTrials,NCT00827203,https://clinicaltrials.gov/search?term=NCT00827203
594078,48730,ClinicalTrials,"NCT00084214,NCT00522834",https://clinicaltrials.gov/search?term=NCT00084214%20NCT00522834
594079,55574,ClinicalTrials,NCT00087997,https://clinicaltrials.gov/search?term=NCT00087997
594080,116253,ClinicalTrials,NCT00808418,https://clinicaltrials.gov/search?term=NCT00808418
594081,28637,ClinicalTrials,"NCT00298350,NCT01968551,NCT02397096,NCT02600819,NCT02605954,NCT02616029,NCT02616783,NCT02652624,NCT02859558",https://clinicaltrials.gov/search?term=NCT00298350%20NCT01968551%20NCT02397096%20NCT02600819%20NCT02605954%20NCT02616029%20NCT02616783%20NCT02652624%20NCT02859558
594082,42038,ATC,J05AJ02,https://www.whocc.no/atc_ddd_index/?code=J05AJ02
594083,48733,DailyMed,144067b2-0532-476a-996e-e4a0a9d09b05,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=144067b2-0532-476a-996e-e4a0a9d09b05
594084,48733,DailyMed,34784acf-15ed-4715-b504-eb30430518e9,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=34784acf-15ed-4715-b504-eb30430518e9
594085,48733,DailyMed,74ae2a93-b267-444c-8f0f-a2a6522260ee,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=74ae2a93-b267-444c-8f0f-a2a6522260ee
594086,48733,EMA,EMEA/H/C/002577,https://www.ema.europa.eu/en/medicines/human/EPAR/vitekta
594087,48733,ClinicalTrials,"NCT00042289,NCT00708162,NCT01780506,NCT01797445,NCT01815736,NCT01818596,NCT02198443,NCT02219217,NCT02276612,NCT02302547,NCT03067285,NCT03762772",https://clinicaltrials.gov/search?term=NCT00042289%20NCT00708162%20NCT01780506%20NCT01797445%20NCT01815736%20NCT01818596%20NCT02198443%20NCT02219217%20NCT02276612%20NCT02302547%20NCT03067285%20NCT03762772
594088,48733,DailyMed,be87c3bc-97bb-49cb-8053-9b0c756a1965,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=be87c3bc-97bb-49cb-8053-9b0c756a1965
594089,48733,DailyMed,d52f7766-068f-4a2f-b748-356ff60450f7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d52f7766-068f-4a2f-b748-356ff60450f7
594090,55575,ClinicalTrials,"NCT01363011,NCT01497899,NCT01705574,NCT01854775,NCT01967940,NCT01968551,NCT02284035,NCT03251144",https://clinicaltrials.gov/search?term=NCT01363011%20NCT01497899%20NCT01705574%20NCT01854775%20NCT01967940%20NCT01968551%20NCT02284035%20NCT03251144
594091,55576,ClinicalTrials,"NCT02203461,NCT03092206",https://clinicaltrials.gov/search?term=NCT02203461%20NCT03092206
594092,55058,ClinicalTrials,NCT01653899,https://clinicaltrials.gov/search?term=NCT01653899
594093,55291,ClinicalTrials,NCT02121860,https://clinicaltrials.gov/search?term=NCT02121860
594094,50332,ClinicalTrials,"NCT02230670,NCT03205345",https://clinicaltrials.gov/search?term=NCT02230670%20NCT03205345
594095,55016,ClinicalTrials,NCT00088140,https://clinicaltrials.gov/search?term=NCT00088140
594096,116254,ClinicalTrials,NCT02121860,https://clinicaltrials.gov/search?term=NCT02121860
594097,55577,ClinicalTrials,NCT02077374,https://clinicaltrials.gov/search?term=NCT02077374
594098,54349,ClinicalTrials,NCT01912404,https://clinicaltrials.gov/search?term=NCT01912404
594099,126891,ClinicalTrials,NCT04803227,https://clinicaltrials.gov/search?term=NCT04803227
594100,55578,ClinicalTrials,"NCT00117884,NCT00312286",https://clinicaltrials.gov/search?term=NCT00117884%20NCT00312286
594101,55579,ClinicalTrials,"NCT00143442,NCT00288652,NCT00334685,NCT00348894,NCT00353808,NCT00354094,NCT00357825",https://clinicaltrials.gov/search?term=NCT00143442%20NCT00288652%20NCT00334685%20NCT00348894%20NCT00353808%20NCT00354094%20NCT00357825
594102,50420,ClinicalTrials,"NCT00607256,NCT00612170,NCT00752505,NCT00754221,NCT00796601,NCT00809289",https://clinicaltrials.gov/search?term=NCT00607256%20NCT00612170%20NCT00752505%20NCT00754221%20NCT00796601%20NCT00809289
594103,55580,ClinicalTrials,NCT00625833,https://clinicaltrials.gov/search?term=NCT00625833
594104,49321,ClinicalTrials,NCT00192517,https://clinicaltrials.gov/search?term=NCT00192517
594105,55581,ClinicalTrials,NCT00684996,https://clinicaltrials.gov/search?term=NCT00684996
594106,47337,ClinicalTrials,NCT00069017,https://clinicaltrials.gov/search?term=NCT00069017
594107,47376,ClinicalTrials,NCT00111696,https://clinicaltrials.gov/search?term=NCT00111696
594108,47510,ClinicalTrials,NCT00066196,https://clinicaltrials.gov/search?term=NCT00066196
594109,55582,ClinicalTrials,NCT00027729,https://clinicaltrials.gov/search?term=NCT00027729
594110,144087,ClinicalTrials,"NCT00263783,NCT00284817",https://clinicaltrials.gov/search?term=NCT00263783%20NCT00284817
594111,116255,ClinicalTrials,NCT00072930,https://clinicaltrials.gov/search?term=NCT00072930
594112,50210,ClinicalTrials,"NCT00035867,NCT00700206,NCT01062152",https://clinicaltrials.gov/search?term=NCT00035867%20NCT00700206%20NCT01062152
594113,116256,ClinicalTrials,NCT00909584,https://clinicaltrials.gov/search?term=NCT00909584
594114,116257,ClinicalTrials,"NCT00081627,NCT00235898,NCT00337389",https://clinicaltrials.gov/search?term=NCT00081627%20NCT00235898%20NCT00337389
594115,116258,ClinicalTrials,NCT00434369,https://clinicaltrials.gov/search?term=NCT00434369
594116,116259,ClinicalTrials,"NCT00081627,NCT00235898,NCT00337389",https://clinicaltrials.gov/search?term=NCT00081627%20NCT00235898%20NCT00337389
594117,48947,ClinicalTrials,NCT00968357,https://clinicaltrials.gov/search?term=NCT00968357
594118,55585,ClinicalTrials,NCT01247246,https://clinicaltrials.gov/search?term=NCT01247246
594119,107460,ClinicalTrials,NCT03913195,https://clinicaltrials.gov/search?term=NCT03913195
594120,107460,FDA,label/2018/761065lbl.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761065lbl.pdf
594121,55586,ClinicalTrials,NCT01292174,https://clinicaltrials.gov/search?term=NCT01292174
594122,107461,ATC,J05AX23,https://www.whocc.no/atc_ddd_index/?code=J05AX23
594123,44780,EMA,EMEA/H/C/004961,https://www.ema.europa.eu/en/medicines/human/EPAR/trogarzo
594124,44780,ClinicalTrials,"NCT00089700,NCT00784147,NCT01056393,NCT02475629,NCT02707861",https://clinicaltrials.gov/search?term=NCT00089700%20NCT00784147%20NCT01056393%20NCT02475629%20NCT02707861
594125,44780,DailyMed,c548ad82-9d1f-4d16-95b6-4e6106badf43,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c548ad82-9d1f-4d16-95b6-4e6106badf43
594126,47414,ClinicalTrials,NCT00388609,https://clinicaltrials.gov/search?term=NCT00388609
594127,136828,ClinicalTrials,NCT00541567,https://clinicaltrials.gov/search?term=NCT00541567
594128,55068,ClinicalTrials,"NCT00591136,NCT00591292,NCT00591383,NCT00726687",https://clinicaltrials.gov/search?term=NCT00591136%20NCT00591292%20NCT00591383%20NCT00726687
594129,144088,ClinicalTrials,NCT00591890,https://clinicaltrials.gov/search?term=NCT00591890
594130,116260,ClinicalTrials,NCT01113970,https://clinicaltrials.gov/search?term=NCT01113970
594131,50726,ClinicalTrials,"NCT00362856,NCT00386165,NCT00492960,NCT00620451,NCT00889473,NCT01396213",https://clinicaltrials.gov/search?term=NCT00362856%20NCT00386165%20NCT00492960%20NCT00620451%20NCT00889473%20NCT01396213
594132,55587,ClinicalTrials,NCT00655395,https://clinicaltrials.gov/search?term=NCT00655395
594133,55588,ClinicalTrials,NCT00655395,https://clinicaltrials.gov/search?term=NCT00655395
594134,55591,ClinicalTrials,"NCT00098436,NCT00112554,NCT00304005,NCT00354276,NCT00840684",https://clinicaltrials.gov/search?term=NCT00098436%20NCT00112554%20NCT00304005%20NCT00354276%20NCT00840684
594135,55592,ClinicalTrials,NCT00304005,https://clinicaltrials.gov/search?term=NCT00304005
594136,116261,ClinicalTrials,"NCT00098761,NCT00516282",https://clinicaltrials.gov/search?term=NCT00098761%20NCT00516282
594137,144089,ClinicalTrials,NCT00521859,https://clinicaltrials.gov/search?term=NCT00521859
594138,116262,ClinicalTrials,NCT00282022,https://clinicaltrials.gov/search?term=NCT00282022
594139,55594,ClinicalTrials,NCT00152464,https://clinicaltrials.gov/search?term=NCT00152464
594140,144090,ClinicalTrials,NCT05638880,https://clinicaltrials.gov/search?term=NCT05638880
594141,55595,ClinicalTrials,"NCT00315523,NCT01622283",https://clinicaltrials.gov/search?term=NCT00315523%20NCT01622283
594142,55596,ClinicalTrials,NCT01722162,https://clinicaltrials.gov/search?term=NCT01722162
594143,50617,ClinicalTrials,"NCT00421109,NCT03545464",https://clinicaltrials.gov/search?term=NCT00421109%20NCT03545464
594144,50421,ClinicalTrials,"NCT00152412,NCT00789152,NCT01000792",https://clinicaltrials.gov/search?term=NCT00152412%20NCT00789152%20NCT01000792
594145,55597,ClinicalTrials,NCT01509209,https://clinicaltrials.gov/search?term=NCT01509209
594146,107462,ClinicalTrials,"NCT00291642,NCT01563081,NCT03555890",https://clinicaltrials.gov/search?term=NCT00291642%20NCT01563081%20NCT03555890
594147,53138,ClinicalTrials,"NCT01622283,NCT01640535",https://clinicaltrials.gov/search?term=NCT01622283%20NCT01640535
594148,55221,ClinicalTrials,NCT00375713,https://clinicaltrials.gov/search?term=NCT00375713
594149,116263,ClinicalTrials,"NCT00375713,NCT02447393",https://clinicaltrials.gov/search?term=NCT00375713%20NCT02447393
594150,136829,ClinicalTrials,NCT00160563,https://clinicaltrials.gov/search?term=NCT00160563
594151,136830,ClinicalTrials,"NCT00150761,NCT00359138,NCT00521170",https://clinicaltrials.gov/search?term=NCT00150761%20NCT00359138%20NCT00521170
594152,136830,ATC,R06AE09,https://www.whocc.no/atc_ddd_index/?code=R06AE09
594153,144091,DailyMed,c90b0747-9493-4036-9f6b-e71fe7f38dbf,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c90b0747-9493-4036-9f6b-e71fe7f38dbf
594154,144091,DailyMed,dd407f8f-140d-489f-b8c5-f6602d87e247,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dd407f8f-140d-489f-b8c5-f6602d87e247
594155,23405,DailyMed,371ca86d-7ffd-4f20-b6c6-af0a9ff7362f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=371ca86d-7ffd-4f20-b6c6-af0a9ff7362f
594156,23405,ClinicalTrials,"NCT00542607,NCT00544388,NCT00621959,NCT00653224",https://clinicaltrials.gov/search?term=NCT00542607%20NCT00544388%20NCT00621959%20NCT00653224
594157,23405,DailyMed,c5c62893-186d-4d1a-b900-52558b171dd7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5c62893-186d-4d1a-b900-52558b171dd7
594158,26070,DailyMed,0d5f17eb-1d60-4283-83f8-affc460e02ea,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0d5f17eb-1d60-4283-83f8-affc460e02ea
594159,26070,DailyMed,2965ef46-18db-4615-9dce-bfb0f0b3366a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2965ef46-18db-4615-9dce-bfb0f0b3366a
594160,26070,DailyMed,2bc07580-0833-fbe4-ead0-f9c52cf08af5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2bc07580-0833-fbe4-ead0-f9c52cf08af5
594161,26070,DailyMed,2f42fc80-ae39-4301-b140-36e59d71666e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f42fc80-ae39-4301-b140-36e59d71666e
594162,26070,DailyMed,344ba2d6-4e17-4cef-bd7b-248fbb1af3b6,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=344ba2d6-4e17-4cef-bd7b-248fbb1af3b6
594163,26070,DailyMed,371ca86d-7ffd-4f20-b6c6-af0a9ff7362f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=371ca86d-7ffd-4f20-b6c6-af0a9ff7362f
594164,26070,DailyMed,4a7e849d-6172-492a-bfac-ddf15e4a4216,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4a7e849d-6172-492a-bfac-ddf15e4a4216
594165,26070,DailyMed,4f43d057-cba8-4366-86ba-4be361e4c71f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4f43d057-cba8-4366-86ba-4be361e4c71f
594166,26070,DailyMed,60ae7e0e-281c-40a3-a0d3-259b843ddaaa,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60ae7e0e-281c-40a3-a0d3-259b843ddaaa
594167,26070,DailyMed,717eb542-3a05-485e-be76-3930efb40d33,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=717eb542-3a05-485e-be76-3930efb40d33
594168,26070,DailyMed,7a2ca8aa-ba0b-45b4-bdb3-651879350130,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7a2ca8aa-ba0b-45b4-bdb3-651879350130
594169,26070,DailyMed,7a6d9491-a4c9-497c-9c17-4037c46f9e6a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7a6d9491-a4c9-497c-9c17-4037c46f9e6a
594170,26070,DailyMed,88313e5f-9426-4aac-8909-d56bde6f584f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=88313e5f-9426-4aac-8909-d56bde6f584f
594171,26070,DailyMed,8d416349-161d-4232-b6b4-e75214ea4841,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8d416349-161d-4232-b6b4-e75214ea4841
594172,26070,DailyMed,9cc60ce2-2806-4bdf-9b89-b630e8f3a159,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9cc60ce2-2806-4bdf-9b89-b630e8f3a159
594173,26070,ClinicalTrials,"NCT00525382,NCT02372604",https://clinicaltrials.gov/search?term=NCT00525382%20NCT02372604
594174,26070,DailyMed,ae8193f3-010d-4c35-a5fd-847bfc6dfc92,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ae8193f3-010d-4c35-a5fd-847bfc6dfc92
594175,26070,DailyMed,bd7fe481-dfe7-4dfd-aa05-6e2318a9234e,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bd7fe481-dfe7-4dfd-aa05-6e2318a9234e
594176,26070,DailyMed,c40c1bb4-25ce-90cb-b8dd-6a4c54cddd4a,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c40c1bb4-25ce-90cb-b8dd-6a4c54cddd4a
594177,26070,DailyMed,c5c62893-186d-4d1a-b900-52558b171dd7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5c62893-186d-4d1a-b900-52558b171dd7
594178,26070,DailyMed,c90b0747-9493-4036-9f6b-e71fe7f38dbf,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c90b0747-9493-4036-9f6b-e71fe7f38dbf
594179,26070,DailyMed,ccfd9a79-f3fd-4786-b7ba-e4906089d8f7,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ccfd9a79-f3fd-4786-b7ba-e4906089d8f7
594180,26070,DailyMed,dd407f8f-140d-489f-b8c5-f6602d87e247,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dd407f8f-140d-489f-b8c5-f6602d87e247
594181,26070,DailyMed,df2a19c7-f437-425c-8253-a2523122a653,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=df2a19c7-f437-425c-8253-a2523122a653
594182,26070,DailyMed,e75a9f12-a554-45ba-abf0-848a44cb8420,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e75a9f12-a554-45ba-abf0-848a44cb8420
594183,26070,DailyMed,e92663ee-2057-4ebe-aca1-986b4818e735,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e92663ee-2057-4ebe-aca1-986b4818e735
594184,107463,ClinicalTrials,"NCT00524836,NCT00525278,NCT01651481",https://clinicaltrials.gov/search?term=NCT00524836%20NCT00525278%20NCT01651481
594185,133665,DailyMed,371ca86d-7ffd-4f20-b6c6-af0a9ff7362f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=371ca86d-7ffd-4f20-b6c6-af0a9ff7362f
594186,133665,DailyMed,ae8193f3-010d-4c35-a5fd-847bfc6dfc92,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ae8193f3-010d-4c35-a5fd-847bfc6dfc92
