domain_id,domain_type,source_domain_id,domain_name,domain_description
13816,Pfam-A,PF13589,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase",
13817,Pfam-A,PF21089,Polyketide synthase dehydratase domain,
13818,Pfam-A,PF21149,"Fatty acid synthase, pseudo-KR domain",
13819,Pfam-A,PF20907,"Flavivirus NS3 helicase, C-terminal helical domain",
13820,Pfam-A,PF21114,"Discoidin domain-containing receptor 1/2, DS-like domain",
13821,Pfam-A,PF21354,"Signal transducer and activator of transcription, linker domain",
13822,Pfam-A,PF21290,"BIRC2/3-like, UBA domain",
13823,Pfam-A,PF20835,"Anthrax protective antigen, immunoglobulin-like domain",
13824,Pfam-A,PF20985,"Legumain, prodomain",
13825,Pfam-A,PF21308,"Complement component 3, CUB domain 2",
13826,Pfam-A,PF21406,"Complement component 3, CUB domain 1",
13827,Pfam-A,PF21799,"Mur ligase MurD-like, N-terminal domain",
13828,Pfam-A,PF20914,"DNA polymerase III subunit alpha, C-terminal domain",
13829,Pfam-A,PF21216,"Xaa-Pro dipeptidase, N-terminal domain",
13830,Pfam-A,PF20929,"Programmed cell death protein 10, dimerisation domain",
13831,Pfam-A,PF21115,BRSK1/2 UBA domain,
13832,Pfam-A,PF21122,BRSK1/2 KA1 domain,
13833,Pfam-A,PF21594,"Maternal embryonic leucine zipper kinase, UBA domain",
13834,Pfam-A,PF12583,"Tripeptidyl peptidase II, C-terminal",
13835,Pfam-A,PF21223,"Tripeptidyl-peptidase II, first Ig-like domain",
13836,Pfam-A,PF21316,"TPPII, galactose-binding domain-like",
13837,Pfam-A,PF20811,"Poly (ADP-ribose) glycohydrolase (PARG), helical domain",
13838,Pfam-A,PF04434,SWIM zinc finger,
13839,Pfam-A,PF20850,"Oedema factor (EF), alpha-helical domain",
13840,Pfam-A,PF21127,"ATG1-like, MIT domain 2",
13841,Pfam-A,PF21479,"Dickkopf-related protein 1/2/4, C-terminal subdomain 2",
13842,Pfam-A,PF21481,"Dickkopf-related protein 1/2/4, C-terminal subdomain 1",
13843,Pfam-A,PF21099,DNA_pol_Q helicase like region helical domain,
13844,Pfam-A,PF20741,C-terminal lid domain of glucokinase regulatory protein,
13845,Pfam-A,PF21659,"Flavivirus envelope glycoprotein E, stem/anchor domain",
13846,Pfam-A,PF21137,"Protein arginine N-methyltransferase 3, C2H2 zinc finger domain",
13847,Pfam-A,PF21336,"Protein arginine N-methyltransferase 3, C2H2 zinc finger",
13848,Pfam-A,PF21533,"Histone-lysine N-methyltransferase EHMT1/EHMT2, Cys-rich region",
13849,Pfam-A,PF13409,"Glutathione S-transferase, N-terminal domain",
13850,Pfam-A,PF21299,"ADAM10, cysteine-rich domain",
13851,Pfam-A,PF21322,"Lysine-specific demethylase 6/UTY, C-terminal helical domain",
13852,Pfam-A,PF21326,"KDM6, GATA-like",
13853,Pfam-A,PF21319,"Zinc finger, FCS-type",
13854,Pfam-A,PF21296,"Apoptotic protease-activating factor 1-like, winged-helix domain",
13855,Pfam-A,PF21097,Spectrin repeat,
13856,Pfam-A,PF21381,"Mucolipin, extracytosolic domain",
13857,Pfam-A,PF21372,"Topoisomerase I, zinc finger",
13858,Pfam-A,PF21501,"Protein LANA1-like, DNA-binding domain",
13859,Pfam-A,PF13245,AAA domain,
13860,Pfam-A,PF21185,"RecBCD enzyme subunit RecD, N-terminal domain",
13861,Pfam-A,PF02821,Staphylokinase/Streptokinase family,
13862,Pfam-A,PF20635,"Survival Motor Neuron, YG-box",
13863,Pfam-A,PF20636,"Survival Motor Neuron, Gemin2-binding domain",
13864,Pfam-A,PF20826,PhD finger domain,
13865,Pfam-A,PF21313,"Transcriptional regulator EthR, C-terminal domain",
13866,Pfam-A,PF02018,Carbohydrate binding domain,
13867,Pfam-A,PF21461,"Hyaluronate lyase, N-terminal beta-sheet domain",
13868,Pfam-A,PF21375,"Protection of telomeres protein 1 (POT1), C-terminal insertion domain",
13869,Pfam-A,PF21010,"Helicase associated domain (HA2), ratchet-like",
13870,Pfam-A,PF21168,"Chorismatase FkbO/Hyg5-like, N-terminal",
13871,Pfam-A,PF20625,USP8 WW domain,
13872,Pfam-A,PF21358,"Ezh2, MCSS domain",
13873,Pfam-A,PF21309,"Complement component 5, CUB domain",
13874,Pfam-A,PF21199,Laminin IV type B domain,
13875,Pfam-A,PF21323,"Lysine-specific demethylase 5, C-terminal helical domain",
13876,Pfam-A,PF03045,DAN domain,
13877,Pfam-A,PF21343,"ACAD9/ACADV, C-terminal domain",
13878,Pfam-A,PF20676,"Herpesvirus envelope glycoprotein gp350, N-terminal B domain",
13879,Pfam-A,PF20677,Herpesvirus envelope glycoprotein gp350 N-terminal C domain,
13880,Pfam-A,PF20678,Herpesvirus Envelope glycoprotein GP350 C-terminal,
13881,Pfam-A,PF21335,"Metazoan delta subunit of F1F0-ATP synthase, C-terminal domain",
13882,Pfam-A,PF20930,"Dicer, partner-binding domain",
13883,Pfam-A,PF20931,"Dicer, platform domain",
13884,Pfam-A,PF20932,"Dicer, dsRNA-binding domain",
13885,Pfam-A,PF06722,"Erythromycin biosynthesis protein CIII-like, C-terminal domain",
13886,Pfam-A,PF13527,Acetyltransferase (GNAT) domain,
13887,Pfam-A,PF21355,"TRAF/meprin, MATH domain",
13888,Pfam-A,PF21225,C2H2-type zinc finger,
13889,Pfam-A,PF21549,"PR domain zinc finger protein 2, PR domain",
13890,Pfam-A,PF21183,"Histone acetyltransferase type B catalytic subunit, C-terminal",
13891,Pfam-A,PF11971,CAMSAP CH domain,
13892,Pfam-A,PF21700,"Delta-like/Jagged, EGF-like domain",
13893,Pfam-A,PF21391,"Tyrosine decarboxylase, C-terminal",
13894,Pfam-A,PF21177,"Leukemia inhibitory factor receptor, Ig-like domain",
13895,Pfam-A,PF21198,"Set1/Ash2 histone methyltransferase complex subunit ASH2-like, WH",
13896,Pfam-A,PF21257,"ASH2, PHD zinc finger",
13897,Pfam-A,PF21283,"EPCAM/Trop-2, C-terminal",
13898,Pfam-A,PF21702,"GLGE, C-terminal",
13899,Pfam-A,PF21621,"Mannose-6-phosphate isomerase, cupin domain",
13900,Pfam-A,PF20948,Influenza RNA polymerase PB2 second domain,
13901,Pfam-A,PF20949,Influenza RNA polymerase PB2 middle domain,
13902,Pfam-A,PF20950,Influenza RNA polymerase PB2 helical domain,
13903,Pfam-A,PF20951,Influenza RNA polymerase PB2 6th domain,
13904,Pfam-A,PF20952,Influenza RNA polymerase PB2 C-terminal domain,
13905,Pfam-A,PF19028,Spondin-like TSP1 domain,
13906,Pfam-A,PF02991,Autophagy protein Atg8 ubiquitin like,
13907,Pfam-A,PF00234,Protease inhibitor/seed storage/LTP family,
13908,Pfam-A,PF12874,Zinc-finger of C2H2 type,
13909,Pfam-A,PF20946,"DNA polymerase alpha-binding protein Ctf4, C-terminal domain",
13910,Pfam-A,PF12947,EGF domain,
13911,Pfam-A,PF21222,"Lysosome-associated membrane glycoprotein 2, transmembrane segment",
13912,Pfam-A,PF21403,"OTU1, UBXL domain",
13913,Pfam-A,PF21246,"Ubiquitin carboxyl-terminal hydrolase 38-like, N-terminal domain",
13914,Pfam-A,PF21524,"SAM domain-containing protein 1, WH domain",
13915,Pfam-A,PF03266,NTPase,
13916,Pfam-A,PF21207,"Glyoxalase domain-containing protein 4, N-terminal",
13917,Pfam-A,PF21701,"Glyoxalasedomain-containing protein 4-like, C-terminal domain",
13918,Pfam-A,PF20852,"Non-structural protein 3, zinc-binding domain",
13919,Pfam-A,PF20896,"Tomato mosaic virus helicase, N-terminal domain",
13920,Pfam-A,PF20965,DZF C-terminal domain,
13921,Pfam-A,PF21166,"LSM12, LSM domain",
13922,Pfam-A,PF14314,"Virus-capping methyltransferase, MT domain",
13923,Pfam-A,PF06418,CTP synthase N-terminus,
13924,Pfam-A,PF03798,TLC domain,
13925,Pfam-A,PF01656,CobQ/CobB/MinD/ParA nucleotide binding domain,
13926,Pfam-A,PF04326,"Schlafen, AlbA_2",
13927,Pfam-A,PF21026,"Schlafen, GTPase-like domain",
13928,Pfam-A,PF03734,"L,D-transpeptidase catalytic domain",
13929,Pfam-A,PF17964,Bacterial Ig domain,
13930,Pfam-A,PF00403,Heavy-metal-associated domain,
13931,Pfam-A,PF08059,SEP domain,
13932,Pfam-A,PF13894,C2H2-type zinc finger,
13933,Pfam-A,PF13445,RING-type zinc-finger,
13934,Pfam-A,PF12896,"Anaphase-promoting complex, cyclosome, subunit 4",
13935,Pfam-A,PF08156,NOP5NT (NUC127) domain,
13936,Pfam-A,PF05902,4.1 protein C-terminal domain (CTD),
13937,Pfam-A,PF17921,Integrase zinc binding domain,
13938,Pfam-A,PF18450,Zinc Finger domain,
13939,Pfam-A,PF01951,Archease protein family (MTH1598/TM1083),
13940,Pfam-A,PF20936,"Grap2 and cyclin-D-interacting, C-terminal",
13941,Pfam-A,PF21801,"Apoptosis-stimulating of p53 protein 2-like, N-terminal RA domain",
13942,Pfam-A,PF21324,"E3 ubiquitin-protein ligase SHPRH, second helical domain",
13943,Pfam-A,PF21325,"E3 ubiquitin-protein ligase SHPRH, first helical domain",
13944,Pfam-A,PF21383,DPAGT1 insertion domain,
13945,Pfam-A,PF21717,"DTX3L, alpha/beta domain",
13946,Pfam-A,PF21718,"DTX3L, KH-like domain",
13947,Pfam-A,PF21473,"Single-stranded DNA binding protein Ssb-like, OB fold",
13948,Pfam-A,PF14578,Elongation factor Tu domain 4,
13949,Pfam-A,PF02262,CBL proto-oncogene N-terminal domain 1,
13950,Pfam-A,PF02761,"CBL proto-oncogene N-terminus, EF hand-like domain",
13951,Pfam-A,PF02762,"CBL proto-oncogene N-terminus, SH2-like domain",
13952,Pfam-A,PF21289,"Enhancer of mRNA-decapping protein 4, C-terminal",
13953,Pfam-A,PF03020,LEM domain,
13954,Pfam-A,PF08198,Thymopoietin protein,
13955,Pfam-A,PF17981,Cysteine Rich ADD domain,
13956,Pfam-A,PF02114,Phosducin,
13957,Pfam-A,PF08711,TFIIS helical bundle-like domain,
13958,Pfam-A,PF05670,NFACT protein RNA binding domain,
13959,Pfam-A,PF11923,NFACT protein C-terminal domain,
13960,Pfam-A,PF18124,Kindlin-2 N-terminal domain,
13961,Pfam-A,PF01965,DJ-1/PfpI family,
13962,Pfam-A,PF20922,"Anamorsin, N-terminal",
13963,Pfam-A,PF21171,"2',5'-phosphodiesterase 12-like, N-terminal domain",
13964,Pfam-A,PF12269,CpG binding protein C-terminal domain,
13965,Pfam-A,PF05605,"Drought induced 19 protein (Di19), zinc-binding",
13966,Pfam-A,PF18574,C2HC Zing finger domain,
13967,Pfam-A,PF16242,Pyridoxamine 5'-phosphate oxidase like,
13968,Pfam-A,PF20736,"Beta-L-arabinofuranosidase, GH127 middle domain",
13969,Pfam-A,PF20737,Glycoside hydrolase family 127 C-terminal domain,
13970,Pfam-A,PF12724,Flavodoxin domain,
13971,Pfam-A,PF21123,Dna2 Rift barrel domain,
13972,Pfam-A,PF21090,SecA P-loop domain,
13973,Pfam-A,PF16508,Second BRCT domain on Nijmegen syndrome breakage protein,
13974,Pfam-A,PF17996,Carbohydrate esterase 2 N-terminal,
13975,Pfam-A,PF00724,NADH:flavin oxidoreductase / NADH oxidase family,
13976,Pfam-A,PF13882,Bravo-like intracellular region,
13977,Pfam-A,PF21200,Alpha-L-iduronidase C-terminal domain,
13978,Pfam-A,PF13720,Udp N-acetylglucosamine O-acyltransferase; Domain 2,
13979,Pfam-A,PF13180,PDZ domain,
13980,Pfam-A,PF20924,"RLIP76, Ral binding domain",
13981,Pfam-A,PF11232,Mediator complex subunit 25 PTOV activation and synapsin 2,
13982,Pfam-A,PF11235,Mediator complex subunit 25 synapsin 1,
13983,Pfam-A,PF21148,"NOL1/NOP2/Sun domain family member 5, ferredoxin-like domain",
13984,Pfam-A,PF21153,"NOL1/NOP2/Sun domain family member 5, N-terminal domain",
13985,Pfam-A,PF21408,"Exosome RNA helicase MTR4-like, stalk",
13986,Pfam-A,PF21128,"MCM4, winged helix domain",
13987,Pfam-A,PF21108,Midasin AAA+ ATPase lid domain,
13988,Pfam-A,PF21188,Pre-mRNA-splicing helicase BRR2 plug domain,
13989,Pfam-A,PF21485,"Translation initiation factor 5A-like, N-terminal",
13990,Pfam-A,PF21141,"Trehalose-6-phosphate phosphatase, C-terminal",
13991,Pfam-A,PF06456,Arfaptin-like domain,
13992,Pfam-A,PF21353,"Period circadian protein homolog 3-like, PAS-A domain",
13993,Pfam-A,PF21021,Fas-associated factor 1,
13994,Pfam-A,PF21126,"Katanin p60 subunit A1, MIT domain",
13995,Pfam-A,PF21236,"26S proteasome regulatory subunit 7, OB domain",
13996,Pfam-A,PF21154,26S proteasome regulatory subunit RPN7/PSMD6 C-terminal helix,
