activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type
32017,84628,9599,134420,120073,=,76.0,%,0,TP,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,TP,=,76.0,%,,,
32018,50612,9599,134420,120073,=,3.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,3.0,%,,,
32019,50633,9599,134420,120073,=,14.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,14.0,%,,,
32020,84825,9599,134420,120073,=,6.0,ug ml-1,0,ED50,,,0,,BAO_0003036,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,ED50,=,6.0,ug ml-1,,,
32021,85019,9599,134420,120073,=,12.0,ug ml-1,0,ED50,,,0,,BAO_0003036,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,ED50,=,12.0,ug ml-1,,,
32022,37966,9755,26249,24720,=,120.0,nM,1,IC50,,,0,6.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,120.0,nM,,,
32023,37966,9755,26275,24885,=,1850.0,nM,1,IC50,,,0,5.73,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1850.0,nM,,,
32024,182464,9755,26275,24885,=,50.0,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,50.0,mg kg-1,,,
32025,37966,9755,26272,24843,=,34.0,nM,1,IC50,,,0,7.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,34.0,nM,,,
32026,182464,9755,26272,24843,=,10.0,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,10.0,mg kg-1,,,
32027,37966,9755,26269,24787,=,107.0,nM,1,IC50,,,0,6.97,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,107.0,nM,,,
32028,182464,9755,26269,24787,=,2.0,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,2.0,mg kg-1,,,
32029,165508,9788,48157,44721,<,0.01,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,<,0.01,%,,,
32030,194286,9788,48157,44721,=,5011.87,nM,1,Kd,,,0,5.3,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,5.3,,,,
32031,145725,8733,92040,1798744,=,22.0,nM,1,IC50,,,0,7.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,22.0,nM,,,
32032,224102,8733,92040,1798744,=,4.0,,0,Potency ratio,,,0,,BAO_0000179,,,,,,1,Potency ratio,=,4.0,,,,
32033,229357,8733,92040,1798744,=,2.1,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,2.1,,,,
32034,145293,8733,92040,1798744,=,44.0,nM,1,Ki,,,0,7.36,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,44.0,nM,,,
32035,145435,8733,92040,1798744,=,4.1,,0,Relative affinity,,,0,,BAO_0000179,,,,,,1,Relative affinity,=,4.1,,,,
32036,146657,8733,92040,1798744,=,590.0,nM,1,Ki,,,0,6.23,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,590.0,nM,,,
32037,147083,8733,92040,1798744,=,10.8,,0,Relative affinity,,,0,,BAO_0000179,,,,,,1,Relative affinity,=,10.8,,,,
32038,147162,8733,92040,1798744,=,110.0,nM,1,Ki,,,0,6.96,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,110.0,nM,,,
32039,147297,8733,92040,1798744,=,4.5,,0,Relative affinity,,,0,,BAO_0000179,,,,,,1,Relative affinity,=,4.5,,,,
32040,230775,8733,92040,1798744,=,,,0,Selectivity ratio,,,0,,BAO_0002136,,,,,,1,Selectivity ratio,=,,,,,
32041,66312,8948,3319,3267,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0.0,%,,,
32042,66313,8948,3319,3267,=,21.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,21.0,%,,,
32043,66314,8948,3319,3267,=,50.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,50.0,%,,,
32044,54050,8948,3319,3267,=,20.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,20.0,%,,,
32045,54053,8948,3319,3267,=,50.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,50.0,%,,,
32046,91299,9054,62603,5105,=,164.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,164.0,%,,,
32047,91295,9054,62603,5105,=,2.0,mg kg-1,0,Active dose,,,0,,BAO_0000179,UO_0000308,,,,,1,Active dose,=,2.0,mg kg-1,,,
32048,91300,9054,62603,5105,=,16.0,mg kg-1,0,Toxic dose,,,0,,BAO_0000179,UO_0000308,,,,,1,Toxic dose,=,16.0,mg kg-1,,,
32049,29076,8363,17693,16910,=,100000.0,nM,1,IC50,,,0,4.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,0.1,mM,,,
32050,29075,8363,17693,16910,=,170000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,0.17,mM,,,
32051,20049,8363,17693,16910,=,0.0661,,0,Rate constant,,,0,,BAO_0000179,,,,,,1,Rate constant,=,0.0661,,,,
32052,229146,8363,17693,16910,=,1.11,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,1.11,,,,
32053,152334,8494,113338,102621,=,1400000.0,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.4,mM,,,
32054,152338,8494,113338,102621,=,11000.0,s-1,0,k3,,,0,,BAO_0000179,,,,,,1,k3,=,11000.0,s-1,,,
32055,152334,8494,113337,102620,=,2410000.0,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2.41,mM,,,
32056,152337,8494,113337,102620,=,5000.0,s-1,0,k3,,,0,,BAO_0000179,,,,,,1,k3,=,5000.0,s-1,,,
32057,152332,8494,113328,101807,=,,,0,Activity,,,0,,BAO_0000375,,,,,,1,Activity,=,,,,,
32058,96624,8494,113328,101807,=,,,0,Activity,,,0,,BAO_0000375,,,,,,1,Activity,=,,,,,
32059,75458,9113,98984,676706,=,8000.0,nM,1,IC50,,,0,5.1,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8.0,uM,,,
32060,210286,9113,98984,676706,=,1000.0,nM,1,IC50,,,0,6.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.0,uM,,,
32061,95597,9102,35198,543777,=,870.0,nM,1,IC50,,,0,6.06,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8.7e-07,M,,,
32062,151622,9102,35198,543777,=,6.25,mg.kg-1,1,DOSE,,,0,,BAO_0000179,UO_0000308,,,,,1,Dose,=,6.25,mg kg-1,,,
32063,149766,9102,35198,543777,=,3.4,,0,Activity,,,0,,BAO_0000375,,,,,,1,Activity,=,3.4,,,,
32064,151315,9102,35198,543777,=,194.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,194.0,%,,,
32065,95597,9102,35197,543866,=,930.0,nM,1,IC50,,,0,6.03,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,9.3e-07,M,,,
32066,151622,9102,35197,543866,=,50.0,mg.kg-1,1,DOSE,,,0,,BAO_0000179,UO_0000308,,,,,1,Dose,=,50.0,mg kg-1,,,
32067,149766,9102,35197,543866,=,6.4,,0,Activity,,,0,,BAO_0000375,,,,,,1,Activity,=,6.4,,,,
32068,151315,9102,35197,543866,=,242.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,242.0,%,,,
32069,85052,9156,85814,78126,=,1.3e-06,M,0,ED50,,,0,,BAO_0003036,UO_0000062,http://www.openphacts.org/units/Molar,,,,1,ED50,=,1.3e-06,M,,,
32070,57177,9156,85814,78126,,,mg.kg-1,0,ED50,Not Determined,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,,,mg kg-1,,,
32071,42093,9452,57392,51968,=,3.1,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,3.1,ug ml-1,,,
32072,36802,9452,57392,51968,=,12.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,12.5,ug ml-1,,,
32073,208477,9452,57392,51968,=,0.4,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.4,ug ml-1,,,
32074,36449,9482,72303,66152,=,120.0,,0,RBA,,,0,,BAO_0000179,,,,,,1,RBA,=,120.0,,,,
32075,35817,9482,72303,66152,=,0.7,,0,Relative activity,,,0,,BAO_0000179,,,,,,1,Relative activity,=,0.7,,,,
32076,36448,9482,72313,42013,=,80.0,%,0,RBA,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,RBA,=,80.0,%,,,
32077,35816,9482,72313,42013,=,0.2,,0,Relative activity,,,0,,BAO_0000179,,,,,,1,Relative activity,=,0.2,,,,
32078,159717,9482,72294,12825,=,100.0,%,0,RBA,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,RBA,=,100.0,%,,,
32079,158898,9482,72294,12825,=,1.0,,0,Relative activity,,,0,,BAO_0000179,,,,,,1,Relative activity,=,1.0,,,,
32080,131798,8595,329702,548634,>,1000.0,mg.kg-1,1,LD50,,,0,,BAO_0002117,UO_0000308,,,,,1,LD50,>,1000.0,mg kg-1,,,
32081,174187,8595,329702,548634,=,25.0,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,25.0,mg kg-1,,,
32082,128573,8595,329702,548634,=,75.0,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,75.0,mg kg-1,,,
32083,61442,8674,31263,29412,=,19.0,nM,1,IC50,,,0,7.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.019,uM,,,
32084,175062,8674,31263,29412,=,1.23,umol.kg-1,1,ED50,,,0,,BAO_0003036,,,,,,1,ED50,=,1.23,uM kg-1,,,
32085,175236,8674,31263,29412,=,0.95,umol.kg-1,1,ED50,,,0,,BAO_0003036,,,,,,1,ED50,=,0.95,uM kg-1,,,
32086,114096,8802,131987,118931,=,1.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,1.0,%,,,
32087,181404,8802,131987,118931,=,1.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,1.0,%,,,
32088,37966,9755,26231,24579,=,10.0,nM,1,IC50,,,0,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,10.0,nM,,,
32089,182464,9755,26231,24579,=,5.0,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,5.0,mg kg-1,,,
32090,37966,9755,26241,24846,=,160.0,nM,1,IC50,,,0,6.8,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,160.0,nM,,,
32091,138231,3408,190478,80299,=,0.317,nM,1,Kb,,,1,,BAO_0000587,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kb,=,0.317,nM,,,
32092,139983,3408,190478,80299,=,4.13,nM,1,Kb,,,1,,BAO_0000587,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kb,=,4.13,nM,,,
32093,229805,3408,190478,80299,=,13.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,13.0,,,,
32094,138231,3408,190494,168101,=,2.52,nM,1,Kb,,,0,,BAO_0000587,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kb,=,2.52,nM,,,
32095,139983,3408,190494,168101,=,11.6,nM,1,Kb,,,0,,BAO_0000587,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kb,=,11.6,nM,,,
32096,229805,3408,190494,168101,=,4.6,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,4.6,,,,
32097,195505,3149,66206,61021,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.0,uM,,,
32098,149911,3149,66206,61021,=,3800.0,nM,1,IC50,,,0,5.42,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.8,uM,,,
32099,150025,3149,66206,61021,>,1000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1.0,uM,,,
32100,149910,3149,66206,61021,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,
32101,149908,3149,66206,61021,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,
32102,149911,3149,66201,27307,=,4.0,nM,1,IC50,,,0,8.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.004,uM,,,
32103,150025,3149,66201,27307,=,150.0,nM,1,IC50,,,0,6.82,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.15,uM,,,
32104,149909,3149,66201,27307,=,6.0,nM,1,IC50,,,0,8.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.006,uM,,,
32105,149907,3149,66201,27307,=,4.0,nM,1,IC50,,,0,8.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.004,uM,,,
32106,195506,3149,66201,27307,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,
32107,22895,3064,345360,289486,=,76.8,M-1 s-1,0,kHO,,,0,,BAO_0000179,,,,,,1,kHO,=,76.8,M-1 s-1,,,
32108,22895,3064,345359,289974,=,27.3,M-1 s-1,0,kHO,,,0,,BAO_0000179,,,,,,1,kHO,=,27.3,M-1 s-1,,,
32109,54365,2827,177446,155381,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,
32110,54365,2827,177442,156012,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,
32111,59914,2704,108659,97517,=,9800.0,nM,1,IC50,,,0,5.01,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,9800.0,nM,,,
32112,61971,2704,108659,97517,=,5600.0,nM,1,IC50,,,0,5.25,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5600.0,nM,,,
32113,63086,2704,108659,97517,=,20.0,nM,1,IC50,,,0,7.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,20.0,nM,,,
32114,201032,2704,108659,97517,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10000.0,nM,,,
32115,33816,2979,232631,202203,=,30.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,30.0,%,,,
32116,33815,2979,232631,202203,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,
32117,28510,1730,82374,74658,=,41.0,nM,1,IC50,,,0,7.39,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.041,uM,,,
32118,191838,1730,82374,74658,=,-50.0,%,0,Delta TC,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Delta TC,=,-50.0,%,,,
32119,64203,2510,7029,6879,=,91.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,91.0,%,,,
32120,64201,2510,7029,6879,=,45.0,nM,1,IC50,,,0,7.35,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,45.0,nM,,,
32121,144318,2510,7029,6879,=,6.9,nM,1,IC50,,,0,8.16,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.9,nM,,,
32122,28482,1357,82704,75040,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,
32123,28026,1357,82704,75040,=,5500.0,nM,1,IC50,,,0,5.26,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.5,uM,,,
32124,28360,1357,82690,75597,=,3.0,nM,1,IC50,,,0,8.52,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.003,uM,,,
32125,28026,1357,82690,75597,=,450.0,nM,1,IC50,,,0,6.35,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.45,uM,,,
32126,127264,1173,18917,17952,=,-2.0,%,0,Change,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Change,=,-2.0,%,,,
32127,66290,3505,274303,234597,=,3.4,nM,1,IC50,,,0,8.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.4,nM,,,
32128,91018,3505,274303,234597,=,200.0,nM,1,IC50,,,0,6.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,200.0,nM,,,
32129,104096,3505,274303,234597,>,380.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,380.0,nM,,,
32130,69656,3476,220189,192068,=,44.4,nM,1,IC50,,,0,7.35,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,44.4,nM,,,
32131,207971,3476,220189,192068,=,1270.0,nM,1,IC50,,,0,5.9,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1270.0,nM,,,
32132,155066,3476,220189,192068,=,1440.0,nM,1,IC50,,,0,5.84,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1440.0,nM,,,
32133,212703,3476,220189,192068,=,59.2,nM,1,IC50,,,0,7.23,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,59.2,nM,,,
32134,139936,1555,309730,263532,=,181.0,nM,1,IC50,,,0,6.74,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,181.0,nM,,,
32135,139934,1555,309730,263532,=,1.07,nM,1,IC50,,,0,8.97,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.07,nM,,,
32136,227611,1555,309730,263532,=,169.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,169.0,,,,
32137,139839,1555,309730,263532,=,120.0,nM,0,ED50,,,0,6.92,BAO_0003036,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,ED50,=,120.0,nM,,,
32138,139836,1555,309730,263532,=,110.0,%,0,CCh,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,CCh,=,110.0,%,,,
32139,140089,1555,309730,263532,=,4.2,nM,0,ED50,,,0,8.38,BAO_0003036,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,ED50,=,4.2,nM,,,
32140,140087,1555,309730,263532,=,130.0,%,0,CCh,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,CCh,=,130.0,%,,,
32141,138206,1555,309697,262863,=,18.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,18.0,%,,,
32142,138205,1555,309697,262863,=,31.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,31.0,%,,,
32143,149062,532,216399,188334,=,21000.0,nM,1,IC50,,,0,4.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,21.0,uM,,,
32144,215042,532,216399,188334,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,
32145,44401,1096,320478,80863,=,0.042,ug ml-1,0,IC80,,,0,,BAO_0000191,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC80,=,0.042,ug ml-1,,,
32146,44531,1096,320478,80863,=,0.012,ug ml-1,0,IC80,,,0,,BAO_0000191,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC80,=,0.012,ug ml-1,,,
32147,44400,1096,320478,80863,=,0.098,ug ml-1,0,IC80,,,0,,BAO_0000191,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC80,=,0.098,ug ml-1,,,
32148,52014,1096,320478,80863,=,0.82,ug ml-1,0,IC80,,,0,,BAO_0000191,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC80,=,0.82,ug ml-1,,,
32149,52015,1096,320478,80863,=,0.37,ug ml-1,0,IC80,,,0,,BAO_0000191,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC80,=,0.37,ug ml-1,,,
32150,36671,1096,320478,80863,>,200.0,ug ml-1,0,IC80,,,0,,BAO_0000191,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC80,>,200.0,ug ml-1,,,
32151,36672,1096,320478,80863,>,200.0,ug ml-1,0,IC80,,,0,,BAO_0000191,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC80,>,200.0,ug ml-1,,,
32152,96761,1096,320478,80863,=,0.01,ug.mL-1,1,IC50,,,0,,BAO_0000190,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC50,=,0.01,ug ml-1,,,
32153,58794,264,248568,214771,=,46.0,nM,1,Ki,,,0,7.34,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,46.0,nM,,,
32154,63050,264,248568,214771,=,265.0,nM,1,Ki,,,0,6.58,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,265.0,nM,,,
32155,168623,264,248568,214771,=,1.0,MPK,0,CAR,,,0,,BAO_0000179,,,,,,1,CAR,=,1.0,MPK,,,
32156,58794,264,248578,214750,=,7.6,nM,1,Ki,,,0,8.12,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,7.6,nM,,,
32157,63050,264,248578,214750,=,1190.0,nM,1,Ki,,,0,5.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1190.0,nM,,,
32158,168623,264,248578,214750,=,1.0,MPK,0,CAR,,,0,,BAO_0000179,,,,,,1,CAR,=,1.0,MPK,,,
32159,73422,201,66269,61026,>,20000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,20.0,uM,,,
32160,74784,201,66269,61026,=,0.32,,0,Intrinsic activity,,,0,,BAO_0000181,,,,,,1,Intrinsic activity,=,0.32,,,,
32161,150008,2155,75542,68310,=,0.00086,ug.mL-1,1,IC50,,,0,,BAO_0000190,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC50,=,0.86,ng ml-1,,,
32162,150012,2155,75542,68310,=,2.0,%,0,ILS,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,ILS,=,2.0,%,,,
32163,200207,2155,75542,68310,=,84.0,%,0,TGI,,,0,,BAO_0000194,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,TGI,=,84.0,%,,,
32164,112498,2208,109733,98449,=,9.0,%,0,Lysis,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Lysis,=,9.0,%,,,
32165,159633,334,5875,5820,=,30.0,ug.mL-1,1,IC50,,,0,,BAO_0000190,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC50,=,30.0,ug ml-1,,,
32166,159633,334,5874,5549,=,93.0,ug.mL-1,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC50,=,93.0,ug ml-1,,,
32167,164106,743,78739,71773,=,37.15,nM,1,Kd,,,0,7.43,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,7.43,,,,
32168,164106,743,78735,71557,=,27.54,nM,1,Kd,,,0,7.56,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,7.56,,,,
32169,211315,97,146233,129173,=,5300.0,nM,1,IC50,,,0,5.28,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.3e-06,M,,,
32170,79974,2313,161347,143197,=,0.8,nM,1,Ki,,,0,9.1,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.8,nM,,,
32171,80123,2313,161347,143197,=,98000000.0,M-1 min-1,0,K inact/Ki,,,0,,BAO_0000179,,,,,,1,K inact/Ki,=,98000000.0,M-1 min-1,,,
32172,75921,2313,161347,143197,=,10.9,nM,1,IC50,,,0,7.96,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,10.9,nM,,,
32173,80123,2313,161344,144159,=,2.0,M-1 min-1,0,K inact/Ki,,,0,,BAO_0000179,,,,,,1,K inact/Ki,=,2.0,M-1 min-1,,,
