product_id,ingredient,strength,record_id,molregno,formulation_id
PRODUCT_072300_001,IBUPROFEN,800MG,1343587,11674,69782
PRODUCT_090443_001,IMIPRAMINE HYDROCHLORIDE,10MG,1344311,543658,69917
PRODUCT_090442_001,IMIPRAMINE HYDROCHLORIDE,25MG,1344311,543658,69918
PRODUCT_070075_001,METHYLDOPA,250MG,1344527,3730,71834
PRODUCT_070264_001,HYDROCHLOROTHIAZIDE,15MG,1344063,2045,71887
PRODUCT_070264_001,METHYLDOPA,15MG,1344527,3730,71888
PRODUCT_040434_001,ACETAMINOPHEN,325MG,1343835,16450,73354
PRODUCT_040434_001,OXYCODONE HYDROCHLORIDE,325MG,1343646,674841,73355
PRODUCT_040434_002,ACETAMINOPHEN,325MG,1343835,16450,73356
PRODUCT_040434_002,OXYCODONE HYDROCHLORIDE,325MG,1343646,674841,73357
PRODUCT_089683_001,PERPHENAZINE,2MG,1343294,16505,73404
PRODUCT_089684_001,PERPHENAZINE,4MG,1343294,16505,73405
PRODUCT_089686_001,PERPHENAZINE,16MG,1343294,16505,73407
PRODUCT_040713_001,PROMETHAZINE HYDROCHLORIDE,50MG,1344806,674701,74148
PRODUCT_070946_001,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,74417
PRODUCT_070946_001,PROPRANOLOL HYDROCHLORIDE,25MG,1343430,505776,74418
PRODUCT_071482_001,VERAPAMIL HYDROCHLORIDE,80MG,1344407,250508,77067
PRODUCT_018099_001,CHLORPHENIRAMINE MALEATE,8MG,1344818,496910,78087
PRODUCT_018099_001,PHENYLPROPANOLAMINE HYDROCHLORIDE,8MG,1344552,674646,78088
PRODUCT_012152_004,CHLORPHENIRAMINE MALEATE,12MG,1344818,496910,78106
PRODUCT_012152_004,PHENYLPROPANOLAMINE HYDROCHLORIDE,12MG,1344552,674646,78107
PRODUCT_060058_001,CHLORAMPHENICOL,100MG,1344855,27340,78151
PRODUCT_060591_001,CHLORAMPHENICOL,50MG,1344855,27340,78277
PRODUCT_060591_003,CHLORAMPHENICOL,100MG,1344855,27340,78278
PRODUCT_017861_001,SERACTIDE ACETATE,40 UNITS/ML,1344926,675424,79405
PRODUCT_017861_002,SERACTIDE ACETATE,80 UNITS/ML,1344926,675424,79406
PRODUCT_062301_001,CHLORAMPHENICOL PALMITATE,EQ 150MG BASE/5ML,1343615,420999,82076
PRODUCT_050152_001,CHLORAMPHENICOL PALMITATE,EQ 150MG BASE/5ML,1343615,420999,82077
PRODUCT_084234_001,PROMETHAZINE HYDROCHLORIDE,25MG,1344806,674701,84377
PRODUCT_078291_001,ONDANSETRON HYDROCHLORIDE,EQ 0.64MG BASE/ML,1343173,1675783,85767
PRODUCT_203257_001,BACITRACIN,500 UNITS/GM,1343914,674509,85792
PRODUCT_071800_001,DESIPRAMINE HYDROCHLORIDE,25MG,1344689,545075,86267
PRODUCT_071801_001,DESIPRAMINE HYDROCHLORIDE,50MG,1344689,545075,86268
PRODUCT_071802_001,DESIPRAMINE HYDROCHLORIDE,75MG,1344689,545075,86269
PRODUCT_071804_001,DESIPRAMINE HYDROCHLORIDE,150MG,1344689,545075,86723
PRODUCT_070226_001,DIAZEPAM,2MG,1344578,721,87168
PRODUCT_063066_001,MINOCYCLINE HYDROCHLORIDE,EQ 50MG BASE,1343874,674832,89037
PRODUCT_076569_002,NICOTINE POLACRILEX,EQ 4MG BASE,1344097,675444,90423
PRODUCT_076568_001,NICOTINE POLACRILEX,EQ 2MG BASE,1344097,675444,90621
PRODUCT_020746_001,BUDESONIDE,0.032MG/INH,1343876,313314,90726
PRODUCT_020746_002,BUDESONIDE,0.064MG/INH,1343876,313314,90727
PRODUCT_078949_001,BUDESONIDE,0.032MG/INH,1343876,313314,91885
PRODUCT_078308_001,ONDANSETRON HYDROCHLORIDE,EQ 0.64MG BASE/ML,1343173,1675783,92369
PRODUCT_040595_001,THEOPHYLLINE,400MG,1343085,381693,93053
PRODUCT_040600_001,HYDROXYZINE HYDROCHLORIDE,10MG,1343579,1676284,93579
PRODUCT_040602_001,HYDROXYZINE HYDROCHLORIDE,25MG,1343579,1676284,93580
PRODUCT_084910_003,AMITRIPTYLINE HYDROCHLORIDE,10MG,1343143,674915,94296
PRODUCT_085032_001,AMITRIPTYLINE HYDROCHLORIDE,50MG,1343143,674915,94298
PRODUCT_085030_001,AMITRIPTYLINE HYDROCHLORIDE,75MG,1343143,674915,94299
PRODUCT_022185_002,BETAMETHASONE DIPROPIONATE,0.064%,1343300,674335,95223
PRODUCT_022185_002,CALCIPOTRIENE HYDRATE,0.064%,1343920,674617,95224
PRODUCT_205102_001,LEVETIRACETAM,250MG,1344085,252155,95352
PRODUCT_205102_002,LEVETIRACETAM,750MG,1344085,252155,95353
PRODUCT_071716_001,FLURAZEPAM HYDROCHLORIDE,15MG,1344304,2197595,96531
PRODUCT_087869_001,HYDROXYZINE HYDROCHLORIDE,10MG,1343579,1676284,96903
PRODUCT_087870_001,HYDROXYZINE HYDROCHLORIDE,25MG,1343579,1676284,96904
PRODUCT_070734_001,IBUPROFEN,300MG,1343587,11674,96907
PRODUCT_070735_001,IBUPROFEN,400MG,1343587,11674,96908
PRODUCT_202750_001,TEMOZOLOMIDE,5MG,1343899,53686,97073
PRODUCT_202750_002,TEMOZOLOMIDE,20MG,1343899,53686,97074
PRODUCT_202750_003,TEMOZOLOMIDE,100MG,1343899,53686,97075
PRODUCT_202750_004,TEMOZOLOMIDE,140MG,1343899,53686,97076
PRODUCT_202750_005,TEMOZOLOMIDE,180MG,1343899,53686,97077
PRODUCT_202750_006,TEMOZOLOMIDE,250MG,1343899,53686,97078
PRODUCT_071610_001,THIOTHIXENE,1MG,1343298,209829,97079
PRODUCT_071570_001,THIOTHIXENE,2MG,1343298,209829,97080
PRODUCT_071530_001,THIOTHIXENE,10MG,1343298,209829,97082
PRODUCT_040739_001,BETHANECHOL CHLORIDE,5MG,1343595,594843,97494
PRODUCT_040741_001,BETHANECHOL CHLORIDE,10MG,1343595,594843,97495
PRODUCT_040740_001,BETHANECHOL CHLORIDE,25MG,1343595,594843,97496
PRODUCT_021945_003,HYDROXYPROGESTERONE CAPROATE,250MG/ML (250MG/ML),1344185,674799,99382
PRODUCT_072750_001,METOCLOPRAMIDE HYDROCHLORIDE,EQ 5MG BASE,1344810,674891,100006
PRODUCT_202428_001,TAZAROTENE,0.1%,1344996,495572,102341
PRODUCT_021812_001,MINOXIDIL,5%,1343290,51042,102345
PRODUCT_022563_001,CALCIPOTRIENE,0.005%,1343920,674617,102349
PRODUCT_021812_002,MINOXIDIL,5%,1343290,51042,102351
PRODUCT_021254_001,FLUTICASONE PROPIONATE,0.045MG/INH,1344541,401141,102352
PRODUCT_021254_001,SALMETEROL XINAFOATE,0.045MG/INH,1344101,631502,102353
PRODUCT_021254_002,FLUTICASONE PROPIONATE,0.115MG/INH,1344541,401141,102354
PRODUCT_021254_002,SALMETEROL XINAFOATE,0.115MG/INH,1344101,631502,102355
PRODUCT_021254_003,FLUTICASONE PROPIONATE,0.23MG/INH,1344541,401141,102356
PRODUCT_021254_003,SALMETEROL XINAFOATE,0.23MG/INH,1344101,631502,102357
PRODUCT_018340_001,FLUNISOLIDE,0.25MG/INH,1343379,421058,102358
PRODUCT_072273_001,ALBUTEROL,0.09MG/INH,1343195,34094,102360
PRODUCT_073045_001,ALBUTEROL,0.09MG/INH,1343195,34094,102361
PRODUCT_073272_001,ALBUTEROL,0.09MG/INH,1343195,34094,102362
PRODUCT_074072_001,ALBUTEROL,0.09MG/INH,1343195,34094,102363
PRODUCT_016402_001,METAPROTERENOL SULFATE,0.65MG/INH,1343067,991941,102364
PRODUCT_020056_001,ATROPINE SULFATE,EQ 0.36MG BASE/INH,1343115,1418097,102369
PRODUCT_019085_001,IPRATROPIUM BROMIDE,0.018MG/INH,1344831,1406675,102370
PRODUCT_021527_001,IPRATROPIUM BROMIDE,0.021MG/INH,1344831,1406675,102371
PRODUCT_018117_001,TRIAMCINOLONE ACETONIDE,0.1MG/INH,1343594,419622,102372
PRODUCT_018153_001,BECLOMETHASONE DIPROPIONATE,0.042MG/INH,1343414,674451,102373
PRODUCT_018762_001,TERBUTALINE SULFATE,0.2MG/INH,1344339,739751,102376
PRODUCT_018000_001,TERBUTALINE SULFATE,0.2MG/INH,1344339,739751,102377
PRODUCT_016126_002,EPINEPHRINE BITARTRATE,0.3MG/INH,1344098,705952,102379
PRODUCT_016803_001,EPINEPHRINE,0.25MG/INH,1344068,28976,102380
PRODUCT_012339_007,ISOETHARINE MESYLATE,0.34MG/INH,1343862,675104,102381
PRODUCT_020291_001,ALBUTEROL SULFATE,EQ 0.09MG BASE/INH,1343607,864943,102382
PRODUCT_020291_001,IPRATROPIUM BROMIDE,EQ 0.09MG BASE/INH,1344831,1406675,102383
PRODUCT_013413_001,DEXAMETHASONE SODIUM PHOSPHATE,EQ 0.1MG PHOSPHATE/INH,1344178,1337005,102384
PRODUCT_013296_001,ISOPROTERENOL HYDROCHLORIDE,0.16MG/INH,1344094,550053,102389
PRODUCT_013296_001,PHENYLEPHRINE BITARTRATE,0.16MG/INH,1343863,1355855,102390
PRODUCT_087907_001,EPINEPHRINE,0.2MG/INH,1344068,28976,102391
PRODUCT_020548_001,FLUTICASONE PROPIONATE,0.044MG/INH,1344541,401141,102392
PRODUCT_020548_002,FLUTICASONE PROPIONATE,0.11MG/INH,1344541,401141,102393
PRODUCT_020548_003,FLUTICASONE PROPIONATE,0.22MG/INH,1344541,401141,102394
PRODUCT_021433_003,FLUTICASONE PROPIONATE,0.044MG/INH,1344541,401141,102395
PRODUCT_021433_002,FLUTICASONE PROPIONATE,0.11MG/INH,1344541,401141,102396
PRODUCT_021433_001,FLUTICASONE PROPIONATE,0.22MG/INH,1344541,401141,102397
PRODUCT_087858_001,ISOETHARINE MESYLATE,0.34MG/INH,1343862,675104,102399
PRODUCT_010375_004,ISOPROTERENOL HYDROCHLORIDE,0.12MG/INH,1344094,550053,102400
PRODUCT_085904_001,ISOPROTERENOL HYDROCHLORIDE,0.12MG/INH,1344094,550053,102401
PRODUCT_011178_001,ISOPROTERENOL HYDROCHLORIDE,0.103MG/INH,1344094,550053,102402
PRODUCT_012102_001,ERGOTAMINE TARTRATE,0.36MG/INH,1343162,1590760,102405
PRODUCT_010374_003,EPINEPHRINE BITARTRATE,0.3MG/INH,1344098,705952,102406
PRODUCT_010375_003,ISOPROTERENOL SULFATE,0.08MG/INH,1343103,2197392,102407
PRODUCT_016126_001,EPINEPHRINE,0.2MG/INH,1344068,28976,102408
PRODUCT_017559_001,ALBUTEROL,0.09MG/INH,1343195,34094,102410
PRODUCT_020236_001,SALMETEROL XINAFOATE,EQ 0.021MG BASE/INH,1344101,631502,102414
PRODUCT_018770_001,BITOLTEROL MESYLATE,0.37MG/INH,1344117,674356,102420
PRODUCT_017573_001,BECLOMETHASONE DIPROPIONATE,0.042MG/INH,1343414,674451,102421
PRODUCT_020486_001,BECLOMETHASONE DIPROPIONATE,0.084MG/INH,1343414,674451,102422
PRODUCT_018473_001,ALBUTEROL,0.09MG/INH,1343195,34094,102423
PRODUCT_020983_001,ALBUTEROL SULFATE,EQ 0.09MG BASE/INH,1343607,864943,102424
PRODUCT_018584_001,BECLOMETHASONE DIPROPIONATE,0.042MG/INH,1343414,674451,102427
PRODUCT_202813_002,BECLOMETHASONE DIPROPIONATE,0.04MG/ACTUATION,1343414,674451,102429
PRODUCT_202813_001,BECLOMETHASONE DIPROPIONATE,0.08MG/ACTUATION,1343414,674451,102430
PRODUCT_020233_001,BUDESONIDE,0.032MG/INH,1343876,313314,102431
PRODUCT_018521_001,BECLOMETHASONE DIPROPIONATE,0.042MG/INH,1343414,674451,102432
PRODUCT_019127_001,CHLORHEXIDINE GLUCONATE,4%,1343105,2335059,102438
PRODUCT_014242_001,DEXAMETHASONE SODIUM PHOSPHATE,EQ 0.1MG PHOSPHATE/INH,1344178,1337005,102443
PRODUCT_014394_001,LIDOCAINE,10%,1344559,6723,102444
PRODUCT_018705_001,NITROGLYCERIN,0.4MG/SPRAY,1344306,37493,102445
PRODUCT_085805_001,HYDROCORTISONE,0.5%,1343850,374052,102447
PRODUCT_050167_002,BACITRACIN ZINC,"10,000 UNITS/GM",1343372,1369648,102449
PRODUCT_050167_002,POLYMYXIN B SULFATE,"10,000 UNITS/GM",1343287,2832006,102450
PRODUCT_021043_001,PIPERONYL BUTOXIDE,4%,1343214,675082,102451
PRODUCT_021043_001,PYRETHRINS,4%,1343215,1369646,102452
PRODUCT_017424_001,HEXACHLOROPHENE,0.23%,1343380,8167,102453
PRODUCT_018375_001,HEXACHLOROPHENE,3%,1343380,8167,102454
PRODUCT_014349_002,NONOXYNOL-9,12.5%,1343520,345872,102455
PRODUCT_071621_001,CHOLESTYRAMINE,EQ 4GM RESIN/BAR,1344878,675490,102456
PRODUCT_071739_001,CHOLESTYRAMINE,EQ 4GM RESIN/BAR,1344878,675490,102457
PRODUCT_063187_001,DOXYCYCLINE HYCLATE,EQ 100MG BASE,1344600,2197611,102470
PRODUCT_021507_003,LANSOPRAZOLE,"15MG,N/A",1343641,5975,102473
PRODUCT_021507_003,NAPROXEN,"15MG,N/A",1343332,51056,102474
PRODUCT_021507_004,LANSOPRAZOLE,"15MG,N/A",1343641,5975,102475
PRODUCT_021507_004,NAPROXEN,"15MG,N/A",1343332,51056,102476
PRODUCT_021427_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102477
PRODUCT_021427_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102478
PRODUCT_021427_004,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102479
PRODUCT_019680_001,DIVALPROEX SODIUM,EQ 125MG VALPROIC ACID,1344599,1377883,102480
PRODUCT_078979_001,DIVALPROEX SODIUM,EQ 125MG VALPROIC ACID,1344599,1377883,102492
PRODUCT_078919_001,DIVALPROEX SODIUM,EQ 125MG VALPROIC ACID,1344599,1377883,102494
PRODUCT_090776_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102495
PRODUCT_090776_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102496
PRODUCT_090776_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102497
PRODUCT_208706_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102498
PRODUCT_208706_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102499
PRODUCT_208706_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102500
PRODUCT_203197_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102504
PRODUCT_203197_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102505
PRODUCT_203197_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102506
PRODUCT_090780_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102507
PRODUCT_090780_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102508
PRODUCT_090780_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102509
PRODUCT_090778_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102513
PRODUCT_090778_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102514
PRODUCT_090778_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102515
PRODUCT_204343_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102522
PRODUCT_204343_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102523
PRODUCT_204343_003,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102524
PRODUCT_090694_001,DULOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343212,674279,102528
PRODUCT_090694_002,DULOXETINE HYDROCHLORIDE,EQ 30MG BASE,1343212,674279,102529
PRODUCT_090694_004,DULOXETINE HYDROCHLORIDE,EQ 60MG BASE,1343212,674279,102531
PRODUCT_062546_001,ERYTHROMYCIN,250MG,1343118,12506,102548
PRODUCT_062618_001,ERYTHROMYCIN,250MG,1343118,12506,102549
PRODUCT_062338_001,ERYTHROMYCIN,250MG,1343118,12506,102550
PRODUCT_062648_001,ERYTHROMYCIN,125MG,1343118,12506,102551
PRODUCT_050593_001,ERYTHROMYCIN,125MG,1343118,12506,102552
PRODUCT_062746_001,ERYTHROMYCIN,250MG,1343118,12506,102553
PRODUCT_063098_001,ERYTHROMYCIN,250MG,1343118,12506,102554
PRODUCT_205606_001,ESOMEPRAZOLE MAGNESIUM,EQ 20MG BASE,1343932,2832017,102555
PRODUCT_205606_002,ESOMEPRAZOLE MAGNESIUM,EQ 40MG BASE,1343932,2832017,102556
PRODUCT_078003_001,ESOMEPRAZOLE MAGNESIUM,EQ 20MG BASE,1343932,2832017,102561
PRODUCT_078003_002,ESOMEPRAZOLE MAGNESIUM,EQ 40MG BASE,1343932,2832017,102562
PRODUCT_091269_001,LANSOPRAZOLE,15MG,1343641,5975,102571
PRODUCT_202194_001,LANSOPRAZOLE,15MG,1343641,5975,102572
PRODUCT_091269_002,LANSOPRAZOLE,30MG,1343641,5975,102573
PRODUCT_090763_001,LANSOPRAZOLE,15MG,1343641,5975,102576
PRODUCT_090763_002,LANSOPRAZOLE,30MG,1343641,5975,102578
PRODUCT_201921_001,LANSOPRAZOLE,15MG,1343641,5975,102579
PRODUCT_201921_002,LANSOPRAZOLE,30MG,1343641,5975,102581
PRODUCT_202319_001,LANSOPRAZOLE,15MG,1343641,5975,102582
PRODUCT_090331_001,LANSOPRAZOLE,15MG,1343641,5975,102583
PRODUCT_090331_002,LANSOPRAZOLE,30MG,1343641,5975,102584
PRODUCT_077255_001,LANSOPRAZOLE,15MG,1343641,5975,102587
PRODUCT_077255_002,LANSOPRAZOLE,30MG,1343641,5975,102588
PRODUCT_202366_001,LANSOPRAZOLE,15MG,1343641,5975,102592
PRODUCT_202366_002,LANSOPRAZOLE,30MG,1343641,5975,102593
PRODUCT_075347_001,OMEPRAZOLE,10MG,1344014,419601,102598
PRODUCT_075347_002,OMEPRAZOLE,20MG,1344014,419601,102599
PRODUCT_075347_003,OMEPRAZOLE,40MG,1344014,419601,102600
PRODUCT_076048_001,OMEPRAZOLE,10MG,1344014,419601,102601
PRODUCT_076048_002,OMEPRAZOLE,20MG,1344014,419601,102602
PRODUCT_076048_003,OMEPRAZOLE,40MG,1344014,419601,102603
PRODUCT_075576_003,OMEPRAZOLE,10MG,1344014,419601,102607
PRODUCT_078490_002,OMEPRAZOLE,10MG,1344014,419601,102608
PRODUCT_075576_002,OMEPRAZOLE,20MG,1344014,419601,102609
PRODUCT_078490_003,OMEPRAZOLE,20MG,1344014,419601,102610
PRODUCT_075576_001,OMEPRAZOLE,40MG,1344014,419601,102611
PRODUCT_078490_001,OMEPRAZOLE,40MG,1344014,419601,102612
PRODUCT_091672_001,OMEPRAZOLE,10MG,1344014,419601,102613
PRODUCT_091672_002,OMEPRAZOLE,20MG,1344014,419601,102614
PRODUCT_091672_003,OMEPRAZOLE,40MG,1344014,419601,102615
PRODUCT_075785_001,OMEPRAZOLE,10MG,1344014,419601,102616
PRODUCT_075785_002,OMEPRAZOLE,20MG,1344014,419601,102617
PRODUCT_075785_003,OMEPRAZOLE,40MG,1344014,419601,102618
PRODUCT_075757_001,OMEPRAZOLE,10MG,1344014,419601,102626
PRODUCT_075757_002,OMEPRAZOLE,20MG,1344014,419601,102627
PRODUCT_076515_001,OMEPRAZOLE,40MG,1344014,419601,102628
PRODUCT_091352_001,OMEPRAZOLE,10MG,1344014,419601,102629
PRODUCT_091352_002,OMEPRAZOLE,20MG,1344014,419601,102630
PRODUCT_091352_003,OMEPRAZOLE,40MG,1344014,419601,102631
PRODUCT_020406_002,LANSOPRAZOLE,30MG,1343641,5975,102633
PRODUCT_020725_002,AMYLASE (PANCRELIPASE),"60,000USP UNITS",1344821,675380,102645
PRODUCT_020725_002,LIPASE (PANCRELIPASE),"12,000USP UNITS",1344556,675374,102646
PRODUCT_020725_002,PROTEASE (PANCRELIPASE),"38,000USP UNITS",1344213,675598,102647
PRODUCT_020725_004,AMYLASE (PANCRELIPASE),"15,000USP UNITS",1344821,675380,102648
PRODUCT_020725_004,LIPASE (PANCRELIPASE),"3,000USP UNITS",1344556,675374,102649
PRODUCT_020725_004,PROTEASE (PANCRELIPASE),"9,500USP UNITS",1344213,675598,102650
PRODUCT_020725_001,AMYLASE (PANCRELIPASE),"30,000USP UNITS",1344821,675380,102651
PRODUCT_020725_001,LIPASE (PANCRELIPASE),"6,000USP UNITS",1344556,675374,102652
PRODUCT_020725_001,PROTEASE (PANCRELIPASE),"19,000USP UNITS",1344213,675598,102653
PRODUCT_020725_005,AMYLASE (PANCRELIPASE),"180,000USP UNITS",1344821,675380,102654
PRODUCT_020725_005,LIPASE (PANCRELIPASE),"36,000USP UNITS",1344556,675374,102655
PRODUCT_020725_005,PROTEASE (PANCRELIPASE),"114,000USP UNITS",1344213,675598,102656
PRODUCT_020725_003,AMYLASE (PANCRELIPASE),"120,000USP UNITS",1344821,675380,102657
PRODUCT_020725_003,LIPASE (PANCRELIPASE),"24,000USP UNITS",1344556,675374,102658
PRODUCT_020725_003,PROTEASE (PANCRELIPASE),"76,000USP UNITS",1344213,675598,102659
PRODUCT_062653_001,DOXYCYCLINE HYCLATE,EQ 100MG BASE,1344600,2197611,102665
PRODUCT_200920_001,CHOLINE FENOFIBRATE,EQ 45MG FENOFIBRIC ACID,1344942,675696,102670
PRODUCT_200920_002,CHOLINE FENOFIBRATE,EQ 135MG FENOFIBRIC ACID,1344942,675696,102671
PRODUCT_201573_002,CHOLINE FENOFIBRATE,EQ 45MG FENOFIBRIC ACID,1344942,675696,102672
PRODUCT_201573_001,CHOLINE FENOFIBRATE,EQ 135MG FENOFIBRIC ACID,1344942,675696,102673
PRODUCT_200264_001,CHOLINE FENOFIBRATE,EQ 45MG FENOFIBRIC ACID,1344942,675696,102674
PRODUCT_200264_002,CHOLINE FENOFIBRATE,EQ 135MG FENOFIBRIC ACID,1344942,675696,102675
PRODUCT_200750_001,CHOLINE FENOFIBRATE,EQ 45MG FENOFIBRIC ACID,1344942,675696,102676
PRODUCT_200750_002,CHOLINE FENOFIBRATE,EQ 135MG FENOFIBRIC ACID,1344942,675696,102677
PRODUCT_204655_001,ESOMEPRAZOLE MAGNESIUM,EQ 20MG BASE,1343932,2832017,102680
PRODUCT_078878_001,OMEPRAZOLE MAGNESIUM,EQ 20MG BASE,1343525,991212,102681
PRODUCT_022175_001,AMYLASE (PANCRELIPASE),"30,250USP UNITS",1344821,675380,102697
PRODUCT_022175_001,LIPASE (PANCRELIPASE),"8,000USP UNITS",1344556,675374,102698
PRODUCT_022175_001,PROTEASE (PANCRELIPASE),"28,750USP UNITS",1344213,675598,102699
PRODUCT_022175_002,AMYLASE (PANCRELIPASE),"60,500USP UNITS",1344821,675380,102700
PRODUCT_022175_002,LIPASE (PANCRELIPASE),"16,000USP UNITS",1344556,675374,102701
PRODUCT_022175_002,PROTEASE (PANCRELIPASE),"57,500USP UNITS",1344213,675598,102702
PRODUCT_022175_003,AMYLASE (PANCRELIPASE),"15,125USP UNITS",1344821,675380,102703
PRODUCT_022175_003,LIPASE (PANCRELIPASE),"4,000USP UNITS",1344556,675374,102704
PRODUCT_022175_003,PROTEASE (PANCRELIPASE),"14,375USP UNITS",1344213,675598,102705
PRODUCT_022224_001,CHOLINE FENOFIBRATE,EQ 45MG FENOFIBRIC ACID,1344942,675696,102713
PRODUCT_022224_002,CHOLINE FENOFIBRATE,EQ 135MG FENOFIBRIC ACID,1344942,675696,102714
PRODUCT_204691_001,ACETAZOLAMIDE,500MG,1344903,1125,102746
PRODUCT_018996_001,PSEUDOEPHEDRINE HYDROCHLORIDE,120MG,1343843,674675,102749
PRODUCT_018996_001,TRIPROLIDINE HYDROCHLORIDE,120MG,1343963,1677325,102750
PRODUCT_085075_003,THEOPHYLLINE,65MG,1343085,381693,102775
PRODUCT_085075_002,THEOPHYLLINE,130MG,1343085,381693,102776
PRODUCT_085075_001,THEOPHYLLINE,260MG,1343085,381693,102777
PRODUCT_006773_010,TRIHEXYPHENIDYL HYDROCHLORIDE,5MG,1344290,150389,102790
PRODUCT_012947_001,TRIHEXYPHENIDYL HYDROCHLORIDE,5MG,1344290,150389,102791
PRODUCT_078804_001,ASPIRIN,25MG,1343081,1280,102794
PRODUCT_078804_001,DIPYRIDAMOLE,25MG,1343374,86042,102795
PRODUCT_207944_001,ASPIRIN,25MG,1343081,1280,102798
PRODUCT_207944_001,DIPYRIDAMOLE,25MG,1343374,86042,102799
PRODUCT_204096_001,TACROLIMUS,EQ 0.5MG BASE,1344189,2197758,102802
PRODUCT_204096_002,TACROLIMUS,EQ 1MG BASE,1344189,2197758,102803
PRODUCT_204096_003,TACROLIMUS,EQ 5MG BASE,1344189,2197758,102804
PRODUCT_021260_001,MORPHINE SULFATE,30MG,1344589,1376014,102805
PRODUCT_021260_005,MORPHINE SULFATE,45MG,1344589,1376014,102806
PRODUCT_021260_002,MORPHINE SULFATE,60MG,1344589,1376014,102807
PRODUCT_021260_006,MORPHINE SULFATE,75MG,1344589,1376014,102808
PRODUCT_021260_003,MORPHINE SULFATE,90MG,1344589,1376014,102809
PRODUCT_021260_004,MORPHINE SULFATE,120MG,1344589,1376014,102810
PRODUCT_010093_007,AMPHETAMINE RESIN COMPLEX,EQ 6.25MG BASE,1344593,543,102811
PRODUCT_010093_007,DEXTROAMPHETAMINE RESIN COMPLEX,EQ 6.25MG BASE,1343125,23199,102812
PRODUCT_010093_003,AMPHETAMINE RESIN COMPLEX,EQ 10MG BASE,1344593,543,102813
PRODUCT_010093_003,DEXTROAMPHETAMINE RESIN COMPLEX,EQ 10MG BASE,1343125,23199,102814
PRODUCT_010093_009,AMPHETAMINE RESIN COMPLEX,EQ 3.75MG BASE,1344593,543,102815
PRODUCT_010093_009,DEXTROAMPHETAMINE RESIN COMPLEX,EQ 3.75MG BASE,1343125,23199,102816
PRODUCT_088021_001,PHENDIMETRAZINE TARTRATE,105MG,1343847,1355754,102817
PRODUCT_078986_001,CARBAMAZEPINE,100MG,1344571,15086,102818
PRODUCT_078986_002,CARBAMAZEPINE,200MG,1344571,15086,102819
PRODUCT_078986_003,CARBAMAZEPINE,300MG,1344571,15086,102820
PRODUCT_201106_001,CARBAMAZEPINE,100MG,1344571,15086,102824
PRODUCT_201106_002,CARBAMAZEPINE,200MG,1344571,15086,102825
PRODUCT_201106_003,CARBAMAZEPINE,300MG,1344571,15086,102826
PRODUCT_078592_001,CARBAMAZEPINE,100MG,1344571,15086,102827
PRODUCT_078592_002,CARBAMAZEPINE,200MG,1344571,15086,102828
PRODUCT_078592_003,CARBAMAZEPINE,300MG,1344571,15086,102829
PRODUCT_074752_002,DILTIAZEM HYDROCHLORIDE,120MG,1344188,545509,102845
PRODUCT_074752_001,DILTIAZEM HYDROCHLORIDE,180MG,1344188,545509,102846
PRODUCT_074752_003,DILTIAZEM HYDROCHLORIDE,240MG,1344188,545509,102847
PRODUCT_074752_004,DILTIAZEM HYDROCHLORIDE,300MG,1344188,545509,102848
PRODUCT_070797_001,CHLORPHENIRAMINE MALEATE,12MG,1344818,496910,102849
PRODUCT_018935_001,CHLORPHENIRAMINE MALEATE,12MG,1344818,496910,102850
PRODUCT_018935_001,PSEUDOEPHEDRINE HYDROCHLORIDE,12MG,1343843,674675,102851
PRODUCT_018793_001,CHLORPHENIRAMINE MALEATE,12MG,1344818,496910,102852
